TF,Target
MCM4,DUSP6
TSC22D3,TBXA2R
MEF2A,4930555A03RIK
CBFB,OCRL
ZFP467,ELOVL5
GATA2,PYGL
PRDM5,ZFR
CTR9,IL15RA
MED16,FDFT1
H1F0,CHRNB1
PML,PRPS2
CBX7,CD74
NFAT5,KIF23
MLLT3,NFATC1
H1F0,CERS4
CTR9,IFI27L2A
GATA2,IL12A
H1F0,IL12A
MYCN,LYN
MCM2,PARP8
SLA2,CTSF
PRDM5,EPSTI1
NFATC1,GMFB
ZBTB38,ABHD17B
MCM4,MAGED2
XRCC6,CPQ
SLA2,WLS
MCM4,TBC1D5
MED16,ICAM1
TSC22D3,BTG2
ARNTL,ZFP945
JUN,SLC7A4
ZBTB38,TAPT1
CBX7,CAPN5
MEF2A,RASSF2
PML,LCK
MEF2A,RNF125
NFATC1,IER3
MED16,S100A6
CBX7,JUN
H1F0,CYP2J6
SLA2,SESN1
JUN,RHOH
NDN,PSTPIP1
MLLT3,ZFR
HIST1H1C,EMID1
ZFP467,ABI1
SATB1,KCTD20
ZFP467,PLIN2
TAF12,CTR9
NDN,ARHGEF18
TAF12,HELLS
MLLT3,FES
SLA2,SLC2A3
MCM4,UMPS
NFATC1,PECAM1
MED16,EPB41L4B
NFATC1,EIF1AD
BTG2,RCSD1
PML,SLC44A2
SLA2,CBX7
NOTCH1,F2RL3
RBL2,ATP2B4
VEZF1,SLC2A3
ZBTB38,CTSF
EYA2,CD52
NFATC1,PAQR5
ZFP467,PNO1
NFAT5,GM20559
TAF12,RFTN1
IRF7,BCLAF3
CBX7,RNF13
MCM5,OTULINL
MLLT3,GRINA
CTR9,BC035044
MED16,CTLA2B
NDN,FLT3
GATA2,GMFB
KLF10,ADA
MCM4,CD274
TAF12,WFDC17
NFAT5,MAGED1
NOTCH1,SH2D3C
SATB1,MTMR6
EYA2,NGLY1
MED16,ADGRG3
XPC,SH2D5
CTR9,DUSP5
RBL2,PRELID3B
JUN,RMND5B
JUN,TCIRG1
KLF10,TRPC6
CTR9,DPP4
PRDM5,HEXA
SLA2,MCTP1
NFAT5,ABHD4
NFKBIA,DPP4
H1F0,PANX1
PRDM5,MN1
GATA2,SLC2A1
PML,UBL4A
TAF12,QARS
NOTCH1,GBP2
NFAT5,MAP2K1
GATA2,RASSF2
NFAT5,NOTCH1
GATA2,NAPRT
MCM4,MCTP1
MLLT3,VAV3
CTR9,SH2D3C
H1F0,PIK3CG
KLF10,CD53
MEF2A,ZBTB38
CTR9,GAA
NFKBIA,NCEH1
VEZF1,TCIRG1
NFATC1,MAN2A2
CTR9,RHOF
ARNTL,ARID5A
