TF,Target
DNMT3B,EDEM1
MYCN,RNU73B
TRP53,COMMD3
JARID2,GM37376
ELF3,ADAM23
GATA6,GM24346
FOXQ1,ETL4
NFATC2IP,ZFP710
FOXH1,DNAJC3
FOXH1,GM44450
HIST1H1D,LAD1
ID1,GNG10
GATA4,HNF1B
TRP53,CFC1
RLIM,NID1
CCND1,HIST1H2AL
DNMT3B,SNORA21
NR0B1,SELENOK
NANOG,MIR3091
NFXL1,CLIC1
TCEA3,GM25636
HNF1B,MT1
PEG3,TENM4
MYCN,PLATR14
CCND1,LEFTY1
ESRRB,MIR295
DAB2,GLUL
TGIF1,KANK3
ZFPM1,ME1
HNF1B,GM26156
AKT1,SRM
TGIF1,GM23946
NFATC2IP,LRPAP1
ZFP42,SNORA26
XBP1,BEX3
TGIF1,HIST1H3I
AKT1,CLCN2
HIST1H1B,LAMA1
HSPB1,GM27592
RLIM,GM45213
KLF6,IL33
JARID2,JPT1
GATA6,TNK2
DAB2,GM15446
HNF1B,GM10108
MCM6,GM24044
SOX17,DPPA2
MCM6,RUNX1
BMP4,SNURF
TGIF1,IGF2
RUNX1,CTDSPL
ETS1,ASS1
XBP1,ADAM15
BCL3,VILL
HSPB1,GM43108
EPAS1,SGK1
FOXQ1,ZFP987
UTF1,RCC2
MYCN,SMARCA2
CITED2,EHMT2
TFCP2L1,LY6E
EED,VANGL1
EHMT2,GM37376
TCF7L2,GLIPR2
ZBTB10,PLAT
ETV5,GSN
MYBL2,DPPA4
MYCN,GM24523
FOXQ1,SLC2A1
HMGA1,HIST1H2AL
CREB3L2,GM24494
CREB3,ALG13
KPNA2,SDC4
ETS1,GM49450
CREB3,SLC16A1
TGIF1,STXBP2
HNF1B,SRM
FOXQ1,APP
HMGA1,LEFTY1
TRP53,SNORA43
DTX1,LEFTY2
FOXH1,GM26448
CREB3L2,GM27415
HIST1H1D,TUBB2B
RBPJ,SNORD43
BCL3,P3H4
KPNA2,GM10169
CBX7,MIR6357
XBP1,TPX2
NFATC2IP,KDELR2
EPAS1,GM14567
KAT2B,SNHG3
DNMT3L,CALU
HIST1H1D,GM25057
DNMT3B,GM26083
JARID2,GLIPR1
EHMT2,JPT1
PHC1,HIST1H2AL
ID1,UCP2
SOX7,GOT1
BHLHE40,CKAP4
ETS1,HIST1H2BG
DAB2,NASP
EGR1,CCNB1
HSPB1,GM27509
TRP53,BHLHE40
SMAD7,TAX1BP3
TCEA3,RPL23A-PS3
PCBD1,GM25680
BMP4,CALR
DTX1,MIR669A-2
MYBL2,EMB
EGR1,UHRF1
UTF1,GM26229
SMAD7,ARF4
DAB2,GM43110
ZFP42,SPARC
KLF2,RPL17-PS10
ID1,SNORD43
HIST1H1D,PARVB
SOX17,GM24853
KLF2,GJB5
PML,KRT19
FOXQ1,AURKA
JARID2,CTBP2
MYCN,SLC1A5
ELF3,PWWP3B
PEG3,FLNA
ETS1,ACTG1
ID1,ARHGAP29
HIST1H1D,PDE4DIP
ELF3,MFGE8
FOXQ1,GM15181
FOXQ1,MYO1C
BTG2,HIST1H2AI
FOXH1,EPAS1
SOX7,GM23651
UTF1,CUBN
RBBP7,GM10039
KLF6,NOTUM
EHMT2,GLIPR1
HIST1H1B,MGST3
SMARCA2,SELENOK
BMP4,FOXQ1
BHLHE40,CTSZ
DNMT3A,GM25451
HSPB1,KDM3A
ZBTB10,LRRK1
GATA6,GM26917
ZFPM1,SNORD72
RLIM,MRAS
ILK,MIR466C-2
CITED2,P4HA1
KDM5B,EHMT2
BMP4,MIR3473F
GATA4,PARP1
KAT2B,PFKP
PML,TXNDC5
EGR1,NFXL1
ELF3,AY036118
GATA4,ASS1
BMP4,KLF3
TGIF1,HIST1H2AF
ID2,MIR763
KLF6,IFITM2
TCF7L2,GM4617
KPNA2,SPINK1
HIST1H1B,CRELD2
MCM6,MIR6357
FOXQ1,SLCO3A1
NFXL1,AARS
EHMT2,CTBP2
MYCN,GM23130
TGIF1,EPS8L2
BTG2,ACP6
MYCN,CR1L
ID1,SPNS2
GATA4,GM49450
ID2,GM43940
RUNX1,GM25835
NANOG,ZC3H7A
NANOG,GM22988
SOX2,GM28030
EPAS1,HIRIP3
DNMT3A,KLF6
RLIM,GM43107
DNMT3A,GM25500
SMARCA2,DDX21
AKT1,GM22455
KAT2B,GM26318
HSPB1,TSPAN9
ETS1,PIK3R1
MDM2,TCL1
PCBD1,GM14519
HSPB1,VIM
KLF3,GM25472
CREB3L2,HIST1H2AC
ETV5,GM24853
ESRRB,P4HA1
NFATC2IP,LAMB1
PARP1,SNHG5
ID2,PLOD3
BTG2,GLUL
BMP4,COLGALT1
FOXH1,MYCN
PML,DNAJC10
DNMT3A,COBL
KLF2,MIR466B-6
AKT1,SLC25A4
