TF,Target
CENPK,TRPS1
KLF6,PA2G4
H1F0,FAAH
PHC1,PPT1
KLF3,PPCDC
PGR,SQOR
SOX18,SLC7A4
NR3C2,ZBTB20
MYC,DENND1C
RORA,EBI3
PA2G4,SLC37A1
NFKBIA,ZKSCAN4
MCM7,SLC35D3
TCF19,JUN
MEF2C,MILR1
TLR4,CD69
RORC,OCRL
MAPK11,SELENBP1
MEF2A,TXNDC11
MEF2A,INKA1
MCM6,TMEM173
TEAD2,CSGALNACT1
TRIB3,EPOR
MCM6,ZKSCAN4
RARB,CSGALNACT1
RAD51,PPCDC
XRCC6,HLF
DACH1,PGLYRP2
SOX6,MAML3
KLF6,AMPD2
APBB1,OAT
EPOR,1600014C10RIK
EYA2,TAPT1
ARNTL,PAQR7
DACH1,PHC1
MAPK12,CTLA2B
KLF6,ZFP120
KLF6,SLC2A3
VDR,PIK3CG
HDAC11,ICAM1
NFIA,EBI3
MAML3,PRKCQ
ARNTL,WBP1L
ZKSCAN4,DOK2
BATF2,SLC18A2
NFE2,FUCA2
PRDM16,CERS5
RORA,OTULINL
DACH1,CTR9
DEK,GEM
TRPS1,TRP53INP1
CTR9,CD53
CBX7,YBX1
SLA2,ID1
FOXO1,ADGRG3
MEIS1,ZFP111
ZBTB38,ZFP367
MEF2A,FUT7
EGR1,CD74
GATA2,IRF7
ZBTB38,MYCT1
ZBTB38,DUSP5
RORC,PEAR1
RARB,OTULINL
MCM6,RFTN1
HNRNPAB,NEAT1
ZBTB20,OCRL
TRIB3,TBXA2R
RUNX1T1,UNC93B1
MEIS1,FADS1
RUNX1T1,UBE2L6
KLF3,SP100
NUPR1,QARS
PML,CBFB
PGR,SQLE
SOX6,RBBP9
MEIS1,TAF12
NFE2,FAM76B
CD7,RNF213
RUNX1T1,ABCD3
RBL2,RASSF5
MECOM,STXBP4
CBX7,ITPR1
NFAT5,PECAM1
NFIA,ZBTB38
ZKSCAN4,CD200R1
SPI1,EMCN
HDAC11,VDR
BTG2,DENND2D
JUN,KCNK5
SOX6,SAT1
VDR,RCN2
HCFC1,NFE2
BATF2,HIST1H1C
NOTCH1,CSAD
MCM2,ZFP367
DEK,GATA2
TRPS1,IL15RA
PBX1,PRKAR2B
IRF6,UNC93B1
MYCN,CCNG2
DEK,DOCK11
DEK,MMRN1
SOX6,IRF6
CREB5,TRP53INP1
HNRNPAB,MEIS1
HIF3A,ELF1
MIS18BP1,VEZF1
HOXA9,PHC1
NR3C2,DCAF4
HMGB2,MAML3
IRF7,RBL2
IRF7,FUT7
RUNX1T1,SLC2A1
MYC,GFI1B
MIS18BP1,ARL6IP6
CBX7,CBFB
MAPK12,COPB1
ARNTL,RASA4
HDAC7,NKG7
KLF6,FECH
AEBP1,MAMDC2
PGR,ANXA4
YBX1,MYCT1
XPC,USP11
HNF4A,CTSC
HDAC11,SLA2
NOTCH1,LIG1
PRDM16,POMGNT2
MCM2,OTULINL
MCM2,SLC35D3
HLF,SLC7A4
EGR1,CYBC1
NUPR1,SPNS3
TCF19,PIP4K2A
EYA2,STXBP4
NFE2,PLEK
RUNX1T1,CSGALNACT1
NDN,SPTBN1
PBX1,HDAC11
TSC22D3,PBX3
HDAC7,MAN2A2
TSC22D3,ZBTB20
IRF8,FRRS1
PBX3,TSPAN6
H1F0,ZFP111
NFAT5,ITGB7
PHC1,DEK
DACH1,ZFP120
RPS6KA5,SSTR2
RUNX1T1,PDZK1IP1
PA2G4,PLCG2
EPOR,TEX10
MCM5,VDR
RBL2,KLF6
AEBP1,BCL2
PBX3,IER3
EGR1,GBP7
MCM2,ZBTB20
NAP1L3,RHOF
FOXO1,NUP88
MAPK12,HAAO
MAPK11,SDC1
NR3C2,SSTR2
FOXO1,UBL4A
HLF,DPP4
EPAS1,DEF8
SOX6,FECH
PBX1,IL1R1
APBB1,TFEC
ZFP111,NDN
GATA2,OCRL
YBX1,RNASE6
PHC1,POR
RAD51,NFKBIA
SOX18,CBX5
RPS6KA5,IGKC
VEZF1,IFI27L2A
CENPK,VAV1
MEIS1,ABHD17B
EGR1,PANX1
ZKSCAN4,APBB1
APBB1,TMOD3
ELL2,RNF38
EYA2,B4GALT4
IRF8,SLA2
MCM2,RNF13
ETS1,STARD4
FOXO1,OAT
KLF8,AC174780.1
GFI1B,DUSP2
CREB5,KCNK5
DEK,ITGAL
FOXO1,P2RY14
ID1,TMEM123
KLF3,ADA
NR3C2,IGKC
MLLT3,MED16
CBX7,EZR
ZBTB38,NDOR1
MAPK11,CTSH
ETS1,VDR
DACH1,ABCD3
HCFC1,SCARF1
XRCC6,ANXA4
AEBP1,EFTUD2
YBX1,ADGRG3
ESR1,AKAP8L
H1F0,VEZF1
MEF2A,IFI27L2A
TAF12,KRT18
HDAC11,IL1R1
FOXO1,BTK
HDAC7,GMFB
TEAD2,RGS2
NFE2,MAP3K2
KLF10,PA2G4
ZBTB38,TBXAS1
TLR4,CD53
NOTCH1,NAIP5
ARID3B,PREP
NFIA,MAMDC2
NFE2,CENPK
TRIB3,ZBTB20
MCM7,RELT
HLF,CYP2J6
THRB,CTSS
RUNX2,USP11
ZFP467,ZBTB20
TTF2,RELT
MCM5,AC174780.1
RAD51,TFPI
MEF2C,CD274
RUNX1T1,SCARF1
NFKBIA,F2RL3
ZBTB20,IKZF1
CBFB,FAM76B
MED16,GGT5
MCM6,NR3C2
IRF7,RCC1
ARNTL,TPM4
SATB1,9030619P08RIK
TAF12,ABCF3
XRCC6,TXNDC11
NFATC1,DEF8
NFE2,TESPA1
DACH1,PLA2G4A
BATF2,FOXO1
ELL2,PREP
SOX18,EPAS1
ELL2,DHRS3
