TF,Target
IKZF1,SLA2
EGR1,TMEM246
SATB1,SLC35D3
MEF2C,RBPMS
PGR,MN1
ARNTL,TBXAS1
GATA2,TYROBP
ZBTB4,PDE12
MYCN,SSH2
CLOCK,TMEM65
GFI1B,SP100
ELF1,INSL6
ETS1,VDR
DACH1,PNO1
PRDM5,HSPA1A
JUN,GBP9
MYCN,RGL1
HLF,MAML2
DACH1,KLF6
SP100,SCARF1
EGR1,TMEM184C
MYC,CD300A
GFI1B,TM6SF1
DACH1,TES
AKAP8L,VAV3
GATA2,SMPDL3A
SP100,AP1S2
PA2G4,ITPR1
SATB1,PARP8
RUNX2,ARHGEF3
IRF8,PLA2G4A
KLF6,GM4759
PGR,TRP53BP2
PRDM16,GP9
AKAP8L,ECT2
TFEC,MGAT1
RUNX2,CKAP5
DACH1,CLOCK
KLF3,VDR
GATA2,KCNK5
NFKB1,VLDLR
HLF,SLC37A1
AKNA,TGFBR1
HOXA9,FRRS1
MEF2A,IRF8
ARID5A,CNN3
CENPA,RORA
VEZF1,TIMM50
YBX3,SEMA3D
MEF2A,PLEK
JUN,PRKCH
PRDM16,ZFP367
IKZF1,RPS6KA5
SATB1,LY9
AKAP8L,IGHV1-81
SATB1,KLF6
GFI1B,HEATR5A
KLF3,ELF1
NFKB1,SYNRG
PA2G4,MSMO1
NFKB1,ARL11
PRDM5,HID1
HOXA9,4930555A03RIK
IRF8,CCND3
HOXA9,TEX10
GATA2,4833439L19RIK
SP100,IRF7
SATB1,CSF2RB
MEF2C,DENND1C
GATA2,GPR65
RORA,TOMM22
ZBTB20,GPSM1
MYCN,GGT5
MYCN,DPP4
VEZF1,SLFN10-PS
NFKB1,BTG2
CENPA,OASL2
GFI1B,NFKB1
SPI1,DNAJC9
IRF8,SEC14L1
AKAP8L,GORASP1
HLF,IKZF1
ELF1,MCM4
CLOCK,GIMAP1OS
HLF,DENND1C
EGR1,RASA4
ARID5A,PCNA
KLF6,RAB27B
GFI1B,HDAC11
BAZ2B,ADSSL1
VEZF1,ZFR
AKNA,XRCC6
ZBTB20,AP1G2
KLF3,NFKB1
ESR1,ANXA4
TFEC,PIP4K2A
MECOM,HDAC7
BAZ2B,NFKBIA
HOXA9,PCLAF
NFKB1,CTSB
IRF8,CORO7
HNF4A,CCL4
HOXA9,APLP2
IRF7,GM1966
PBX1,SNN
IKZF1,GALM
PBX1,PLBD2
VDR,PGM2L1
JUN,FAM169B
PBX1,FBXO30
IRF8,TK1
PBX1,KLF10
HLF,SLC7A4
MYC,EFTUD2
IKZF1,LY6A
KLF3,MGST2
ZBTB38,NCEH1
SATB1,PAG1
IRF6,AMPD2
KLF6,SEC14L1
MECOM,CDKN1C
AKAP8L,MYO1F
BAZ2B,RTP4
IRF6,GIMAP5
ZBTB38,IL15RA
REL,SLC12A2
MYC,SEPT8
MEF2C,THBS1
MYCN,CD9
SATB1,WDSUB1
PRDM16,CENPK
IKZF1,CENPA
VDR,DNTT
ZBTB4,SAT1
TRPS1,RNF141
KLF3,SEMA3D
MEF2A,ANXA5
CENPA,RTP4
HLF,CDCA8
MYC,FCHO2
CENPA,CDK17
MEF2A,EIF3A
RUNX2,CDCA4
MEF2C,CD63-PS
PRDM5,NPR2
RUNX2,ARL8B
ELF1,CDK18
NFATC1,FAM169B
MEF2C,ITGAL
NFAT5,CDKN1C
ETS1,EPB41L3
PBX1,CSF3R
