TF,Target
POU5F1,FAM102A
RBPJ,GM28900
TRP53,EPHA4
EED,TTC7
RLIM,MIR3473F
FOXQ1,CCNG1
ZFPM1,GM26387
BCL3,MIR466B-4
CCND1,AKR1B3
AKT1,MT2
SOX7,ETV5
BMP4,GM26917
EPAS1,CENPV
ZBTB10,CYP26A1
DTX1,ZFP990
FOXQ1,PLOD3
ETS1,PLOD3
HMGA1,TUBB2B
DAB2,CALR
NFATC2IP,GM15899
BMP4,SLC45A4
MCM6,PRKAB1
ID2,SNORD72
ILK,CUBN
AKT1,SNORA74A
FOXH1,MIR677
GATA4,F3
ETS1,RESF1
HIST1H1B,UTF1
NFXL1,MYO7A
BCL3,GM22051
BCL3,PDCD6IP
MYCN,GM24330
SMAD7,GM6136
PARP1,TRIM2
DNMT3L,MIR3535
KLF3,SNORA41
BMP4,GM10039
CBX7,GM27624
EGR1,GM15247
SUZ12,GM28030
MSC,GM17035
DNMT3L,SETX
CBX7,CD81
HIST1H1D,TNS4
ZFPM1,ZFAS1
CREB3L2,MYO18A
ELF3,MAGED1
KDM5B,GM8355
GATA4,BEX1
KDM5B,MRAS
BHLHE40,UCHL1
TFEB,GM43108
TRP53,GM37376
BTG2,GM29397
CCND1,EPAS1
RUNX1,ETS1
TFCP2L1,HSP25-PS1
SOX17,GLMP
PARP1,HIST1H1A
NFATC2IP,MIR297A-2
CREB3,ABCC5
DAB2,MORF4L2
ILK,RPL15-PS3
ID1,MIR669E
KDM5B,ADAM19
ZFP42,ANXA2
EED,GM23262
PML,GM25787
EGR1,CRYBG2
SMAD7,GM27798
DNMT3L,ISYNA1
MCM6,TFRC
NANOG,SNORA31
KPNA2,TCEAL9
BCL3,GM23245
BTG2,IFI30
NFXL1,HIST1H2AK
PML,GM8355
SMARCA2,SNORA62
TFCP2L1,RHPN1
DTX1,DNMT3B
KLF4,GM47315
CITED2,TYRO3
KPNA2,RNF157
SOX17,GATA6
ETS1,MIR466B-4
PARP1,TMEM9
DAB2,GM10925
DNMT3A,VILL
DNMT3B,RCC2
MCM6,NXF7
ELF3,CREB3
DAB2,GM25680
RBPJ,COMMD3
ZFP42,SNORD58B
SMAD7,GM43590
ELF3,GM15459
ZFPM1,CCND1
HIST1H1B,NANOG
BMP4,SFMBT2
CITED2,AMFR
HSPB1,CKAP4
SOX2,GM25040
BMP4,SH3PXD2B
RLIM,SLC5A11
NFATC2IP,GM37784
EPAS1,GM13597
ESRRB,GM24346
DTX1,P3H2
AKT1,MYBL2
PML,GM25701
PCBD1,GM25451
BTG2,MIR669B
KLF3,HIST1H2AC
CREB3,TAGLN2
KLF2,MID1-PS1
SOX17,VSIR
ELF3,GLUL
RBBP7,GM43940
NFATC2IP,GM44310
KLF4,MIR466B-6
MSC,SNORD87
DNMT3B,GM9531
KLF6,PIPOX
HIST1H1B,KPNA2
EHMT2,RHOX5
TCEA3,P3H1
SOX7,SLC7A5
KLF6,FBLIM1
MYCN,ZFP42
FOXQ1,TRIM2
KPNA2,NUTF2-PS2
BCL3,GM26060
BTG2,PIK3R1
BHLHE40,GM24523
RBPJ,EVA1A
KLF6,MYH9
ELF3,SAT1
