TF,Target
DAB2,ARHGAP29
SOX2,GM44320
MSC,SGK1
DNMT3L,ZFP989
TRP53,HIST1H4D
TRP53,SETX
ID2,HMGA1B
SMARCA2,SNORD85
NFXL1,GM4735
ESRRB,MIR466C-2
TFCP2L1,HSP90B1
DNMT3L,PLXNB2
AKT1,ADAM19
GATA6,TDGF1-PS1
SMAD7,MRPL23-PS1
TCEA3,SNORD35A
MSC,GM44429
TRP53,GM23566
PML,MSL3
SMAD7,ULK1
PML,CKB
MYBL2,GM26229
CCND1,MDM2
KAT2B,SLC25A36
DNMT3L,MIR669A-2
ZFPM1,EIF2S2
XBP1,DAB2
HIST1H1B,CSTB
DTX1,DUSP9
PARP1,ZFP990
KLF6,HIST1H1D
NFXL1,ARFGAP1
RBPJ,KLF3
ETV5,ELF3
SOX17,TXNDC12
EHMT2,GM23288
KLF2,MIR8094
PHC1,GM10108
ELF3,RPL15-PS3
ESRRB,PEG3
TGIF1,HSPG2
BCL3,FZR1
MYBL2,ZYX
CREB3,MIR669A-2
FOXQ1,DPP4
EHMT2,GM28900
NR0B1,GM27624
BTG2,GM15446
KAT2B,GM25535
CBX7,CARHSP1
KAT2B,RAB3IL1
TCEA3,MIR669I
XBP1,TEX264
KLF6,OBSL1
RBPJ,GM23651
NFXL1,RUNX1
MSC,IQSEC1
KDM5B,FGF4
ILK,PARVA
SOX7,SNORA41
PML,GM24523
SMARCA2,KLF4
EED,GM25787
KAT2B,HMMR
ILK,LAD1
HNF1B,SELENOW
DNMT3A,MRPL23-PS1
FOXQ1,GM22353
SOX17,GM2399
PCBD1,AARS
ZFPM1,GM25753
ZBTB10,FRMD4A
KDM5B,EDA2R
MDM2,GM21860
HIST1H1B,F2R
BMP4,SFI1
ETS1,ASNS
UTF1,MIR669I
KLF6,MKRN1
BTG2,KANK3
RBBP7,ZFP57
RLIM,GLIPR2
NANOG,SNORA62
ZBTB10,GM23344
JARID2,GM47315
RBBP7,MIR669H
KLF4,MIR669I
BCL3,HIST1H2BK
HIST1H1D,HSD17B14
EPAS1,GM26493
HSPB1,PLTP
MCM6,DNMT3A
HNF1B,DPP4
ETV5,GM15452
SMAD7,ID2
GATA6,APOE
TRP53,FGF3
KPNA2,UNG
PML,MANF
SMAD7,LRP2
PEG3,TDGF1
MCM6,GJB3
MSC,MSL3
NFXL1,GM15181
ETS1,RHPN1
MYCN,SLC45A4
ID2,GM14870
HMGA1,BMP4
HIST1H1B,GM28439
NR0B1,PDCD6IP
SMAD7,2410141K09RIK
AKT1,TDGF1-PS1
ID1,CD63
RBPJ,ETV5
HNF1B,SNURF
KLF6,MYO6
CREB3,GM22748
TAX1BP3,MFGE8
KLF3,SNORA73A
DAB2,DNMT3L
HNF1B,GM22353
DNMT3L,LRRC8D
RBPJ,IFRD1
CBX7,TET2
SOX2,GM23632
KPNA2,FGF10
KLF3,GM24853
MDM2,MIR669A-3
TCF7L2,GM25451
GATA6,TXNIP
SOX7,SNORA26
BTG2,FDPS
NANOG,PRXL2A
ILK,GM23136
RBBP7,CENPV
AKT1,APP
RUNX1,SNORD83B
GATA4,FGFR4
RBPJ,CR1L
KLF4,PLATR14
SMAD7,ITGA3
ZFPM1,COMMD3
CREB3L2,GM38009
TCF7L2,TCL1
GATA6,GM14519
PML,CRELD2
DNMT3B,GM25185
EPAS1,SLC1A5
EED,GM24330
SOX7,GM25472
KDM5B,TCEA3
ELF3,SNORD58B
GATA4,TDGF1
ZBTB10,HSP25-PS1
UTF1,RENBP
KLF2,TMSB4X
NFXL1,LEFTY1
MYBL2,GM25040
PCBD1,TUBB2B
HIST1H1B,GM22051
FOXQ1,CYP26A1
HNF1B,TDGF1
DNMT3L,GM15459
MSC,UAP1L1
ILK,SUZ12
RUNX1,SLC16A1
ILK,SNORA3
PML,GM10108
AKT1,STARD10
DAB2,DDAH2
TRP53,GM10184
ZBTB10,GM10039
SMARCA2,MYBL2
PCBD1,ABCC5
BMP4,EHMT2
MCM6,NDRG4
KPNA2,NUSAP1
CREB3,PLOD1
NFATC2IP,FGFR4
DNMT3B,SNORD72
SOX7,RANBP17
DAB2,GM17545
EGR1,GM4202
FOXQ1,GNAS
TAX1BP3,GM10182
HIST1H1B,GM25500
SOX7,VIM
HNF1B,SGK1
RLIM,COLGALT1
FOXH1,MIR466L
MDM2,GCLM
ETV5,CREB3
DTX1,TMED2
TRP53,ZFYVE21
FOXQ1,APOE
KLF2,GM24488
KPNA2,GM22914
GATA6,UBALD2
BCL3,ITGA6
KLF3,CCNB1
ZFP42,EFEMP2
DTX1,MT-TF
ILK,KLF4
CREB3L2,TGIF1
MSC,GM44320
TCEA3,GM12276
MCM6,MIR1905
PARP1,2210409E12RIK
BMP4,RUNX1
TRIM28,MIR6928
KPNA2,TCF7L2
ZFPM1,GM22862
PEG3,GJB3
AKT1,TXNIP
MSC,CRELD2
CCND1,GM22468
FOXQ1,DNMT3A
RLIM,SNORD35A
BMP4,DPP4
HMGA1,GM49347
HIST1H1B,SNHG5
XBP1,EPS8L2
DNMT3B,MIR1192
ILK,GM25753
CREB3,STMN1
HSPB1,MYCN
KAT2B,CCNE1
MDM2,PODXL
ILK,PRXL2A
PARP1,GLDC
RBBP7,AKT1
ZBTB10,PHC1
TRP53,RPL17-PS10
CCND1,GM37784
DAB2,GM22677
ID2,ILK
MYBL2,PRSS35
SMARCA2,TRP53
SOX17,GM10039
ILK,TXNDC5
ESRRB,GM25535
RLIM,SNHG12
SMARCA2,HMGA1B
TCF7L2,PLEKHA7
NFXL1,GJB3
TFEB,GM23946
HNF1B,SLC25A5
PHC1,TXNDC5
TRP53,SMS-PS
KDM5B,PDIA5
SOX7,PIK3R1
HSPB1,ZFP979
MYCN,PLATR14
HIST1H1D,SPRY2
ELF3,DDX21
FOXQ1,GM3724
EHMT2,GM43238
BMP4,GM10337
CREB3L2,CALCOCO2
DAB2,GM49369
CCND1,FLRT3
RBBP7,KRT19
GATA4,PATJ
TFEB,PDIA6
EED,MRAS
BCL3,GM23639
CREB3L2,GM20721
BHLHE40,S100A6
ILK,TPD52
ELF3,HMGA1
TGIF1,KDELR3
EHMT2,PLXNA1
MYCN,RENBP
ZBTB10,SLC25A4
RBBP7,ZFP987
ETV5,GM22200
XBP1,FKBP11
ID1,GM25943
TAX1BP3,PLOD2
BTG2,RIAN
MSC,SLC26A10
BTG2,NUP62CL
MYBL2,VIM
TCF7L2,NRG1
RBBP7,GM15459
