TF,Target
ELL2,ZFP120
RAI14,SLA2
MAPK11,NUDT19
AEBP1,PIK3CG
MCM5,IL12A
ELL2,MUC13
NDN,SH2D3C
PBX3,TESPA1
LDB2,FLT3
RBL2,PGLYRP2
CENPK,TINAGL1
IKZF1,SUGP2
IRF6,TES
MCM7,PYGL
PRDM16,LRRFIP1
PRDM16,EPB41L4B
GATA2,PSEN1
PHC1,SDC1
ZBTB20,ALDOC
TRPS1,PGLYRP2
XRCC6,PDE7A
MCM4,9530082P21RIK
JUN,TCF19
MLLT3,PIP4K2A
REL,MYO5A
HCFC1,ARHGAP27
GATA2,PQLC1
CENPK,CCL9
NUPR1,TFPI
EGR1,USP11
CREB5,GM10384
MAML3,GPR65
EGR1,PIP4K2A
HDAC7,CD9
XPC,FDFT1
VDR,CDCA4
KLF10,TAPT1
EYA2,HACD4
REL,PLCB2
SLA2,PLA2G4A
MIS18BP1,BIRC3
DEK,NFIA
MECOM,MAPK11
YBX1,INKA1
RARB,PARVG
PGR,RHOF
ELF1,PRDM5
RBL2,ART4
NFE2,FADS1
CENPK,PYGL
PA2G4,TIMM50
EPAS1,UBE2L6
PBX3,TRMT6
HOXA9,KLF6
MED16,MAP3K2
KLF8,IRGM2
ZBTB38,NKG7
PML,NAPRT
EGR1,OASL2
H1F0,SERPINB1A
SOX18,KCTD20
ESR1,ATP2B4
PHC1,CDK17
SATB1,NUBP2
CLOCK,SAT1
RARB,MAPK11
IRF6,HNRNPAB
NFKB1,RARB
HMGB2,IKZF1
GFI1B,TPM4
PML,ABCF3
HDAC7,GMFB
TRIB3,GM1966
EPOR,ANXA2
HDAC11,PARP8
MCM4,RAB37
H1F0,PML
RUNX1T1,KCTD12
TAF12,CPQ
NOTCH1,SERPINB9
EYA2,ABI1
IRF6,SERPINB6A
EGR1,BCL2
ZBTB20,LYN
PRDM5,AFF3
RORC,CNN3
KLF3,MYCT1
FOXO1,SNX30
MAPK11,NAPRT
DEK,ITPK1
ZFP467,SELL
IKZF1,PDE7A
ARID3B,IDH1
BTG2,CCNG2
GATA2,SLC35B4
EYA2,SQLE
IRF8,PPP1R15A
EGR1,KLF6
MED16,PA2G4
NFIA,METTL7A1
HMGB2,RAB38
