TF,Target
EGR1,ARF4
ETS1,LIFR
PARP1,GM22571
DNMT3B,KRT18
EHMT2,GM22455
BTG2,FBXO5
FOXQ1,GM10108
DNMT3A,DDAH2
SMAD7,ID2
PCBD1,MIR7063
TRIM28,KANK3
RLIM,SLC20A1
PARP1,GM24339
TCF7L2,MIR669J
TRP53,GM23651
AKT1,GM8818
PCBD1,MARC2
TCF7L2,GM37404
KLF2,GALK1
HNF1B,CREB3L2
RBPJ,MIR763
RUNX1,TTC7
ELF3,NUSAP1
HIST1H1D,GM44346
SMAD7,COL27A1
TFCP2L1,TDGF1
AKT1,GM27326
EED,KAT2B
PARP1,MID1-PS1
KLF2,MCM6
PARP1,KRT19
HIST1H1D,UNG
KLF2,MIR669K
ETV5,TMEM9
AKT1,MYO1C
ILK,UCP2
HMGA1,GM22620
MDM2,SRGN
AKT1,RPP25
TRIM28,MIR3535
HIST1H1B,DPPA4
PEG3,MIR5117
XBP1,FKBP11
NFATC2IP,GM10169
RLIM,GM26060
SMAD7,SPSB1
MYCN,GM25753
BMP4,MIR669A-3
PHC1,CREB3L2
NR0B1,SLC2A1
HMGA1,CLCN2
BMP4,STXBP2
BTG2,AGPAT4
EPAS1,GM23368
DNMT3L,MOV10
ID2,HSPG2
ID2,GM10337
HIST1H1D,TXNDC5
CREB3,CTNNAL1
SUZ12,SNORA73A
KLF6,PDCD6IP
BTG2,RNPEP
ELF3,GJB3
KLF6,AMOTL2
NR0B1,PODXL
GATA4,SNORA43
ID2,CCND2
KLF6,ACTG1
ILK,GM22988
RBPJ,ENAH
SOX7,GM23497
KLF4,GM25117
EED,GM25787
RLIM,GM42845
SOX17,CTNNAL1
CREB3L2,GM24339
CCND1,LRP2
ETV5,RAB11A
EED,EMB
BCL3,MIR1949
DAB2,THBD
HIST1H1B,DNMT3A
ZFP42,SNORD35B
PHC1,AARS
ELF3,SPRY2
SMAD7,HIST1H4N
JARID2,GM22455
SOX2,GM14519
HIST1H1B,CALR
NFATC2IP,MCM6
SMAD7,DNMT3B
AKT1,ADAM19
NFXL1,RBBP7
CCND1,MIR291B
ILK,PARVA
DNMT3B,RCC2
ID1,MIR3535
HSPB1,VKORC1
CCND1,GM37784
MCM6,GM12112
MCM6,2810025M15RIK
TRP53,SNORD87
ZBTB10,ZFP979
DNMT3A,GM24497
RLIM,MIR28B
KLF3,GM23946
CITED2,CDIPT
HMGA1,CR1L
RBBP7,GM15459
AKT1,EPS8L2
