TF,Target
GATA6,CSRP1
TCF7L2,GM44364
KLF4,ANXA2
HMGA1,SLC25A4
TRIM28,MSH6
KLF6,MAN1A2
ETS1,KRT17
DTX1,MID1-PS1
BHLHE40,SNORA73A
PHC1,GM21860
POU5F1,GDPD5
SMAD7,GM28010
DAB2,SPSB1
RLIM,IL6
ZFP42,STMN1
ETV5,CD63
CREB3L2,RFFL
MYCN,GM44170
FOXQ1,AF357399
CBX7,PLA2G1B
FOXH1,BNIP3
ILK,MSL3
JARID2,MIR669D
RBBP7,ENAH
MYBL2,TUBB2B
ESRRB,P4HA1
KLF4,HKDC1
SMAD7,GM37746
BTG2,CDKN1A
HSPB1,GM23632
HNF1B,HIST1H2BN
BHLHE40,LAD1
PARP1,NR0B1
DNMT3B,OAT
KPNA2,GM24201
BCL3,GGTA1
RBBP7,CUBN
DNMT3B,PDIA6
KDM5B,GM26109
EED,TUBB6
ESRRB,GM14870
ETS1,VSIR
NFATC2IP,SHROOM3
HNF1B,PTPN14
RBBP7,SH3PXD2B
ZFP42,SDC4
JARID2,DPPA4
ETS1,GM27326
XBP1,GM24346
GATA6,SNORA44
SMARCA2,MIR7003
KLF6,AMOTL2
BHLHE40,PLK2
BCL3,AGPAT4
TRP53,AF357399
SMAD7,CREB3L2
BCL3,CCN2
TFEB,CCNE1
ELF3,FGF4
ZFP42,SNORA68
NFATC2IP,SOX7
MCM6,GM25787
PHC1,CTDSPL
EPAS1,BEND5
EGR1,GM27326
ILK,P4HB
TAX1BP3,HSP90B1
TRP53,BCAT1
HIST1H1D,TCN2
SMAD7,GM13597
EPAS1,GM22411
MYBL2,TXNDC5
HNF1B,BCAT1
KDM5B,PARVA
ETV5,BAG2
SOX17,BCL3
DNMT3L,GM24523
RBBP7,UCHL1
TRP53,GM26109
AKT1,MYBL2
BTG2,GM24488
ETS1,COL27A1
SOX2,EHMT2
UTF1,OPLAH
ZFPM1,SOCS2
BMP4,EIF4A-PS4
EPAS1,TCN2
ZFP42,DENND2C
ZFP42,TMED2
BCL3,FZR1
GATA6,GM10719
CCND1,SNORA31
EED,GM4322
DTX1,ENAH
NFATC2IP,CENPF
TRP53,GM44429
AKT1,FGFR3
TFEB,GM10169
MSC,LRRK1
DNMT3L,ULK1
BTG2,NUP62CL
EGR1,GM23368
KLF2,SNORA74A
CREB3,CNN2
ETS1,BMP4
EHMT2,HELLS
TCEA3,GM44320
RBBP7,PDCD4
PARP1,ARHGAP29
AKT1,DNMT3B
RLIM,SPARC
CCND1,MIR669G
EHMT2,GM26092
DNMT3A,GLMP
EED,B2M
EPAS1,GM47315
MCM6,MDM2
TRIM28,RPS27RT
KLF4,EED
EPAS1,HMMR
TFEB,GM24330
SMARCA2,KHDC3
CCND1,GM44429
ID2,MT2
ELF3,UBE2C
SUZ12,GM15181
KLF6,CTDSPL
ESRRB,SNX1
TRP53,2200002D01RIK
PEG3,HYOU1
ID2,DNAJC10
CITED2,IDI1
EPAS1,D230025D16RIK
RBPJ,MT-TF
DNMT3B,PWWP3B
HMGA1,PHLDB2
PHC1,TET1
CREB3,GM45213
PML,SNORA73B
NR0B1,MIR6928
EED,MIR7003
TCF7L2,BCAM
HNF1B,SLC25A4
HIST1H1D,MGST3
EED,RESF1
PARP1,MIR3070A
ZBTB10,GM26287
JARID2,GM22030
ESRRB,NDRG4
KAT2B,UBQLN2
BMP4,MT2
MYCN,GNG10
UTF1,SH3PXD2B
ETS1,AARS
