TF,Target
DTX1,SMAD7
RLIM,GM10182
CCND1,FXYD3
KLF3,BMPER
HIST1H1D,GM43940
KLF2,EPHA2
HNF1B,FKBP11
HIST1H1D,GM25316
AKT1,GM26447
DNMT3B,GM23245
GATA4,RBM47
ELF3,GM15181
JARID2,GM4735
MSC,IQSEC1
TCEA3,GM27326
CREB3L2,KAT6B
AKT1,GM27326
ZBTB10,IL6
PEG3,HSP90AA1
DNMT3A,GM24497
SOX7,GM7329
AKT1,PRXL2A
ILK,TIMP3
KAT2B,SELENOK
RBBP7,GM15446
NR0B1,GM23497
SOX17,MIR291B
SOX2,BMPER
MCM6,GJB3
TCEA3,MFSD1
HSPB1,GM28030
CCND1,GRB10
TAX1BP3,GJA1
NR0B1,GM10337
BMP4,MIR1905
GATA6,MIR466O
KAT2B,EHMT2
DTX1,GM23600
ID2,PLK1
ELF3,CDH1
TCEA3,MIR669A-1
TGIF1,SETX
MDM2,SPSB1
ID2,MANF
SOX7,LRPAP1
ETV5,SPP1
CBX7,MAGED1
TRIM28,CARHSP1
DAB2,GM42429
KDM5B,GM15247
TRIM28,DNMT3L
JARID2,MIR669A-3
DNMT3A,ZFYVE21
KDM5B,MIR669K
CREB3,GM23262
GATA6,GJA1
PHC1,CSRP1
DNMT3B,SOCS2
XBP1,RRAS2
HSPB1,KDELR2
DNMT3B,SNORD85
CCND1,KANK3
CITED2,UTF1
POU5F1,SNORD93
BHLHE40,ZFYVE21
PML,HOOK1
PML,GJB5
PARP1,DKC1
EGR1,IL33
EGR1,HIST1H2AP
MYCN,HIST1H3I
BTG2,KLB
ELF3,LAMA1
SOX7,FAM234A
EPAS1,ATP6V0B
HIST1H1D,CREB3
ID1,ASNS
CREB3,MIR669A-1
HSPB1,MYCN
DAB2,GM44206
ESRRB,SNORD73A
TCEA3,SGK1
RBBP7,FOXH1
ID2,ATP13A3
EGR1,GM26083
PML,HIST1H4D
ID2,COTL1
NFATC2IP,TOP2A
PML,GM22166
DNMT3L,GM24201
FOXQ1,LOXL2
NR0B1,CCN2
DNMT3A,EPHA2
RBBP7,NUP62CL
CCND1,MIR7063
PCBD1,PMM1
DNMT3A,CTSZ
DNMT3B,RLIM
DNMT3A,DDAH2
DNMT3L,KDM3A
BTG2,MAGED1
MYBL2,GM26229
RBPJ,ZC3H7A
KLF6,GSR
BTG2,NIPSNAP1
MDM2,VILL
EPAS1,MIR669E
MYBL2,HKDC1
HMGA1,GM4202
TRP53,APOBEC3
GATA6,NEDD4
BMP4,CENPF
NR0B1,EIF4A-PS4
EGR1,SETX
CITED2,GM21748
DNMT3L,MAN1A2
PEG3,PRC1
MDM2,HSP25-PS1
KLF2,MIR669K
MSC,MIR1957A
HMGA1,MIR669F
KLF4,GM23833
HIST1H1D,GM44346
TGIF1,FGF3
TCF7L2,MAGED1
ESRRB,GM26287
BTG2,GM25451
RUNX1,SLC7A3
CREB3,GM24044
BTG2,GLDC
GATA6,GM10698
DAB2,IDI1
TRP53,NSD2
NFATC2IP,CERS4
ETS1,CARHSP1
ELF3,TRP53
DTX1,FXYD3
KDM5B,GM13502
ZBTB10,MIR1949
KLF3,MIR6357
JARID2,GM24201
TCF7L2,GM25451
ESRRB,GM6136
RBBP7,CST3
DNMT3B,SLC38A2
DAB2,FGFR4
ESRRB,GM43590
TCEA3,SLC20A1
UTF1,MIR669E
PML,JARID2
TFCP2L1,AARS
RBPJ,PDIA3
EED,GM25195
RUNX1,SOAT1
EGR1,GM22925
ESRRB,GM22051
MCM6,GM26156
JARID2,CRYBG2
RBBP7,SNORD32A
HMGA1,CR1L
HSPB1,ULK1
PARP1,JPT1
XBP1,TFCP2L1
SOX17,COL4A2
ETV5,SMAD7
RUNX1,GM44335
KLF6,LTBP4
HIST1H1B,GM22051
PHC1,AARS
SMAD7,SNHG3
HMGA1,GM6594
HIST1H1D,UCHL1
PEG3,GM45105
MYBL2,ADAM19
TCF7L2,PLSCR1
DNMT3A,LEFTY2
BCL3,MIR466L
MSC,PLAUR
SOX7,PLTP
PARP1,HIST1H2AK
EPAS1,MIR467C
MYCN,RLIM
RBBP7,HSPB1
PHC1,IFITM3
KLF3,P4HA1
TFEB,BMP4
RLIM,TNS4
DNMT3B,VEGFA
FOXQ1,GM21860
KLF2,FAT1
ZFPM1,ETS1
BHLHE40,LEFTY2
KAT2B,CERS4
KLF2,GJB5
PHC1,CALCOCO2
XBP1,GJB3
HIST1H1D,KAT2B
NFXL1,HSPA5
KLF3,GM23245
POU5F1,KLB
KLF2,DTX1
MDM2,VIM
MSC,PLOD3
UTF1,GM22468
PEG3,SNHG3
HMGA1,TGM1
GATA6,IL6
CBX7,HIST1H2AI
ELF3,SNORD17
BCL3,GM37404
MSC,MARCKS
MCM6,TCEA3
CBX7,CCNG1
DNMT3A,LY6E
SOX17,HIST1H2AC
EED,MIR669D
JARID2,PSRC1
KDM5B,JARID2
PML,ITM2B
EGR1,RFFL
FOXH1,GM26431
GATA6,GM44320
HSPB1,HNF1B
RLIM,CKB
ETV5,BMP4
FOXQ1,HSPH1
HIST1H1D,GM37746
NFXL1,SNORA43
HSPB1,GM23344
KPNA2,SFI1
SOX7,HK2
MSC,GM24451
FOXH1,ITM2B
TFEB,CCNB1
EHMT2,GM17545
