TF,Target
AEBP1,PTP4A3
HIF3A,TMEM147
MED16,ABCG2
THRB,ADORA2A
CTR9,MYCT1
MAML3,ECE1
ESR1,ZKSCAN4
TTF2,CASTOR1
CD7,INPP5K
NFIA,ENG
XPC,PLPP2
RUNX2,UQCRFS1
TLE2,HDAC7
RBL2,KRT18
NFAT5,UNC119B
NFIA,MYO5A
PRDM16,ARFGEF2
SMARCA2,GCLM
TEAD2,SSH3
RUNX1T1,IGHV1-81
PML,BLNK
HLF,AC174780.1
ID1,HDAC7
MEF2C,SLC31A2
NFKB1,DOK2
ID1,TOM1L1
IRF6,MAP4K2
EYA2,OSGIN1
ARID3B,CCNA2
PRDM16,INPP1
PRDM16,ENDOD1
CBFB,THBS1
CBX7,QARS
ESR1,THBS1
SPO11,TCF19
CREB5,CAV2
ANKRD6,KIF23
SPI1,H2-AA
CD7,PLXNA4OS1
MEF2C,FGGY
BATF2,CTNNAL1
ID1,RUNX1T1
RARB,EIF3G
REL,SSH2
HNF4A,ARHGAP18
VEZF1,ADORA2A
RAD51,AC174780.1
PA2G4,KLF6
XPC,TEC
RAD51,MINDY1
THRB,HEXA
HLF,HNMT
BTG2,LY9
IRF7,ATAD2
BATF2,IFI209
RORC,CSGALNACT1
RAI14,SLC6A6
ZFP111,MINDY1
ZFP467,GCNT1
MCM2,LAX1
NUPR1,ZFP248
GATA2,GBP5
DEK,ABLIM1
HDAC11,SNN
HIF3A,EGR1
NDN,EPOR
PRDM16,NFAM1
HNRNPAB,DDX39
MECOM,OAT
IRF6,RASAL3
MIS18BP1,IRAK3
ARID3B,IER2
MCM2,CD93
MCM5,RPTOR
SMARCA2,SLC12A2
SOX6,POLA2
NAP1L3,HSD3B7
APBB1,MAP2K1
ZBTB20,SLA
TEAD2,GYPC
TCF19,BCL2
FOXO1,SUGP2
MCM6,ARHGEF3
KLF8,JPT1
MECOM,MYO1F
CD7,PPP1R9A
ARNTL,GSTM1
PHC1,SUOX
FOXO1,DUSP2
