TF,Target
TCF19,SERPINB6A
MED16,TRIB3
IRF6,PYGM
MCM5,SEPT8
ZFP467,CHRNB1
PA2G4,ARHGAP18
NDN,EGR1
MEF2A,CERS4
RAI14,SEPT8
CTR9,D630039A03RIK
RPS6KA5,ACSS1
TLR4,BIRC5
VEZF1,IRGM2
REL,SPNS3
MED16,LDLR
NFKBIA,PAQR5
KLF3,TMBIM1
TLR4,PKD2
VEZF1,BTK
XRCC6,APOE
MCM6,OAT
HLF,CD274
MCM2,TESPA1
H1F0,RASA4
EYA2,PHF8
CLOCK,TRMT6
BTG2,MN1
PRDM5,SLC9A9
MECOM,ADA
H1F0,CDKN1C
BTG2,ALS2CL
ZBTB20,INPP1
MCM7,KIF17
MEF2C,ZMIZ1
NFATC1,NCF1
REL,ABLIM1
ZBTB20,PRMT9
CLOCK,TIE1
MAML3,SLC22A18
ZFP467,KLF10
ZFP467,NASP
CLOCK,ZMYM3
PRDM5,NPR2
RBL2,SELENBP1
VDR,TRP53INP1
MED16,CCRL2
PBX1,TNPO1
REL,ART4
PA2G4,TIMM50
REL,RNF122
MEF2C,WDSUB1
TSC22D3,STARD4
ZFP467,CTPS
NFATC1,PQLC1
PRDM5,SARAF
RBL2,APLP2
NFATC1,SNX10
GFI1B,SYNRG
RUNX2,CEP70
TLE2,BIRC3
IRF8,MYLK
H1F0,CD68
PBX1,CD200R1
HCFC1,LPCAT2
RBL2,MCM7
VEZF1,FLNA
ETS1,ROBO4
REL,ZFP467
PA2G4,VEGFC
PRDM5,CD274
KLF3,TLE2
TRPS1,NFAT5
PGR,IL1R1
VEZF1,RIN3
RORA,GPSM1
REL,ITGAM
NFATC1,RUNX2
NFKB1,GFI1B
MAML3,DEF8
CLOCK,POLD1
XRCC6,TYROBP
JUN,PGR
RAD51,LDLR
HDAC7,IRF6
SATB1,DPY19L3
VEZF1,MYOF
NOTCH1,RFTN1
MCM4,TACC3
NFKB1,DUSP6
NFAT5,SIGLECG
XPC,GM8995
RAI14,SLC43A2
MCM4,PLBD2
TLR4,SERPINF1
MLLT3,EZR
PRDM5,SLC25A53
