TF,Target
JUN,PRKCH
PGR,PHF5A
TFEC,GM1966
PBX1,KLF10
MECOM,HDAC7
PRDM16,ZFP367
IKZF1,TMEM206
NFAT5,SLC2A1
NFKB1,ZFP53
PGR,MN1
MEF2A,EIF3A
ETS1,OAS2
PBX1,POLD1
JUN,GM7694
KLF3,NFKB1
PA2G4,MSMO1
ELF1,MCM4
EGR1,ART4
AKNA,UBASH3A
MEF2A,FCGRT
KLF10,SZT2
CENPA,CDK17
PGR,PLPP2
RUNX2,SSTR2
AKNA,SELPLG
HOXA9,TCF19
HLF,IKZF1
MEF2C,DENND1C
PBX1,COL4A1
HLF,CDCA8
VDR,RAB38
PBX1,CSF3R
VEZF1,CD69
ETS1,N4BP3
PBX1,GBP4
ARNTL,TIMM50
PRDM16,CENPK
CENPA,DPP4
ESR1,ANXA4
NFATC1,ZBTB4
YBX3,VEZF1
MECOM,UBASH3A
MEF2C,SNX30
GFI1B,HDAC11
GATA2,GPR65
DACH1,PNO1
GATA2,SMPDL3A
IRF6,BDH2
AKNA,ZC2HC1A
SATB1,TOP2A
ZFP62,CD33
KLF3,ST8SIA4
VEZF1,MAPKAPK3
GATA2,IL18BP
VDR,FADS1
VDR,ABCG3
KLF6,SEC14L1
HNF4A,FCGRT
ZFP62,SGCE
TRPS1,AMPD2
CLOCK,4833439L19RIK
TFEC,ABCG3
CLOCK,GIMAP1OS
DACH1,TMEM173
PGR,SARAF
HNF4A,CD53
PRDM16,ASNS
MEF2A,CYP4V3
ARNTL,MCM7
ESR1,MGAT1
CENPA,BTG2
ZFP62,MYO1F
GATA2,KCNK5
IKZF1,LY6A
EGR1,SYTL4
MYCN,CD9
KLF10,MMRN1
EGR1,TMEM184C
REL,RAD51
EGR1,KLF6
MYC,FCHO2
SP100,ARHGAP15
AKAP8L,ZC2HC1A
KLF6,APLP2
DACH1,TES
IRF7,N4BP3
GATA2,DEF8
IRF8,PGM1
MYCN,GGT5
CLOCK,MYOF
BAZ2B,TMEM173
IRF6,TNFRSF13B
MECOM,EIF2S1
MECOM,CSAD
ZBTB20,IL17RE
ZBTB4,GPRASP2
MYCN,SSH2
IRF6,STAM2
IKZF1,SNX30
ELF1,UBASH3A
IRF8,CORO7
HNF4A,CCL4
PRDM16,GP9
NFATC1,LRRC8C
NFATC1,MC5R
ZBTB38,ENPP4
HOXA9,CD34
SPI1,UNC119B
VDR,H2-AA
PGR,ICAM1
SATB1,LY9
MYC,CD300A
PA2G4,SLC35A5
NFAT5,EPSTI1
VDR,SPTBN1
HNF4A,CDC45
VDR,PGM2L1
SATB1,SLC35D3
DACH1,CLOCK
ARNTL,AI504432
KLF10,FLT3
GFI1B,IL4RA
EGR1,CSF3R
NFKB1,ARL11
SP100,MPO
KLF3,SEMA3D
RUNX2,CAPN5
ZBTB38,BTG2
PBX1,2810468N07RIK
IRF7,SLC26A11
KLF3,GRINA
KLF6,VAV1
GFI1B,NFKB1
HLF,MAML2
GFI1B,KCNK5
AKAP8L,VAV3
DACH1,HNMT
ARNTL,TBXAS1
IRF8,PLA2G4A
MEF2C,THBS1
GFI1B,B230219D22RIK
MYC,RAI14
YBX3,SEMA3D
RORA,ANXA2
RUNX2,CKAP5
IRF8,BC035044
PBX1,PLBD2
KLF10,CD34
PGR,NT5C3
DACH1,KLF6
RORA,ZFP945
REL,ARL6IP6
GATA2,OASL1
MYC,PRNP
VEZF1,RAB27B
MECOM,CYBC1
SPI1,MPL
SATB1,CSF2RB
KLF6,MILR1
