TF,Target
NFATC1,NT5C3
HIF3A,B3GNT5
MCM7,PRNP
MAPK11,CD52
RAD51,SMARCA2
MCM7,PDLIM5
SLA2,NWD1
MEF2A,MECOM
RORC,SDC1
MLLT3,USP11
MEIS1,TRAF1
MCM2,CDK17
ZFP467,GM4951
KLF6,ARNTL
IRF7,PHF8
MAPK11,TIPIN
MIS18BP1,GIMAP6
MEF2A,TESPA1
TAF12,GRINA
SPO11,HIF3A
CLOCK,RUNX1T1
FOXO1,PHF5A
KLF10,SATB1
ZFP111,APP
E2F8,RCSD1
MCM7,IFI209
TCF19,TRP53INP1
SPO11,MYO1F
TAF12,HNMT
MCM4,ATP8B4
ARID3B,LDB2
EYA2,SAT1
H1F0,FILIP1L
AEBP1,CTLA2B
HLF,CAPG
PBX1,PGLYRP2
KLF8,NASP
CREB5,SPNS3
HOXA9,TIMM50
PRDM16,RCC1
RAD51,BIRC5
CLOCK,CTSC
HNRNPAB,BCLAF3
NR3C2,SESN1
KLF8,PHKB
RARB,HCFC1
MECOM,TOMM22
HNF4A,STXBP4
MECOM,GIMAP8
MED16,KIF20B
RORC,KIF23
ARID3B,AKNA
RORA,USP3
PML,PAQR5
SATB1,NFKB1
NAP1L3,SLC26A11
SOX18,ACSS1
FOXO1,SLC43A3
TTF2,GATA2
RORA,FOXO1
EPOR,POLD1
PRDM5,YOD1
ARNTL,MECOM
ZBTB20,RGL1
MCM7,DENND2D
NFKB1,KRT18
NR3C2,OTULINL
KLF8,CCND3
RORA,CD52
THRB,LDHD
MCM4,OAS2
E2F8,RBL2
NDN,POLD1
DACH1,CD34
ARNTL,FGD2
KLF3,CKAP2
LDB2,ANKRD6
NDN,CTTN
ELL2,ARL6IP6
MIS18BP1,SPI1
XPC,PCMTD1
RORA,TIPIN
AEBP1,RORA
RUNX1T1,FRRS1
MYCN,2810468N07RIK
HDAC7,TLR4
ZBTB20,H1F0
MCM6,PIK3CG
MEF2A,BACE1
ZBTB20,IRGM2
THRB,MILR1
TTF2,KNSTRN
RARB,ZMIZ1
MCM7,GFI1B
MLLT3,CYC1
MIS18BP1,ITGA6
VEZF1,FSTL1
MLLT3,WDFY3
SOX18,ADORA2A
PRDM5,PHKB
APBB1,UNC93B1
GFI1B,APP
NFE2,SQOR
RARB,ZFP945
MIS18BP1,CDCP1
ARNTL,PNO1
TCF19,ARRDC4
CBX7,CFP
RAD51,TREML2
SOX18,OTULINL
MCM7,NUCB2
CREB5,ICA1
TCF19,PLEKHA1
MAML3,CKS1B
HOXA9,FPGT
SOX18,TMEM33
PRDM16,CCND3
NUPR1,PTP4A3
NFIA,PRIM1
ELF1,PTGS1
MED16,UAP1L1
ELF1,KIF17
RAD51,SLA2
ZBTB38,ARHGAP18
MAML3,PDK3
ZKSCAN4,RHOF
LDB2,AKNA
ELF1,MILR1
CREB5,UBXN11
TEAD2,AZIN1
NDN,MAD2L1
KLF10,P2RY14
H1F0,CRIP1
H1F0,PLPPR3
VDR,FUCA2
IRF7,IGKV14-126
RBL2,OBSL1
HNF4A,CD86
