TF,Target
RBPJ,HIST1H3I
JARID2,GLIPR2
NR0B1,GM26073
JARID2,APOE
TFCP2L1,P4HA2
CCND1,ANXA2
SOX17,2210409E12RIK
CREB3,NR0B1
DNMT3A,GM25835
ZFPM1,AU018091
PCBD1,MIR7005
GATA4,CMKLR1
PEG3,GM37376
HSPB1,RPL15-PS3
PHC1,TPM4
PEG3,GM24564
ELF3,BMPER
PHC1,STXBP2
XBP1,FGF4
CCND1,LAMA1
XBP1,GM24044
EPAS1,RASGRP2
GATA6,ARHGAP29
ZFP42,CST3
HMGA1,GM22571
RBPJ,SEC24D
TFCP2L1,SLC7A3
XBP1,TENM4
FOXQ1,GM10052
DNMT3A,FLRT3
EPAS1,TET1
BCL3,GM6136
DAB2,GM37376
KDM5B,HIST1H2BF
DNMT3L,MT-TP
ESRRB,GLIPR2
GATA4,NXF7
HSPB1,TUBB2B
DAB2,NR0B1
KAT2B,CTSD
CREB3L2,SOX17
XBP1,P4HA1
CCND1,CTSL
SOX17,RPS27RT
KDM5B,GATA6
BCL3,GM25701
BCL3,MME
ELF3,RAB3IL1
POU5F1,NDRG1
TRP53,TDH
HMGA1,JAM2
ZFPM1,LAPTM5
KLF2,GM12350
HSPB1,HIST1H2AI
SOX2,TFCP2L1
NR0B1,MIR677
NFXL1,TPM4
HSPB1,NID1
ELF3,CREB3L2
CCND1,SNORD65
ETV5,MIR669A-3
BHLHE40,HIST1H3I
TGIF1,TDGF1
GATA4,CCNB1
HSPB1,SNORD93
DNMT3L,P4HB
GATA4,PLK1
UTF1,HSPA5
FOXQ1,PFKP
KPNA2,SLC2A1
NANOG,SHKBP1
HIST1H1B,SNORD49A
NR0B1,STARD8
PHC1,SEPT1
NANOG,HIST1H2BG
CCND1,PSRC1
HIST1H1D,PLA2G1B
DAB2,CREB3L2
SOX2,SEC24D
BCL3,TMEM150A
BHLHE40,IL33
SOX17,TXNDC5
BCL3,GM43558
SOX7,SNORD33
KDM5B,TUBB2B
KPNA2,GM10719
MYBL2,MT-TP
PHC1,SPRY2
ELF3,STARD8
BCL3,SOX17
DNMT3B,GM23651
CCND1,MIR669G
DNMT3L,EPS8
GATA4,GM10925
DAB2,TET2
KDM5B,PCOLCE
PHC1,FAM25C
TGIF1,PHLDA3
NR0B1,MIR8094
ZFP42,MIR3535
UTF1,FBLIM1
UTF1,XBP1
DNMT3B,GM10719
GATA4,GM9531
GATA6,GM9531
HMGA1,HIST1H3H
KLF2,GM4322
CREB3L2,SNHG5
UTF1,SOX17
TRP53,GM47315
MYBL2,PDPN
DNMT3A,SAT1
GATA4,FOXQ1
HSPB1,WDR45
KDM5B,AU018091
SOX2,GM23569
DNMT3A,SNORD65
JARID2,PRSS35
TFCP2L1,RCC2
KLF2,ZFPM1
TFCP2L1,GJB3
NFXL1,GM22678
KPNA2,GM10169
TFCP2L1,B2M
BHLHE40,ASS1
SOX17,AY036118
RBPJ,JAM2
CREB3,P3H1
DAB2,MIR669G
KLF2,GM42429
DNMT3A,GM12350
DAB2,HIST1H2BN
NFXL1,CTSD
MYBL2,ABHD5
SOX17,FLRT3
SOX17,DKC1
UTF1,GM24564
SOX7,RNU73B
ETV5,MIR466B-4
ZFPM1,LY6G6E
MYBL2,UAP1L1
TFCP2L1,LAMB2
SOX7,GM27501
SOX17,SPRY2
SOX7,DAB2
TAX1BP3,TMEM150A
TRP53,SNORD70
HIST1H1D,UTF1
HSPB1,MT-TP
BHLHE40,FST
HSPB1,SGK1
PHC1,GM37784
XBP1,DUSP9
SOX2,SURF4
XBP1,SAT1
HMGA1,GM25316
SOX2,LEFTY2
KLF2,PHLDB2
BHLHE40,SOX2
HIST1H1B,HIST1H3H
TAX1BP3,SERPINH1
HIST1H1D,MYBL2
DNMT3L,FLRT3
GATA6,PATJ
PML,ANXA2
UTF1,TUBB2B
NR0B1,COL4A2
HIST1H1D,RCN3
HIST1H1D,UPP1
TFCP2L1,GM8355
KLF2,BMPER
DNMT3A,CALR
ESRRB,GASK1B
UTF1,PDGFRA
TGIF1,MT-TP
ZFPM1,HTRA1
KDM5B,SNORA81
CCND1,GM23569
KAT2B,PMM1
ZFP42,PLAT
DNMT3L,RNF157
TGIF1,2210409E12RIK
MYBL2,SNORD49B
EPAS1,SAT1
TRP53,CHST15
NFXL1,GM28010
HIST1H1D,IFI30
DAB2,2210409E12RIK
GATA4,LAMA1
HIST1H1B,SLC25A5
ESRRB,GM25791
POU5F1,GM27326
TAX1BP3,GM26447
UTF1,CCND1
DNMT3A,CTSZ
ZFP42,XBP1
ZFPM1,RRBP1
UTF1,MIR466B-6
BCL3,GM44310
HIST1H1D,HIST1H3I
TFCP2L1,VSIR
PCBD1,STARD8
DNMT3B,CTSL
ZFP42,GM28030
CREB3,CRIP2
NFXL1,CTSZ
DNMT3B,SPRY2
NFXL1,TMEM150A
NR0B1,RHOX5
ETV5,F3
XBP1,GM22411
HIST1H1D,NANOG
TGIF1,GM27406
ELF3,CRIP2
DAB2,CKB
BCL3,TFCP2L1
HSPB1,MIR669A-3
CREB3L2,NUP210
ZFPM1,GM22620
POU5F1,GM25500
PML,ZFP57
FOXQ1,GM28030
GATA4,RPL17-PS10
GATA6,STARD8
