TF,Target
RARB,LRP12
DACH1,CBFB
PRDM5,RNF125
ANKRD6,ARHGEF3
XPC,RAI14
KLF3,NR3C2
MEIS1,CPXM1
NFKBIA,GALM
SATB1,4833407H14RIK
VDR,YBX1
LDB2,JUN
TRPS1,GM7694
NFE2,TRP53INP1
TTF2,H2AFX
NFKBIA,MCTP2
TLE2,TFPI
HNF4A,ITGB5
ZBTB38,FAM171A1
MAPK12,TOP2A
HNRNPAB,ENG
MAPK11,CERS5
TSC22D3,TFR2
MCM7,MYC
HDAC11,NUBP2
NFIA,ARHGEF39
KLF10,GPRASP2
TEAD2,CAPN5
KLF6,PA2G4
MAPK12,PAFAH1B2
ZFP111,DOK2
HIST1H1C,UAP1L1
MCM4,RCN2
TCF19,BTBD3
YBX1,RNF213
H1F0,UBXN11
RUNX1T1,APBB1
ZFP467,RORA
NFIA,RBM18
SMARCA2,CHST11
ESR1,FTX
PBX1,FGD5
ELF1,HEBP1
MAML3,NEURL3
TLR4,WLS
RARB,ACOX1
TRPS1,OTUB2
NFKBIA,JUN
MCM6,PTGS1
ARID3B,CDK17
ARNTL,SPTBN1
SPO11,ADORA2A
IRF7,FUT10
RARB,KLF10
NR3C2,GSTM1
PML,CENPA
SMARCA2,RBM18
RUNX1T1,NUP93
HDAC11,MEF2C
TSC22D3,CBX5
LZTS1,SLC44A2
RUNX1T1,SESN1
KLF8,GMNN
IRF7,2810468N07RIK
MYC,DDX4
TLE2,RTP4
PGR,PYGL
TSC22D3,RAD51AP1
RORC,ID1
HMGB2,P2RX1
NFE2,PPP1R15A
NFKB1,CD244A
HDAC7,VMAC
EPAS1,KCNK5
XRCC6,H2-Q6
CTR9,PAQR7
NFKBIA,MINDY1
ARNTL,SLC43A3
AEBP1,TSPAN14
DEK,MAPKAPK3
KLF8,GFI1B
EPOR,PBX1
ZBTB38,PREP
MAPK11,TMEM106A
MED16,PITPNC1
HIST1H1C,TMEM176A
MCM4,CD274
NFIA,SLFN10-PS
EPAS1,PARP8
TSC22D3,ZFP111
TTF2,TK1
VEZF1,APBB1
ZBTB20,MCM4
RAI14,TMEM268
HCFC1,RARB
MCM6,PPT1
HIST1H1C,VAV1
KLF10,SH2D3C
TSC22D3,TCF19
ARID3B,DPP4
ELL2,MAD2L1
EYA2,LCK
EYA2,SYTL4
EYA2,LRP12
CBX7,PAQR7
NFKB1,GOLM1
IRF7,EVI2A
HLF,SP100
BATF2,DENND2D
HNF4A,MSMO1
HIST1H1C,CD7
GFI1B,TOP2A
IRF8,KLF8
MYCN,SLC16A11
JUN,GUCY1A1
ZFP467,LGALS9
RBL2,SLC12A6
MEF2A,OTULINL
MCM6,HAT1
ARID3B,SLC28A2
MAML3,CTSW
THRB,BCL2
EPOR,TFRC
HDAC11,FECH
XRCC6,RNF125
IRF6,ZFP248
TRPS1,IGHV1-77
DACH1,DTL
RAI14,CAPG
ELF1,FCGRT
NFKB1,IFI206
IRF6,GIMAP1OS
PBX1,FLNA
YBX1,WFDC18
IKZF1,SLC7A4
BTG2,SLC25A37
ZBTB20,IRGM2
ELL2,VIPR2
CLOCK,IGHV1-82
SPO11,TFPI
GFI1B,H2-DMA
NUPR1,SLCO3A1
H1F0,VEGFC
SLA2,GAS2L3
CLOCK,GMIP
FOXO1,DENND2D
KLF3,TRIM16
KLF6,SLFN10-PS
HLF,CORO2B
VEZF1,TREML2
IRF7,CD86
NFE2,ABLIM1
MED16,PRKAR2B
NFAT5,NSMF
HIF3A,FCHO2
MYCN,ABCF3
TTF2,SORL1
TLR4,SPTBN1
MAPK12,DIP2B
NFKB1,LYN
MCM4,CIPC
DEK,ITSN1
LDB2,IL10RA
TAF12,WFDC18
MED16,F2R
HLF,TRPS1
PBX1,MPZL1
YBX1,CPQ
TSC22D3,NUP88
KLF6,CYBC1
KLF6,EPAS1
YBX1,2610307P16RIK
TRIB3,PTGS1
ZFP111,MLLT3
MYCN,FAAH
PRDM16,CD63
CBX7,NDOR1
CBFB,B4GALT6
RPS6KA5,EEPD1
HNRNPAB,FAM171A1
HDAC7,MMRN1
TTF2,RNF114
MCM2,CPNE8
EPOR,CREG1
BTG2,ITGA2B
APBB1,HAAO
MAML3,ABHD4
SOX6,GLB1
JUN,ADGRL4
PBX1,XPC
SMARCA2,CDKN1C
CLOCK,RPA2
TLE2,UBA7
MCM4,ABCG2
MIS18BP1,CBFB
TRIB3,GYPC
CTR9,HDAC11
ELL2,CTSL
NAP1L3,NCKAP1L
PBX3,PLCB2
NAP1L3,CKAP2L
ZFP467,ARHGEF39
HLF,SLC37A1
PML,FILIP1L
TAF12,2610307P16RIK
NFKB1,TIPIN
NFATC1,SLC25A37
ZFP111,MSMO1
SLA2,MYO1G
BTG2,HACD4
TLE2,TBC1D10C
SLA2,DENND1C
SPO11,ARL11
THRB,GM11346
MEF2A,CYP51
MCM6,NGLY1
MLLT3,ARNTL
MLLT3,EMCN
PRDM5,UAP1L1
ZFP467,CTSB
MEF2C,POLD1
RORC,GPR171
XRCC6,TRIM59
TCF19,FIGNL1
APBB1,RGS19
KLF6,STXBP4
KLF6,GM8995
IRF6,NUPR1
VEZF1,THRB
DACH1,PLPP2
IRF6,RASA4
EPAS1,GNG11
EGR1,NUDT19
RUNX2,PLEKHA1
MLLT3,GOLM1
AEBP1,PDZK1IP1
IRF8,SH2D3C
TEAD2,ETS1
SPO11,NFAT5
ZBTB38,TMEM268
SOX6,OAT
CD7,IRGM2
NFKBIA,2610307P16RIK
ELL2,SSH3
SOX18,RAB38
HOXA9,PKIB
NDN,GCNT1
TRIB3,MAPK11
MYCN,MAD2L1
RAI14,GSTM5
NAP1L3,NECAP2
CBX7,TEAD2
RAI14,CD63
TCF19,RASAL3
MAPK12,NCKAP1L
CD7,UBXN11
HCFC1,4930555A03RIK
CREB5,H2-DMB2
CTR9,RASAL3
RARB,STRAP
MAPK12,WDFY3
TCF19,CYFIP2
ZBTB20,SULT1A1
EYA2,CNP
CD7,CCRL2
SOX6,JAM3
RBL2,ITM2A
MCM6,TACC3
H1F0,PDIA4
TLR4,USP11
NDN,BDH2
ZFP467,FSTL1
DACH1,SSH2
IRF7,CERS5
VDR,CD9
SMARCA2,IMPACT
TRIB3,ENPP4
ZFP467,SLFN10-PS
PBX1,NUCB2
SOX6,PTTG1IP
ARNTL,ANXA2
