TF,Target
CCND1,LRPAP1
JARID2,GM26073
TAX1BP3,SNORD70
CREB3L2,GM13597
SOX17,CEMIP
DNMT3B,APOBEC3
EPAS1,RHOX5
ZFP42,OPLAH
JARID2,GM25673
ETV5,SNORD65
NR0B1,SNORD49A
UTF1,GM38312
MYBL2,COL27A1
HSPB1,ZFP989
HIST1H1D,P4HA1
TRP53,GM23413
NANOG,HIST1H4N
JARID2,MT1
CREB3,HIST1H3H
BHLHE40,SLC7A6
TFCP2L1,DPPA4
SOX7,DPP4
TGIF1,PCOLCE
MYBL2,MEG3
MYBL2,CD63
DNMT3A,NUTF2-PS2
RBPJ,ZFAS1
GATA4,CLDN6
CCND1,IFITM3
HIST1H1D,CAR2
ZFP42,DKC1
BHLHE40,IFITM1
KAT2B,TFCP2L1
NFXL1,SPINK1
HMGA1,GM26156
EPAS1,TIMP2
FOXQ1,CTSA
DNMT3B,RAB11A
CCND1,PSRC1
CREB3L2,SDC4
XBP1,SGK1
HMGA1,GM43535
HSPB1,KPNA2
DAB2,CAR2
HIST1H1D,SRGN
CREB3,SERPINE2
CREB3,CTSZ
RBPJ,GM44335
ZFP42,GM10052
RBPJ,KAT6B
HMGA1,SNORA81
PEG3,SLC26A10
ZFPM1,APOE
HIST1H1B,COTL1
POU5F1,MIR669A-3
BHLHE40,FDPS
JARID2,LNCENC1
ESRRB,MIR5121
NANOG,PDCD4
DNMT3B,TAX1BP3
KDM5B,SNORA74A
JARID2,AU018091
DNMT3A,TNS4
JARID2,SRGN
SOX7,GM22862
PHC1,NFXL1
PML,PHLDA3
JARID2,SPP1
ZFP42,HIST1H1A
KPNA2,PGAM1-PS2
TGIF1,ZFPM1
DNMT3L,BNIP3
TGIF1,MORF4L2
ESRRB,FGFR3
MYBL2,GM9531
FOXQ1,GM27406
NANOG,LAMB1
CCND1,DUSP9
SOX17,GM10052
ZFPM1,ERP29
KDM5B,FAM234A
SOX17,ZFP42
HIST1H1B,HIST1H3I
NANOG,TRH
PCBD1,SLC2A1
GATA6,GM14870
HIST1H1B,GM22858
UTF1,GM28030
CREB3,SNORD32A
RBPJ,HSPA5
TGIF1,DAB2
CREB3,BCL3
PCBD1,GM44390
NR0B1,SRGN
DNMT3B,HIST1H2AH
GATA6,AU018091
ESRRB,GM15452
MYBL2,PLOD2
EPAS1,MYBL2
GATA6,SNORD32A
HSPB1,RPL22L1
KPNA2,FDPS
DNMT3B,GM23413
BCL3,BNIP3
GATA6,GM28960
HMGA1,NDRG1
KAT2B,GM25040
ELF3,NUTF2-PS2
CCND1,CALCOCO2
NFXL1,GM24761
HMGA1,GM6136
MYBL2,PRXL2A
PML,NUP210
BCL3,TXNDC5
XBP1,PEG3
NFXL1,LY6G6E
GATA6,ERP29
MYBL2,HIST1H3H
GATA6,FGF10
KPNA2,GM21962
HIST1H1D,AY036118
DAB2,GM25835
PHC1,MYBL2
KPNA2,MIR466O
FOXQ1,MIR669A-3
BHLHE40,GM24289
XBP1,GM25451
DNMT3B,MIR466O
PEG3,FGFR3
NFXL1,MIR7005
DNMT3L,GM28900
EPAS1,CALU
NANOG,GM44335
BCL3,CREB3L2
BHLHE40,AY036118
BHLHE40,MT2
KDM5B,PTH1R
POU5F1,NSD2
FOXQ1,DPPA4
KLF2,GM7329
HIST1H1D,GM25451
HIST1H1B,GM22884
PHC1,FLRT3
CREB3,CDC20
PML,HIST1H2AP
ESRRB,HIST1H2BN
RBPJ,MIR5117
SOX17,DNMT3L
GATA6,LRPAP1
DNMT3A,RHOX5
ESRRB,CTSL
SOX7,IFITM2
BHLHE40,MIR7005
NANOG,JAM2
DNMT3B,TPD52
DAB2,GM22858
HMGA1,DAB2
KLF2,GM25943
SOX2,GM42429
DNMT3L,PLK1
DNMT3B,GASK1B
POU5F1,MT-TF
XBP1,GM43107
HIST1H1D,GM26491
XBP1,GM43521
SOX17,RNU73B
HSPB1,GM24761
FOXQ1,MIR466B-4
ZFP42,GLIPR2
JARID2,LAMC1
HMGA1,CALU
POU5F1,GM42429
TRP53,TAX1BP3
NR0B1,MARC2
GATA6,CEMIP
HMGA1,GM27406
NANOG,OPLAH
KDM5B,TPD52
TAX1BP3,PHC1
KPNA2,SNORD49A
ETV5,RNF157
GATA6,FGF4
FOXQ1,PHLDB2
BHLHE40,BNIP3
HSPB1,PDPN
CREB3,IFITM2
DNMT3L,HKDC1
FOXQ1,SURF4
RBPJ,MEG3
TAX1BP3,FST
FOXQ1,GM27501
CREB3,MEG3
HIST1H1D,RPL15-PS3
PCBD1,MARC2
HIST1H1B,TYRO3
KPNA2,HIST1H3I
NFXL1,PHLDB2
HIST1H1B,RPL15-PS3
RBPJ,GM27406
DNMT3L,GM27406
DAB2,SOX2
PEG3,CREB3L2
SOX17,COL4A2
DAB2,GM25535
TFCP2L1,ADAM19
PEG3,GM24494
SOX2,HMGA1B
POU5F1,HIST1H2AF
RBPJ,ETV5
NR0B1,GM27406
PCBD1,2410141K09RIK
PEG3,SERPINE2
GATA4,TENM4
HSPB1,CTSL
POU5F1,HIST1H2AP
SOX2,TDH
KLF2,RRM2
MYBL2,MOV10
SOX17,TDH
TAX1BP3,MIR466B-4
PEG3,DPP4
ELF3,GM26287
ZFPM1,GM29397
NANOG,GM14870
