TF,Target
EPAS1,BEND5
CCND1,GM22051
HNF1B,GM10012
NFATC2IP,LAMA1
BTG2,NUP62CL
HNF1B,PTPN14
CITED2,SNORD93
EED,ASNS
CBX7,BAG2
HMGA1,SLC25A4
KLF6,GM10052
ELF3,GM10718
SOX2,GM24564
PML,GM26992
SUZ12,CALM1
EGR1,GM25673
AKT1,SNORD73A
KLF3,GM27326
NFATC2IP,HYOU1
DNMT3L,SNORA26
NFXL1,GM37376
EGR1,PRKAB1
SUZ12,GM2399
KLF6,GM26083
TRP53,GM44429
FOXH1,LRRK1
MYBL2,LGALS3
CITED2,2200002D01RIK
ILK,LAPTM5
PEG3,SEC24D
ESRRB,SNX2
SUZ12,LRRK1
TFEB,SFMBT2
GATA4,CERS4
NANOG,JPT1
MYCN,ENAH
RBPJ,MT-TF
ILK,GM27520
HIST1H1B,SEMA4C
KLF6,MRPL23-PS1
TFEB,GM10169
DAB2,TRIM2
DTX1,GM27624
HIST1H1B,MIR297A-2
EGR1,THBD
CBX7,DAB2
TFEB,SUZ12
BCL3,GM26109
GATA4,GM22858
FOXQ1,SNORA17
ZFPM1,GM25316
DAB2,TCEA3
MDM2,SNURF
NFATC2IP,SOX7
PCBD1,GLIPR1
MCM6,GM43587
PHC1,AQP3
RLIM,AQP8
MSC,P3H1
HIST1H1D,TCN2
FOXH1,GM37784
RBBP7,SH3PXD2B
BCL3,GM24346
ZBTB10,GM26083
EGR1,GM22571
ZBTB10,CENPF
MCM6,PHLDA3
EHMT2,GM26092
NANOG,COTL1
ETS1,GM7993
PML,SNORD33
TFCP2L1,ZFP989
CCND1,GM23288
ETV5,CD63
ZBTB10,LMF2
EHMT2,BASP1
KAT2B,GM25753
MCM6,GM44320
HNF1B,SLC7A5
KAT2B,ODC1
ETV5,COL27A1
CBX7,MIR466B-6
DNMT3B,OAT
NFATC2IP,GM23344
TRIM28,RBPMS2
DNMT3L,GABARAP
KLF6,MAN1A2
MYCN,GNG10
GATA6,CSRP1
SMARCA2,MIR7003
NFXL1,TRH
ETV5,RLIM
ZBTB10,LY75
PHC1,CTDSPL
PEG3,TET1
TFCP2L1,IL33
EPAS1,GM47315
ID1,TYRO3
SMAD7,EHMT2
TFEB,RHPN1
ESRRB,RBPJ
CBX7,PLXNB2
RBBP7,UCHL1
HIST1H1D,GM26156
BCL3,NDRG4
KLF6,GM23571
RUNX1,IFRD1
DNMT3B,ECHDC2
ZFP42,MYO7A
TCF7L2,RNPEP
RBBP7,PDCD4
ILK,PDGFRA
MSC,LRRK1
TCF7L2,GASK1B
HIST1H1D,RPL22L1
NFATC2IP,CENPF
KLF4,ETS1
KLF6,RBBP7
MYCN,TCEA3
ETS1,AARS
ZFPM1,GM10780
TRP53,2200002D01RIK
NANOG,GM44346
HIST1H1D,PMM1
ILK,ITM2B
PARP1,NR0B1
ETS1,COL27A1
PCBD1,PDIA5
ELF3,FGF4
KLF6,AMOTL2
MYBL2,GM43535
GATA4,PARVA
KAT2B,GM43110
TFCP2L1,SLC20A1
NFXL1,GM22884
NANOG,GM13502
TCF7L2,KANK3
ETV5,SNORD73A
BCL3,FZR1
HIST1H1D,BHLHE40
MCM6,MDM2
HSPB1,GM22281
CITED2,GM22030
BHLHE40,GM26083
MYBL2,GM10182
EHMT2,FST
BTG2,CDKN1A
PEG3,HYOU1
EED,GM4322
DNMT3L,MAN1A2
SOX2,EHMT2
POU5F1,P3H2
SOX2,PLK1
JARID2,DPPA4
SOX2,SELENOW
RBBP7,GM26109
MYBL2,NASP
PML,EHMT2
RBBP7,GM25193
DNMT3B,TUBA4A
ZFPM1,FRMD4A
