TF,Target
TCF19,JUN
ZBTB20,IKZF1
RBL2,KLF6
CLOCK,JUN
HIF3A,ELF1
CTR9,CD53
TEAD2,CSGALNACT1
RUNX1T1,UNC93B1
VDR,PIK3CG
RUNX1T1,SGPL1
NUPR1,SPNS3
MYCN,METTL7A1
CD7,PARP8
CLOCK,CD53
NFAT5,XRCC6
MEIS1,ABHD17B
RAD51,TFPI
KLF6,ZFP120
DACH1,CTR9
BTG2,OBSL1
FOXO1,UBL4A
TLR4,CD53
JUN,MMRN1
HIST1H1C,SPNS3
NOTCH1,LIG1
ESR1,RARB
NOTCH1,NAIP5
SATB1,SSTR2
KLF6,AMPD2
MAML3,OASL2
THRB,CTSS
MEF2A,TXNDC11
TRIB3,TBXA2R
FOXO1,NUP88
SMARCA2,TAF12
RORA,ID1
GFI1B,FLT3
NDN,MSH6
IKZF1,ICE1
THRB,DDX4
NDN,CREB5
SOX18,EPAS1
CBX7,EZR
XRCC6,HLF
SPO11,PQLC1
PA2G4,RARB
SOX6,IRF6
MCM5,AC174780.1
H1F0,NAIP5
EPOR,1600014C10RIK
CENPK,DOCK10
MCM2,OTULINL
TTF2,RELT
CBFB,CD52
MCM6,IKZF1
MYC,GFI1B
FOXO1,P2RY14
RPS6KA5,IGKC
KLF3,ADSSL1
H1F0,RCSD1
NR3C2,IGKC
EYA2,TAPT1
SOX6,FES
HIST1H1C,C030034L19RIK
MAPK11,IL1R1
APBB1,TRIB3
ELF1,KLF3
HIST1H1C,TEX10
MAPK12,HAAO
MED16,GGT5
MCM5,FCHO2
IRF8,MGAT1
CBFB,FAM76B
RUNX1T1,CERS5
RAI14,CD300A
PBX1,HDAC11
PRDM16,POMGNT2
GFI1B,NOTCH1
ELF1,CHRNB1
MEIS1,TFPI
MAML3,PRKCQ
EGR1,GBP7
VDR,RAD51
BTG2,CTR9
CREB5,TMBIM1
KLF10,PA2G4
KLF8,AC174780.1
SPI1,EMCN
IRF8,UNC93B1
ZBTB20,RMND5B
VEZF1,PA2G4
NFE2,FUCA2
NAP1L3,HNF4A
CBX7,ITPR1
EPAS1,DOCK10
KLF6,PA2G4
HDAC7,GMFB
PGR,SQLE
MAPK11,BC035044
CD7,TRP53INP1
KLF3,ADA
ETS1,ZDHHC17
TRIB3,TRPV2
BATF2,SERPINB1A
PBX1,NDOR1
NR3C2,ZBTB20
PHC1,TMBIM1
CREB5,TRP53INP1
PHC1,PLEK
TSC22D3,BCLAF3
MCM4,FES
PGR,ANXA4
RPS6KA5,DEF8
NR3C2,HAAO
TLE2,FRRS1
MCM5,VDR
MEF2A,FUT7
NFIA,MAMDC2
MYC,CTSF
HIF3A,TEAD2
AEBP1,EFTUD2
H1F0,TESPA1
PBX1,MYCT1
HLF,DUSP6
MEF2A,INKA1
RORA,AMPD2
FOXO1,PAFAH2
PA2G4,SLC37A1
PBX1,PRKAR2B
NFKB1,ABCF3
ESR1,FADS1
EGR1,CYBC1
NFKBIA,F2RL3
RORC,OCRL
MCM7,RELT
ARNTL,RCSD1
HIF3A,LRRC8C
EYA2,B4GALT4
MCM4,MAP2K1
MCM6,RFTN1
TEAD2,RGS2
GATA2,OCRL
HIST1H1C,TRIM35
MYCN,PIP4K2A
H1F0,ZFP111
ZBTB38,NDOR1
MLLT3,ZFP157
TLE2,PYGM
CLOCK,E2F8
THRB,PLIN2
MECOM,STXBP4
ZBTB38,NUBP2
TRPS1,IL15RA
HNF4A,HSPH1
EGR1,CD74
IRF6,GRAMD1A
MEIS1,ZFP111
ETS1,STARD4
BATF2,ZBTB38
MAPK11,CD7
FOXO1,ADGRG3
EPAS1,CAPN5
ZBTB38,MYCT1
