TF,Target
HIST1H1D,RHOX5
PML,GM22678
BCL3,GM43107
KAT2B,2210409E12RIK
POU5F1,GM14303
KLF2,GM3788
EPAS1,MIR466B-4
UTF1,GM25673
TFCP2L1,PCBD1
KDM5B,CDC20
CCND1,HMCES
MYBL2,CEMIP
ZFP42,TET1
ZFPM1,MIR7005
PML,GM24761
SOX2,LAMA5
HMGA1,GM22925
ZFP42,SURF4
DAB2,MT2
ZFPM1,MIR669G
KAT2B,GM14303
PML,PMM1
TAX1BP3,ITGA3
NR0B1,MYLPF
TAX1BP3,GM26156
PCBD1,CCN2
DNMT3B,P4HB
HMGA1,GM10259
UTF1,GM37746
ESRRB,HIST1H2BL
GATA4,SNORD32A
CCND1,PRSS35
GATA6,HIST1H3I
ESRRB,P4HB
DAB2,PLAT
CREB3,MANF
MYBL2,TFCP2L1
KPNA2,BCAT1
MYBL2,MIR3473F
NANOG,HIST1H3I
RBPJ,GM4322
BHLHE40,GM27406
HMGA1,KAT6B
NFXL1,RRBP1
SOX7,XBP1
GATA6,PDCD4
PHC1,RPL23A-PS3
FOXQ1,GM43535
DNMT3B,TAX1BP3
ELF3,MANF
ETV5,FAM25C
EPAS1,CCNG1
TAX1BP3,INSIG1
SOX7,PTH1R
HSPB1,RHOX5
DNMT3L,NUTF2-PS2
SOX2,HIST2H2BB
NR0B1,SERPINH1
CREB3,HMGA1
EPAS1,LEFTY2
PCBD1,PDPN
KAT2B,TDH
GATA4,ZFAS1
KLF2,GNAS
BHLHE40,GLIPR2
KAT2B,GM22988
MYBL2,GM37376
PCBD1,GM4322
HMGA1,GM29397
DNMT3L,FXYD3
ELF3,PMM1
CCND1,NSD2
DNMT3A,GM27743
PCBD1,TYRO3
PEG3,ZFAS1
PML,ITPK1
GATA4,MIR8091
GATA4,FGF4
DAB2,SNHG5
ZFP42,MIR669J
DNMT3A,GRB10
XBP1,VIM
KDM5B,MME
SOX2,GM25040
FOXQ1,SNORD93
DNMT3L,GM22925
ZFPM1,PATJ
ETV5,TET1
BHLHE40,TRP53
POU5F1,LEFTY2
CCND1,NRG1
HIST1H1D,SOAT1
BHLHE40,GM4322
RBPJ,SPRY2
HMGA1,GM25472
HSPB1,GATA4
HIST1H1D,GATA6
RBPJ,GM22678
HIST1H1D,LOXL2
PML,RPL23A-PS3
KDM5B,GM24564
PHC1,APOE
TFCP2L1,FLRT3
NANOG,GM28900
HIST1H1D,SPINK1
ELF3,STXBP2
TFCP2L1,GM22862
KAT2B,F3
TGIF1,RNU73B
PCBD1,GM25535
TRP53,TNS4
ESRRB,LOXL2
HIST1H1D,SNORA3
ESRRB,TAX1BP3
SOX2,TDGF1-PS1
NFXL1,PTH1R
RBPJ,SPINK1
TAX1BP3,GM20721
CREB3L2,ARHGAP29
ELF3,NID1
DNMT3A,TFCP2L1
HMGA1,PODXL
NFXL1,SNORD65
EPAS1,HIST1H2AF
DNMT3B,GM24451
NFXL1,NR0B1
XBP1,GM37746
DNMT3L,KDM5B
DNMT3L,CEMIP
KDM5B,HSP90AA1
KAT2B,CTSA
GATA6,GM23262
BHLHE40,GM24916
TRP53,SNORD93
HIST1H1B,LAMB1
TFCP2L1,IFITM2
BHLHE40,GM44335
ZFPM1,CLDN6
ETV5,GM44390
HIST1H1B,LGMN
GATA4,ANXA2
TGIF1,HIST1H3I
SOX17,IFITM3
TAX1BP3,STARD8
HMGA1,GM25535
EPAS1,2410141K09RIK
CREB3,GM25673
BHLHE40,SNORD93
DNMT3A,SOAT1
ELF3,HIST1H3I
XBP1,SPARC
GATA4,CCNB1
KDM5B,GM23130
BCL3,GM10925
HIST1H1D,NID1
HSPB1,UAP1L1
HSPB1,GM10259
NR0B1,TENM4
ELF3,CAR2
ETV5,RPL15-PS3
ZFP42,GM26318
HIST1H1B,AKR1B8
ZFPM1,GM10719
ESRRB,MIR677
GATA6,NPHS1
DAB2,GM23130
POU5F1,GM8355
FOXQ1,SEC24D
PML,GM27501
KPNA2,RPL23A-PS3
SOX2,GM26491
PML,GM24289
BCL3,SLC26A10
TAX1BP3,LRP2
POU5F1,LTBP4
NFXL1,MIR669G
NANOG,OPLAH
BCL3,BMPER
XBP1,GM23158
ETV5,DNMT3B
GATA6,LGMN
SOX2,FOXQ1
ETV5,GM24488
BCL3,HSP90AA1
ZFPM1,HTRA1
TAX1BP3,LOXL2
JARID2,HTRA1
EPAS1,ME1
RBPJ,GM43521
MYBL2,PCOLCE
DNMT3B,AU018091
ZFPM1,SNORD65
RBPJ,PHC1
DAB2,HIST1H2AH
TGIF1,RCC2
TGIF1,CREB3L2
ETV5,IGF2
JARID2,GM27592
HIST1H1D,GM22468
ETV5,GM24044
DNMT3B,STXBP2
ELF3,GM22411
MYBL2,MIR466B-6
POU5F1,NSD2
KLF2,RRM2
SOX17,HIST1H4N
KLF2,LRPAP1
ELF3,TFRC
PEG3,AY036118
TGIF1,TPM4
NFXL1,SNORD85
NR0B1,COL4A2
GATA4,MIR669J
DAB2,ZFP57
ZFPM1,FLRT3
HIST1H1B,GM23344
TGIF1,LOXL2
POU5F1,PMM1
SOX2,LDHB
HMGA1,ASS1
ETV5,MIR677
PEG3,MIR669J
TFCP2L1,MAN1A2
KLF2,NR0B1
