TF,Target
RORA,ZFP945
ZFP62,CD33
AKAP8L,ZC2HC1A
IRF8,PAFAH2
ZBTB38,NCEH1
IRF6,STAM2
SP100,IRF7
CLOCK,MYOF
BAZ2B,HSPA1A
MYC,KIF22
NFAT5,CTSL
NFAT5,DUSP2
CENPA,GYPC
SP100,AP1S2
IKZF1,RPS6KA5
MYCN,D930016D06RIK
MYC,EFTUD2
MEF2A,IRF8
IKZF1,KCNK5
PRDM16,CD74
IRF7,N4BP3
VDR,SPTBN1
IRF8,CORO7
ELF1,CDK18
GATA2,KCNK5
DACH1,KLF6
ZBTB20,GPSM1
DACH1,ESAM
PGR,PLPP2
ETS1,CTSB
ARNTL,TIMM50
SATB1,TIPIN
ZFP62,RASA4
KLF10,ARHGEF3
NFATC1,FAM169B
ZBTB38,BTG2
MYC,SEPT8
VDR,NEAT1
YBX3,SEMA3D
KLF3,ST8SIA4
TRPS1,UBASH3A
YBX3,VEZF1
MECOM,CSAD
IRF8,TCF19
BAZ2B,H1F0
AKNA,CD69
HNF4A,IL27RA
TRPS1,SNAP23
MYC,PRNP
ETS1,EPB41L3
ELF1,INSL6
TRPS1,RNF141
MECOM,UBASH3A
MYCN,RGL1
GATA2,IL18BP
PRDM16,GP9
EGR1,XRCC6
RUNX2,CDCA4
GATA2,4833439L19RIK
NFKB1,FDFT1
PRDM16,F2R
SATB1,PARP8
JUN,GALM
SP100,ECT2
HOXA9,CD34
MYC,RAI14
RUNX2,ARHGEF3
SPI1,MPL
VDR,RAB38
JUN,PRKCH
IRF8,TRPV2
IRF6,AMPD2
GFI1B,INSL6
PGR,CD300A
SPI1,ALDOC
HLF,CDCA8
ZBTB4,AKNA
GATA2,OASL1
TRPS1,CAD
IKZF1,SLA2
KLF6,ZFP157
MEF2A,CYP4V3
NFATC1,ACOX1
HNF4A,CDC45
IKZF1,NFKB1
PBX1,COL4A1
IRF6,BDH2
CLOCK,4833439L19RIK
PA2G4,MSMO1
TFEC,CYP2J6
DACH1,CLOCK
ZBTB20,IL17RE
EGR1,KLF6
PA2G4,PLD4
GFI1B,B230219D22RIK
NFKB1,VLDLR
PGR,MN1
CENPA,TOP3B
KLF6,RAB27B
JUN,GM7694
JUN,TRPS1
NFKB1,IFI203
SATB1,TOP2A
DACH1,C1QTNF12
VDR,MAPKAPK3
MYCN,CDCA3
PA2G4,SLC35A5
CENPA,DPP4
MEF2C,CD63-PS
JUN,GBP9
MEF2A,ANXA5
IRF8,AFF3
IRF8,PLA2G4A
CLOCK,TGTP1
AKAP8L,MYO1F
ZFP62,MYO1F
SP100,IGHV1-77
GFI1B,TM6SF1
IKZF1,GALM
PBX1,CIPC
MECOM,CYBC1
SATB1,DCAF4
KLF6,APLP2
MYC,MAML3
AKAP8L,GORASP1
EGR1,TMEM184C
JUN,FAM169B
CLOCK,DOK2
DACH1,TES
CLOCK,PDGFRB
KLF3,MGST2
RORA,PGM1
ZBTB4,ALS2CL
SATB1,KLF6
VDR,FADS1
EGR1,SYTL4
ZBTB38,ENPP4
NFATC1,TK1
DACH1,TMEM173
ESR1,ANXA4
ZBTB20,TOP3B
ZFP62,PDIA4
MEF2C,THBS1
KLF6,SLC9A9
AKNA,UBASH3A
NFKB1,DUSP1
PBX1,FBXO30
MECOM,CDKN1C
HNF4A,CCL4
GFI1B,GP9
KLF6,VAV1
VDR,H2AFX
VEZF1,MAPKAPK3
PRDM16,GM4759
NFKB1,VDR
IKZF1,GBP7
BAZ2B,TOP2A
PBX1,NCKAP1L
HOXA9,FRRS1
SP100,UBASH3A
PGR,PHF5A
REL,ARL6IP6
RORA,ANXA2
SATB1,LY9
EGR1,F2RL3
PBX1,PLBD2
KLF10,MMRN1
HLF,SLC7A4
SATB1,WDSUB1
HNF4A,TPM4
SP100,STAM2
GFI1B,HEATR5A
GFI1B,ZFP367
PGR,ICAM1
CENPA,BC005561
GFI1B,KCNK5
PRDM5,MCM6
RUNX2,ARL8B
KLF10,FLT3
PRDM16,VAV3
EGR1,ART4
ARID5A,IRF6
PBX1,2810468N07RIK
IRF7,LRRC8C
IKZF1,CD44
AKAP8L,IGHV1-81
ETS1,NFKBIA
SPI1,UNC119B
IRF8,BC035044
NFAT5,AFF3
ETS1,N4BP3
GATA2,ASB13
KLF10,SZT2
HNF4A,TMEM147
EGR1,MYLK
PBX1,SNN
BAZ2B,NFKBIA
RUNX2,CTSH
EGR1,RASA4
IRF8,GIMAP8
KLF6,MILR1
ARID5A,CNN3
ZBTB4,PBX1
SP100,ARHGAP15
IKZF1,CENPA
VEZF1,SLFN10-PS
CLOCK,GORASP1
ETS1,H1F0
CLOCK,RMND5B
KLF6,GM4759
SPI1,ZFP53
TFEC,NSMF
MEF2C,PITPNC1
ZFP62,PHC1
RORA,TOMM22
MEF2C,DENND1C
VDR,RAD51
NFKB1,FADS1
VDR,GNG11
SPI1,PHF5A
ARNTL,TBXAS1
VDR,PGM2L1
MYCN,ABHD4
CENPA,BTG2
ZBTB38,PDE7A
YBX3,CTNNAL1
SP100,MPO
NFAT5,PLD4
MYC,TOP2A
VDR,DNTT
PA2G4,ITPR1
MYCN,SEPT6
CENPA,FAM76B
GATA2,TYROBP
NFAT5,EPSTI1
TFEC,PIP4K2A
CENPA,SERPINF1
NFATC1,LAG3
ELF1,UBASH3A
MYCN,CD9
HNF4A,GPRASP1
PBX1,KLF10
IRF8,DUT
ZBTB4,H2-AA
GFI1B,NFKB1
ZBTB4,SYK
EGR1,ALS2CL
ZBTB4,PHF8
NFATC1,ZBTB4
PRDM16,ZFP367
HLF,ART4
SATB1,CSF2RB
AKAP8L,FAM76B
ARNTL,RGS2
IRF8,MAN2A2
RUNX2,CAPN5
IRF8,HNRNPLL
ARNTL,MCM7
SATB1,PAG1
HLF,IKZF1
GATA2,DEF8
ETS1,SEPT6
EGR1,TMEM246
PRDM5,HID1
YBX3,IL15RA
CLOCK,TMEM65
VEZF1,TMEM184C
MYCN,SSH2
IRF8,PGM1
