TF,Target
HIST1H1C,TFR2
HNF4A,TBXA2R
XPC,CCRL2
KLF6,IGTP
ETS1,CBX7
ETS1,SLC37A1
ZBTB38,LGALS3BP
PML,ADSSL1
TLE2,SLCO3A1
MYCN,RAB38
XRCC6,HLF
TLR4,SYTL4
HDAC11,FUT7
IRF7,CORO7
HDAC11,DOCK10
EGR1,TMEM184C
XRCC6,EGR1
PA2G4,1700017B05RIK
MYCN,MILR1
MYC,TMEM37
MCM4,NDRG2
HIST1H1C,TMEM176A
ZFP467,LTB
TTF2,SGCE
HDAC11,SLFN2
HDAC7,GBP2
SLA2,TYROBP
TCF19,B4GALT4
ELF1,NAGA
ZFP467,ST8SIA4
NFATC1,MECOM
MECOM,ACSS2
PGR,PAQR7
TLR4,TGFBR1
VDR,TBXAS1
TCF19,RBL2
TTF2,USP3
CBFB,CAD
NOTCH1,OAT
PRDM5,PWWP3A
KLF3,RPTOR
SPI1,TXNRD3
PRDM5,AP1G2
MLLT3,EGR1
MCM5,SPI1
H1F0,ITM2A
NOTCH1,CDK1
TAF12,S1PR1
HCFC1,LDHB
EGR1,PIK3IP1
PGR,GGT5
RBL2,H1F0
EGR1,CPNE8
CTR9,AURKB
IRF6,INSL6
H1F0,CTPS
ZBTB38,POMGNT2
XRCC6,STAM2
XRCC6,PEAR1
IRF6,ATP2B4
CBFB,C1RL
KLF6,ELOVL6
RAD51,CCL9
IKZF1,SLC22A18
MCM6,IIGP1
TLE2,ERP29
NFAT5,CD44
TCF19,MNDAL
DACH1,NEURL3
VDR,PDE12
RBL2,PWWP3A
CTR9,TNFRSF13B
TTF2,PRKCD
GFI1B,PROCR
TAF12,TPM4
RBL2,SERP1
REL,STAM2
TAF12,RPA2
SLA2,NUP88
RUNX2,GORASP1
MYCN,OSGIN1
PRDM16,MEF2A
MECOM,C030034L19RIK
KLF10,USP3
XPC,SSH2
HDAC11,TPST2
HDAC7,TFPI
MLLT3,PSTPIP1
RAD51,TXNL1
DACH1,SLA
MLLT3,NSMF
TLR4,B230219D22RIK
REL,CTNNAL1
CENPK,IGHM
NFATC1,ACSS1
TRIB3,NEAT1
REL,MAST3
MED16,PHF8
MYC,ITGB5
KLF6,ITGAL
MYCN,ADA
EGR1,LY9
IKZF1,CD74
IRF6,WLS
MYCN,OAT
NDN,CDK18
PHC1,RGL1
PGR,SOCS2
NOTCH1,FNDC3A
BTG2,SGCE
MEF2A,H2-OB
MYCN,CSF3R
RPS6KA5,CD244A
TCF19,TIMP2
EGR1,UNC119B
DACH1,MMP2
HDAC11,BCL2
XPC,SLC37A1
TLR4,RBPMS
HDAC11,CTSS
MEF2C,PML
TRIB3,ESAM
XPC,BIRC5
RORA,ZFP62
MAML3,TYMS
MYCN,PGR
HDAC7,CEP70
VEZF1,GEM
RPS6KA5,TGTP1
NDN,NCEH1
VEZF1,PARVG
RBL2,MBNL3
BTG2,SYTL1
TSC22D3,RORA
PHC1,AZIN1
CTR9,VLDLR
PBX1,GM10384
MCM5,ZFP248
MEF2C,F11R
KLF10,TRMT6
RAD51,VEZF1
MED16,CCNG2
CBFB,FLNA
PGR,SCARF1
DACH1,ABCD3
NFAT5,LYZ2
NFATC1,TOP3B
SPI1,GNG2
MECOM,CCNA2
MYCN,CKAP5
KLF6,COPB1
PBX1,PCNA
BTG2,PECAM1
PHC1,CBX5
SATB1,MAML3
MED16,CDC7
MCM4,IGKC
IRF6,ZBTB38
NFATC1,TESPA1
TAF12,ARL11
SPI1,JCHAIN
HNF4A,FBXO30
TAF12,STXBP1
ARNTL,LGALS9
PRDM5,GIMAP1OS
RBL2,DDX39
CENPK,BC005561
GATA2,DTL
RORA,MTCH2
PA2G4,VDR
RORA,SLC12A6
REL,STXBP1
PA2G4,KNSTRN
SLA2,GOLM1
PRDM5,NAIP5
XRCC6,HSD3B7
CLOCK,MCM4
MYCN,NWD1
MEF2A,C130089K02RIK
MCM7,SP100
MEF2C,SLC29A1
MYCN,ZFP367
MLLT3,HSPH1
RPS6KA5,MPRIP
RORA,CD48
MYCN,GCNT1
TRIB3,SNHG5
NDN,FPGT
REL,ANGPT1
MCM5,CDK1
PBX1,BC035044
PA2G4,ITGA5
KLF3,HNF4A
KLF6,UBA7
SATB1,MSH6
CLOCK,SP100
MCM6,OSGIN1
PRDM16,SUGP2
REL,CBX7
MCM5,SERPINA3G
EGR1,GM5111
IRF6,PDE12
HLF,NSMF
KLF10,FILIP1L
MED16,CD68
KLF3,RASA4
H1F0,SC5D
MAML3,SSH3
MCM5,TES
HDAC7,BTG2
PGR,SLC39A13
MYC,GNG11
DACH1,THBS1
MCM6,NUBP2
ZBTB20,PGM2L1
MEF2A,KLF3
VDR,ALS2CL
NFKB1,SARAF
GFI1B,CYP51
NOTCH1,STOM
JUN,ORC6
RBL2,TMEM268
CBX7,SAMSN1
CBX7,FUT8
RORA,SH2D3C
ELF1,PRNP
ZBTB20,GIMAP1OS
MEF2C,SYNRG
REL,PDGFRB
SPI1,GMFB
NOTCH1,SDC4
TTF2,SERP1
RUNX2,GGTA1
IRF7,MGAT5
RUNX2,TINAGL1
RAD51,ZFP53
ZBTB38,TFEC
PGR,FLNA
MCM6,F11R
RAD51,NUP88
PGR,SSH2
ARNTL,IL17RE
BTG2,DEF8
HDAC7,SEPT8
IKZF1,PIK3CG
CBX7,ASAH1
HLF,GSAP
ESR1,HSPA1A
TTF2,ELOVL6
ZFP467,LPCAT2
MEF2A,PRODH
MAML3,KCTD20
ETS1,DACH1
MCM4,SERPINA3G
XRCC6,SLC43A3
IKZF1,SLC12A6
KLF6,TAF12
NFKBIA,RNF13
RPS6KA5,TFRC
EGR1,RBM18
TRIB3,ESR1
TAF12,TMEM184C
PBX1,SLC25A53
TCF19,NFKB1
SPI1,GALM
RORA,RAI14
H1F0,PWWP3A
H1F0,MOGS
TRPS1,IER2
KLF10,H2AFX
XPC,ZFP949
VDR,GALM
RBL2,LHCGR
PML,ZNRF2
NFKBIA,EIF3A
RBL2,ZFP248
KLF10,ABLIM1
PA2G4,TXN2
SMARCA2,GSTM1
KLF10,IER3
NFATC1,RFTN1
CLOCK,CCNB2
SPI1,SLC22A18
HLF,SLC25A53
KLF3,CTSH
REL,IFT88
GFI1B,TXNL1
HIST1H1C,MPL
HCFC1,SH2D3C
ZBTB38,CTLA2B
EGR1,SNAP47
CLOCK,RAI14
MECOM,IL17RA
IKZF1,GFI1B
ARNTL,NUP93
ZBTB20,SLC35A5
NDN,CD96
PRDM16,FUT8
TLE2,TOM1L1
TRPS1,SDC4
SMARCA2,RASSF5
RAI14,ITM2A
PBX1,WLS
ZFP467,PDZK1IP1
IKZF1,IL15
VEZF1,ADSSL1
RORA,SC5D
KLF3,KAZALD1
MAML3,WDFY3
MCM7,HOXA9
SATB1,DENND2D
CLOCK,HID1
MECOM,SPC24
PML,TMEM268
MCM7,CD69
MCM5,NCEH1
NFKBIA,MMP2
VEZF1,HACD4
HDAC7,GBP4
ESR1,CTR9
ELF1,PRMT2
XPC,SLC25A53
TCF19,HELLS
NFATC1,CTPS
SATB1,PGR
MEF2C,ROBO4
IRF8,GM28875
ESR1,ELF1
XPC,MMP2
PHC1,H2-OB
SLA2,PARD3B
NFATC1,NWD1
TLR4,UQCRFS1
TAF12,RIN3
CTR9,RPA2
MCM6,CDK18
TAF12,MUC13
MYCN,PRDM16
TLR4,APLP2
KLF10,CD63-PS
CTR9,PLEKHA1
NFKBIA,FIGNL1
KLF3,SEMA3D
TLE2,ZDHHC17
NFKB1,VAMP5
TTF2,IRF7
SATB1,THTPA
MECOM,CD63
CENPK,COPB1
NOTCH1,ENPP4
TRPS1,STXBP1
TAF12,SLC7A4
MCM6,PAFAH1B2
MECOM,TFEC
HDAC11,ARL11
CLOCK,HDGFL3
JUN,NAGA
ESR1,TIMP2
MCM4,B3GNT5
ELF1,4930555A03RIK
MAML3,PLA2G4A
HNF4A,TEK
VEZF1,YOD1
PHC1,GM7694
HDAC7,TSPAN6
MAML3,CENPA
XPC,NFATC1
MED16,MC5R
CTR9,2610307P16RIK
RPS6KA5,CSF2RB
GFI1B,NHP2
NDN,PLPPR3
KLF3,PRR5
TAF12,TMEM147
ETS1,PPIC
RPS6KA5,GBP2
BTG2,ELF1
KLF10,IGKV14-126
MEF2C,CBX7
PRDM5,ENG
MCM6,ARNTL
SPI1,RORA
MCM5,TK1
EYA2,SELPLG
CENPK,CD69
PBX1,PDE12
NFKBIA,USP11
GATA2,IRGM2
NFAT5,FBXO30
HIST1H1C,CEP70
DACH1,DOK2
KLF3,IFI203
SPI1,IGTP
ELF1,TFEC
CBFB,ELAC1
PRDM5,ORC6
VEZF1,ITGB2
NFKB1,LRRFIP1
TLE2,GCLM
HLF,ANXA4
RORA,KIF21B
VDR,4833439L19RIK
PA2G4,PTP4A3
GFI1B,SLBP
RAD51,RASSF5
JUN,ANKRD44
MCM7,SERPINA3G
MLLT3,F630028O10RIK
ZBTB20,COQ8A
MYC,CD48
XPC,CD53
DACH1,STK17B
MLLT3,HNF4A
ETS1,FLT3
REL,PAFAH2
TTF2,ALDH1A1
SPI1,CDKN1C
CENPK,PDE7A
TRIB3,AURKB
DACH1,SLCO3A1
GATA2,ACSS2
BTG2,SPNS3
XPC,GIMAP8
MAML3,IL10RA
TSC22D3,MPZL1
IRF6,RMND5A
PRDM16,MCM5
TAF12,CDT1
NFKB1,CDK17
RBL2,CD300A
CBFB,GMIP
VEZF1,CBX5
ZBTB20,SDC1
RBL2,ARHGEF3
TSC22D3,CAMK1D
ZFP467,PDLIM5
HDAC7,ARRDC4
MEF2A,UBE2L6
IKZF1,MMP2
ESR1,PLPP2
JUN,JAK1
VDR,BIRC5
VEZF1,PA2G4
CTR9,MICAL1
MCM6,PCMTD1
ESR1,KBTBD11
CENPK,FRMD6
TAF12,FSTL1
SLA2,F11R
TRPS1,RBM18
H1F0,TBXA2R
PHC1,MEF2A
MYCN,TOMM22
REL,MSMO1
MED16,SDF2L1
NFKB1,WFDC17
RPS6KA5,TM6SF1
HDAC7,VLDLR
HIST1H1C,HK3
HDAC11,HEATR5A
PRDM16,TMEM176A
BTG2,SLFN8
REL,MAP2K1
EYA2,RAB11FIP3
GATA2,ARFGEF2
EYA2,CCNA2
NOTCH1,DUSP6
TTF2,PRELID3B
ZFP467,IL15RA
SMARCA2,MYO1G
ETS1,SHISA8
CBX7,RAB37
EGR1,ANXA4
TCF19,NDOR1
ELF1,CAV2
PRDM16,CD33
MEF2C,BC016579
RORA,PGM1
RUNX2,RAI14
KLF6,STXBP1
JUN,IL10RA
KLF6,ARHGEF18
HLF,ALDOC
NDN,CYTH3
HOXA9,CDK19
NOTCH1,MYO5A
ZFP467,MAP2K1
KLF6,TRIM16
MCM2,EZR
PGR,GPR65
VDR,HEXA
ZFP467,ABI1
HDAC11,MCM5
HDAC7,NCKAP1L
