TF,Target
HLF,DENND1C
CENPA,CDK17
JUN,GBP9
IRF7,N4BP3
SP100,AP1S2
NFATC1,MC5R
MEF2C,PITPNC1
DACH1,HNMT
KLF10,FLT3
GFI1B,KCNK5
PGR,TRP53BP2
GATA2,GPR65
CLOCK,FHL1
PBX1,KLF10
IRF8,DUT
EGR1,ART4
BAZ2B,H1F0
IRF8,CCND3
ELF1,PPP1R15A
ZFP62,PDIA4
PRDM16,ZFP367
KLF6,APLP2
AKAP8L,ZC2HC1A
SATB1,H2AFX
ZFP62,MYO1F
IRF8,PLA2G4A
REL,RASSF5
MEF2A,EIF3A
PA2G4,PLD4
PBX1,CIPC
KLF3,SELENBP1
REL,SLC12A2
KLF6,VAV1
DACH1,KLF6
ZBTB38,CYTH3
ESR1,ANXA4
ZFP62,RASA4
ZBTB4,PBX1
REL,EMID1
YBX3,VEZF1
SATB1,WDSUB1
NFAT5,AFF3
SPI1,HAAO
MECOM,CYBC1
PRDM16,GP9
VDR,H2-AA
IRF6,TNFRSF13B
NFAT5,SLC2A1
PRDM5,MCM6
ZFP62,CD33
SP100,STAM2
SPI1,ZFP53
IRF6,AMPD2
HOXA9,PCLAF
NFKB1,VLDLR
SATB1,DCAF4
CENPA,SERPINF1
IRF6,BDH2
RUNX2,NT5C3
PBX1,2810468N07RIK
HOXA9,4930555A03RIK
YBX3,SEMA3D
IRF8,SEC14L1
PRDM16,GM4759
EGR1,CSF3R
GFI1B,TM6SF1
MYCN,RBBP9
IKZF1,GBP7
REL,ARL6IP6
RUNX2,SSTR2
JUN,TRPS1
CLOCK,4833439L19RIK
IRF6,ME2
ETS1,OAS2
CENPA,OASL2
IRF8,MAN2A2
ARID5A,GPSM1
KLF3,ST8SIA4
MEF2C,SHISA8
JUN,GM7694
HOXA9,CBFB
AKNA,XRCC6
ARNTL,TIMM50
HNF4A,FCGRT
SP100,ECT2
ELF1,CTSS
MECOM,IL27RA
ZBTB4,H2-AA
ZBTB4,AKNA
GATA2,TYROBP
MYCN,DPP4
AKNA,UBASH3A
HOXA9,TCF19
PBX1,POLD1
MYC,EFTUD2
PBX1,CSF3R
PGR,PLPP2
MECOM,EIF2S1
RUNX2,ARL8B
EGR1,XRCC6
ETS1,SEPT6
IKZF1,RPS6KA5
ELF1,MCM4
AKAP8L,SDC1
RUNX2,CKAP5
ARID5A,PLPPR3
EGR1,RASA4
NFKB1,BTG2
MECOM,UBASH3A
ZBTB4,TOP3B
NFAT5,CTSL
BAZ2B,TOP2A
NFKB1,FDFT1
RORA,ANXA2
NFKB1,SYNRG
NFAT5,H1F0
IKZF1,CENPA
REL,RAD51
EGR1,MYLK
KLF6,KIF22
IRF7,LRRC8C
MYCN,CD9
KLF3,ZFP157
HNF4A,CCL4
KLF6,SEC14L1
ZBTB38,IL15RA
PGR,MN1
TRPS1,ZNRF2
MYCN,CDCA3
VEZF1,CD69
GATA2,IL18BP
IRF8,CORO7
TRPS1,CAD
BAZ2B,TMEM173
IKZF1,CD44
MECOM,TXNRD3
MECOM,GM7694
ZBTB4,ALS2CL
PA2G4,ITPR1
PBX1,SNN
PBX1,NCKAP1L
KLF10,MMRN1
IRF7,SLC26A11
ZBTB4,SAT1
MEF2A,TRMT6
NFATC1,FAM169B
HOXA9,TEX10
NFATC1,LRRC8C
CLOCK,PDGFRB
SP100,SELENBP1
PGR,ICAM1
GATA2,OASL1
ZBTB4,CKAP5
IRF8,PGM1
HOXA9,BC035044
ESR1,WDSUB1
IKZF1,GALM
ETS1,H1F0
MECOM,CDKN1C
IRF8,TK1
MEF2C,MCM7
NFATC1,LAG3
KLF3,NFKB1
SATB1,SLC35D3
TRPS1,RNF141
SATB1,KLF6
AKNA,CD69
GATA2,DEF8
MYCN,SSH2
SP100,IRF7
ZBTB4,PDE12
SATB1,TIPIN
RUNX2,CDCA4
CLOCK,TMEM65
NFATC1,ARRDC4
IRF8,GIMAP8
AKAP8L,ECT2
MEF2C,DENND1C
VDR,SPTBN1
MYC,ZDHHC17
KLF3,GRINA
JUN,PRKCH
CENPA,RTP4
AKAP8L,IGHV1-81
MEF2C,CD63-PS
RUNX2,CTSH
CLOCK,GIMAP1OS
NFATC1,GRINA
IRF8,PAFAH2
PBX1,PLBD2
NFATC1,GBP7
ETS1,NFKBIA
MYCN,D930016D06RIK
MEF2A,IRF8
SPI1,DNAJC9
EGR1,F2RL3
VEZF1,TMEM184C
HLF,CDCA8
CLOCK,RMND5B
PRDM5,HID1
MEF2A,ANXA5
JUN,FAM169B
VDR,BIRC3
ARID5A,CALHM2
TRPS1,SNAP23
ZFP62,SGCE
VDR,RAB38
CLOCK,TGTP1
EGR1,TMEM246
NFAT5,EPSTI1
AKNA,TGFBR1
DACH1,IL17RA
AKAP8L,FAM76B
GATA2,NUP88
AKNA,SELPLG
IRF7,GM1966
MYCN,PLCG2
DACH1,GATA2
IKZF1,SLA2
RORA,TOMM22
ZFP62,PHC1
PGR,CD300A
HOXA9,FRRS1
GFI1B,IL4RA
VDR,RAD51
ELF1,HAT1
IKZF1,LY6A
DACH1,PNO1
VDR,DNTT
GFI1B,NFKB1
KLF3,VDR
HNF4A,PTTG1IP
KLF3,SEMA3D
MYCN,ABHD4
DACH1,ESAM
MEF2C,THBS1
VDR,FADS1
AKNA,ZC2HC1A
EGR1,KLF6
MEF2C,SNX30
TFEC,CYP2J6
SPI1,PHF5A
ARNTL,AI504432
GFI1B,ZFP367
NFAT5,THTPA
VDR,DENND2D
ARID5A,CNN3
ARID5A,PCNA
SP100,UBASH3A
IRF8,S100A6
EGR1,TMEM184C
IRF8,TCF19
JUN,SPNS2
NFKB1,FADS1
NFAT5,PLD4
IRF8,AFF3
GFI1B,GP9
PBX1,GBP4
MYC,PRNP
RORA,ZFP945
PA2G4,MSMO1
GFI1B,HEATR5A
KLF6,GM4759
GATA2,KCNK5
MYC,CD300A
KLF10,SZT2
HNF4A,CD53
SP100,IGHV1-77
GFI1B,TRIM16
CENPA,TOP3B
ZFP62,GM8995
TRPS1,AMPD2
HOXA9,CD34
PRDM16,VAV3
ELF1,RPTOR
TFEC,ITPK1
HOXA9,APLP2
VEZF1,ZFR
ZBTB38,BTG2
SATB1,PAG1
MECOM,HDAC7
CLOCK,LDLR
CENPA,BTG2
NFKB1,LGALS3BP
AKAP8L,VAV3
PA2G4,SLC35A5
PRDM16,CENPK
KLF3,NSMF
EGR1,MGAT1
MYCN,GGT5
ZBTB4,GPRASP2
SP100,SCARF1
VEZF1,PRNP
MEF2A,CYP4V3
ZBTB38,NCEH1
ETS1,EPB41L3
NFATC1,TK1
AKAP8L,TCF19
SATB1,PARP8
ARNTL,MCM7
VDR,H2AFX
CENPA,RORA
KLF6,RAB27B
NFKB1,ARL11
