TF,Target
CREB3L2,RPP25
TFEB,GM15446
BMP4,TUBA4A
ESRRB,MIR466B-6
ETS1,CDC42SE2
RBPJ,GM6594
DNMT3A,PLEKHA7
TCF7L2,RESF1
DNMT3L,SNORA41
ELF3,BMPER
ID2,MIR669H
GATA6,UBQLN2
KLF2,GM44170
RLIM,MID1-PS1
RUNX1,P3H4
DTX1,GM22678
DAB2,GM24523
PML,AKR1B8
DTX1,GM45105
GATA6,RBMS1
SOX2,TXNDC5
NANOG,GM43940
ID1,MIR467C
MYBL2,TPD52
DTX1,PDIA5
TRIM28,WDR45
HSPB1,TDH
JARID2,PDCD4
KLF3,RAB11A
RLIM,SMAD7
NANOG,GM22571
SMAD7,GM42413
DNMT3B,TEX264
TAX1BP3,MCM6
RLIM,GM27390
NANOG,GM15452
HIST1H1B,D230025D16RIK
XBP1,SHKBP1
ELF3,ZBTB10
ID2,KLB
GATA6,ITGA6
KAT2B,GOT1
DAB2,PCOLCE
BMP4,CLCN2
ESRRB,GM22200
MDM2,GM6594
KLF3,PLAT
RUNX1,PHLDB2
KPNA2,HIST1H2BN
GATA4,COL4A1
DNMT3L,TRP53
EPAS1,ESRRB
DAB2,PDCD6IP
KLF6,GM25316
KLF6,CCNF
NFXL1,GM43002
DTX1,TFEB
ID1,GSTA4
BTG2,MIR7005
MCM6,SNORD35B
UTF1,MIR186
FOXQ1,GM26448
CCND1,GM42429
POU5F1,GM26491
MSC,SFI1
KLF2,GM23833
SOX7,RLIM
ZFP42,PRXL2A
CREB3,MIR669K
FOXH1,GM23344
SOX7,ALPL
ZFP42,SLC1A3
EHMT2,CDH1
BHLHE40,HIST1H1B
KPNA2,GM25451
SOX2,ESRRB
EPAS1,KDM5B
HSPB1,SNORD85
BMP4,UBALD2
ILK,TCEAL9
RBBP7,SNORA43
AKT1,GM22455
CBX7,SLC16A1
SOX2,GM26287
ZFP42,SLC25A5
NFXL1,GM26447
SOX7,CAR2
PHC1,GM25787
DNMT3A,GM25193
GATA6,KIT
DNMT3A,ISYNA1
BTG2,HIST1H1B
CITED2,SNORA68
GATA4,GM23413
MSC,ANXA5
BMP4,ID2
CREB3L2,SPARC
EGR1,KLB
SOX7,PDCD6IP
EHMT2,FST
JARID2,FKBP11
GATA6,LY6E
HNF1B,GM22620
RBBP7,GM23571
RBPJ,NUP62CL
