TF,Target
HIST1H1C,PIK3CG
TSC22D3,PRELID3B
TSC22D3,MSH6
KLF10,CD9
NFKBIA,DUSP1
IRF7,TAF12
NFAT5,TPST2
MEF2A,SLC2A3
NDN,GATA2
MLLT3,PAQR5
GATA2,CYBC1
MEF2A,SERPINB1A
SLA2,CALCRL
BTG2,SQOR
TSC22D3,RCN2
NFATC1,SAT1
TAF12,SLA2
MLLT3,PLEK
KLF10,OBSL1
NFATC1,PRPS2
MLLT3,GAA
H1F0,TCIRG1
NDN,PRKCQ
MYCN,SLC28A2
PRDM5,APLP2
SATB1,PAFAH2
CBFB,TESPA1
PRDM5,RNASE6
H1F0,SQOR
PRDM5,MAGED1
TAF12,FUT8
MEF2A,ART4
TAF12,NFAM1
BTG2,PACSIN2
SLA2,ANXA2
XPC,FUT7
MYCN,ITSN1
PML,CTSS
ZBTB38,PLCG2
TSC22D3,RNASE6
VEZF1,PACSIN2
SATB1,RASSF5
TSC22D3,C030034L19RIK
VEZF1,IL17RA
EYA2,RBL2
NOTCH1,SHISA8
MLLT3,GPRASP1
PRDM5,STXBP4
XPC,PGLYRP2
ZBTB38,DDX4
MCM2,IL15RA
RBL2,UMPS
ZBTB38,CASP2
MYCN,MYCT1
CBX7,CYBC1
NFAT5,H1F0
NDN,PLEK
TAF12,IFI27L2A
SATB1,PIP4K2A
SATB1,CSF2RB
KLF10,CALCRL
KLF10,RCN2
SLA2,ALDOC
