TF,Target
DAB2,MRAS
DAB2,GM7329
BHLHE40,MARC2
TGIF1,XBP1
PML,CHCHD10
CREB3L2,MKRN1
ETV5,GM25673
KDM5B,GM24044
CREB3L2,RRM2
CREB3,GM28439
CCND1,MT1
PHC1,STXBP2
KAT2B,HSP90AA1
GATA6,NDRG4
DNMT3L,GM12350
PML,HIST1H2AI
DNMT3B,SNORD32A
NFXL1,ASS1
TRP53,IGF2
ESRRB,SNORD49B
KLF2,GM23268
HIST1H1D,NRG1
GATA4,PLOD2
SOX2,2810025M15RIK
NR0B1,NSD2
RBPJ,GM44390
JARID2,PDK1
PML,CKB
DNMT3L,ADAMTS9
FOXQ1,CCNG1
PEG3,HIST1H2BF
NR0B1,LAMC1
PCBD1,HSPB1
PML,HIST1H1D
ELF3,GM26073
FOXQ1,LAMA5
GATA4,NID1
HIST1H1D,CCNB1
RBPJ,GM23413
MYBL2,HIST1H1B
KAT2B,SEPT1
BCL3,GM10925
GATA6,CALR
NFXL1,PLOD2
RBPJ,SNORD49B
DNMT3A,PTH1R
UTF1,GM10169
ETV5,SNORD70
XBP1,GM14870
TRP53,GM22925
ELF3,2200002D01RIK
MYBL2,COMMD3
PML,2410141K09RIK
KPNA2,GM8355
UTF1,GM25535
EPAS1,P3H1
GATA4,SNORD35A
BHLHE40,APP
ELF3,TDGF1
DNMT3L,MYLPF
DNMT3A,TGIF1
PML,PGAM1-PS2
NR0B1,ARHGEF40
DNMT3B,SNORD33
PEG3,MEG3
HIST1H1B,GM25500
FOXQ1,MT2
DNMT3B,GM10719
SOX7,BEX1
TGIF1,HIST1H1A
KAT2B,GM25673
HIST1H1D,AU018091
MYBL2,CDC20
CREB3,OPLAH
ZFP42,ITGA3
BHLHE40,NR0B1
BCL3,TXNDC5
PCBD1,ITGA6
ETV5,GM10259
DNMT3A,SNORD70
DNMT3B,CTSL
NANOG,MRPL23-PS1
RBPJ,GM15459
TGIF1,UBE2C
HSPB1,CHCHD10
ETV5,CHST15
FOXQ1,GM25316
TAX1BP3,HIST1H2AL
BCL3,RASGRP2
KAT2B,CAR2
HIST1H1B,TFRC
DAB2,DNMT3A
PCBD1,GM25787
PHC1,SGK1
FOXQ1,RNF157
EPAS1,UCHL1
HIST1H1D,PEG3
ETV5,PLOD1
NFXL1,GM12350
MYBL2,SLC5A11
ETV5,MRPL23-PS1
HIST1H1B,AURKA
DNMT3B,IL33
CREB3L2,PCOLCE
BHLHE40,GM25791
GATA4,F3
KLF2,SPINK1
ESRRB,GM26917
CREB3,CLDN6
NANOG,GM27326
BCL3,LAMC1
TAX1BP3,SPARC
BHLHE40,SNORD49A
UTF1,GM10184
SOX7,MT1
TFCP2L1,MIR7063
PHC1,GM24451
KLF2,ITGA3
NFXL1,PFKP
HIST1H1B,STARD8
KAT2B,GM2399
ZFPM1,HS3ST1
CCND1,MRAS
MYBL2,GM23268
CREB3L2,MIR466B-4
ESRRB,RRBP1
SOX17,MYLPF
DNMT3B,FDPS
ZFP42,GM23833
