TF,Target
MCM5,H2-OB
EYA2,CYBC1
SLA2,SLC37A1
PML,NDEL1
MLLT3,FCGRT
IRF7,MMRN1
MCM2,TGM2
EYA2,SLC44A2
MED16,SLC43A2
H1F0,RAB37
RBL2,CSAD
ZBTB38,PPP1R15A
MEF2A,INPP5K
IRF7,PYGM
NFAT5,TESPA1
CTR9,MYO5A
ARNTL,EMCN
IRF7,NCF1
TAF12,TGM2
NFATC1,PRKAR2B
NFATC1,PROCR
MEF2A,GIMAP1
NOTCH1,FGGY
NDN,SQOR
CBX7,MAN2A2
GATA2,ICA1
MCM2,PRODH
BTG2,GM4951
MCM4,MUC13
MYCN,EBI3
SLA2,IL18RAP
MLLT3,EIF1AD
XRCC6,DNTT
VEZF1,EPB41L4B
MCM4,DHRS3
MLLT3,TRIM35
MCM2,ROBO4
PML,FES
PRDM5,MPL
TSC22D3,IGHM
NFAT5,RGS2
XRCC6,ELOVL6
MCM2,EZR
MCM4,ZFP62
ZFP467,DOCK10
MYCN,NUBP2
NFAT5,ADSSL1
NDN,CTSF
ZFP467,CSF2RB
PRDM5,ZFP120
XPC,BC005561
TAF12,NEURL3
NFKBIA,PRIM1
MYCN,SCARF1
XPC,ART4
TAF12,CSF3R
KLF10,XPC
CBX7,ELOVL5
TAF12,NAIP5
MCM2,UNC93B1
CBX7,H2-OB
HIST1H1C,PACSIN2
GATA2,VAV1
ZFP467,CNP
KLF10,P2RY14
MLLT3,RNF213
ARNTL,MED16
PML,OCRL
SLA2,HELLS
HIST1H1C,USP3
CBX7,HEXA
HIST1H1C,2610307P16RIK
TAF12,UNC93B1
IRF7,INKA1
TSC22D3,ZFP157
VEZF1,BCL2
XRCC6,AC174780.1
H1F0,PREP
TAF12,ATP2B4
ZBTB38,WFDC17
HIST1H1C,ARID5A
PRDM5,AC174780.1
VEZF1,PREP
MEF2A,GM5111
MEF2A,PDK3
KLF10,TRIM35
ZBTB38,ST8SIA4
MCM4,IRAK3
CBFB,GM5111
ZBTB38,SLC2A1
PRDM5,IMPACT
PRDM5,ZFR
MCM4,COPB1
PRDM5,FNDC3A
ZFP467,PRODH
XRCC6,PTGS1
MLLT3,ZFR
NDN,LCK
NDN,ICE1
NFKBIA,EPSTI1
PRDM5,HK3
PRDM5,ARNTL
HIST1H1C,GM28875
MED16,LYN
TSC22D3,PRPS2
SLA2,MAPKAPK3
MLLT3,IIGP1
SLA2,CCNG2
NOTCH1,SNAP23
VEZF1,ESAM
NFATC1,SGMS1
HIST1H1C,9030619P08RIK
TAF12,TMEM206
MCM5,GIMAP1
MED16,ANXA4
BTG2,GM20559
NFAT5,RPA2
NFAT5,IRGM2
MLLT3,ARNTL
BTG2,PDZK1IP1
ZFP467,TREML2
ZFP467,TOP3B
ZFP467,IL15
VEZF1,ABHD4
CBX7,CD274
ZFP467,EZR
MCM2,IRGM2
H1F0,ZFP945
H1F0,DNAJC9
SLA2,PLPPR3
XRCC6,ITGA6
PML,TIMM50
CTR9,RAB38
XPC,IRAK3
XPC,9530082P21RIK
MCM5,RNF13
ZBTB38,CBFB
EYA2,RBBP9
BTG2,ARHGAP27
MED16,TMOD3
HIST1H1C,ESAM
EYA2,ZBTB38
NFATC1,GM20559
MEF2A,DHRS3
MLLT3,SLA2
PRDM5,RASAL3
ZFP467,TNFRSF13B
EYA2,CD300A
SATB1,MMRN1
CBX7,STK17B
VEZF1,MINDY1
ZBTB38,GM4759
ARNTL,SERPINA3G
NFKBIA,ZFP945
CBFB,KRT18
MCM2,MAN1A
TSC22D3,NUP88
SLA2,TSPAN14
NOTCH1,PLCG2
IRF7,TYROBP
BTG2,CTR9
XPC,CASP2
EYA2,DENND2D
NFATC1,ABCD3
MEF2A,PAQR5
VEZF1,PIP4K2A
NFKBIA,F2RL3
IRF7,PLXNC1
MCM2,SDC4
NFKBIA,ZFP62
PML,COPB1
MYCN,FGD2
CBX7,TAF12
MED16,SAT1
IRF7,RHOH
MYCN,MAP4K2
TSC22D3,MGAT1
SLA2,BTK
MEF2A,ADA
TAF12,B230219D22RIK
MCM5,RHOF
XRCC6,TES
MEF2A,LDHB
CTR9,ZFP945
RBL2,ROBO4
MCM5,USP11
NFATC1,CTR9
RBL2,TREML2
CTR9,MUC13
MEF2A,9530082P21RIK
MLLT3,BTK
MEF2A,PRKCQ
ARNTL,PPIC
BTG2,SQLE
ZFP467,KIF23
ZFP467,SAT1
BTG2,CERS4
MYCN,S100A6
BTG2,EZR
SLA2,PECAM1
MCM4,SDC1
MEF2A,TESPA1
RBL2,4833439L19RIK
ARNTL,DUSP6
BTG2,4833439L19RIK
NFATC1,RMND5B
NFATC1,DDX4
NFAT5,ACOX1
RBL2,H2-AA
PML,CASP2
MYCN,SHISA8
NFAT5,MTMR6
MED16,APOE
MCM5,BC005561
MED16,DNTT
IRF7,H1F0
MYCN,PSTPIP1
MCM4,GM4759
XPC,BCLAF3
MCM2,MTMR6
EYA2,CD274
PRDM5,FAM76B
CTR9,FLT3
EYA2,NOTCH1
CTR9,DUSP2
ZFP467,SPNS3
CTR9,GM8995
BTG2,SLC12A6
MLLT3,SLC39A6
ZFP467,MPL
RBL2,ALDOC
MCM5,ARHGEF3
H1F0,LYN
NFKBIA,SERPINF1
RBL2,CBX7
NFKBIA,TSC22D3
CTR9,RMND5B
SLA2,PRKAR2B
KLF10,VAV3
ARNTL,NFAT5
TSC22D3,CCNG2
KLF10,BTK
ARNTL,CERS4
ZBTB38,HEXA
CBX7,EPSTI1
XRCC6,CSAD
VEZF1,ADSSL1
HIST1H1C,MSH6
PML,NEAT1
PML,PRPS2
HIST1H1C,NEURL3
MCM5,ITGB7
XPC,FRRS1
BTG2,ANXA2
NDN,TPST2
TSC22D3,SGPL1
NDN,CNP
XPC,EIF1AD
NOTCH1,GM8995
RBL2,GRINA
NFATC1,C030034L19RIK
PML,1600014C10RIK
NDN,ADA
BTG2,IRGM2
KLF10,ABLIM1
TSC22D3,GBP7
MYCN,STXBP4
NFKBIA,ZFP157
ZBTB38,SLC7A4
MEF2A,PRPS2
NDN,PNO1
IRF7,CTSF
TSC22D3,TAPT1
MCM2,IGTP
EYA2,ICE1
ZBTB38,PRDM5
TSC22D3,ICA1
GATA2,CDCA4
CTR9,MAP2K1
TSC22D3,TSPAN14
TSC22D3,CD74
PRDM5,GBP2
H1F0,B4GALT4
VEZF1,CCL9
GATA2,GIMAP5
NFKBIA,DCAF4
H1F0,CISH
SLA2,CTSH
NOTCH1,IRAK3
MCM5,SERPINF1
MLLT3,GBP2
NFKBIA,EMID1
H1F0,IRGM2
IRF7,STXBP4
KLF10,TCIRG1
H1F0,KIF23
XRCC6,UMPS
MED16,ITGA6
NFKBIA,CYP2J6
NFKBIA,GAA
EYA2,PACSIN2
TSC22D3,VAV3
NOTCH1,SERPINF1
PRDM5,UMPS
PML,IL18RAP
NFKBIA,GSN
IRF7,PLA2G4A
VEZF1,GMFB
NFATC1,OASL2
NFKBIA,FCGRT
TAF12,PLBD2
MCM5,MAP2K1
CBX7,ZFP62
TSC22D3,TES
TAF12,SQOR
EYA2,IL17RA
IRF7,RAB37
BTG2,TFR2
EYA2,YOD1
CBFB,SELENBP1
HIST1H1C,ANXA2
MCM5,C030034L19RIK
NOTCH1,NFAM1
ZBTB38,VAV1
KLF10,MED16
MCM2,MAGED1
CBX7,CTSS
MCM2,MCTP1
HIST1H1C,SAT1
PRDM5,CD69
H1F0,APOE
MED16,RASSF2
RBL2,PML
BTG2,SH2D3C
ZBTB38,PLA2G4A
ZBTB38,ABLIM1
EYA2,BIRC3
TAF12,MCTP1
MCM4,GBP7
