TF,Target
MCM4,DUSP6
SLA2,SESN1
GATA2,RASSF2
EYA2,CD52
PRDM5,ZFR
MCM4,UMPS
CBFB,OCRL
MCM4,TBC1D5
MED16,EPB41L4B
ZFP467,PLIN2
MLLT3,GRINA
KLF10,TRPC6
IRF7,BCLAF3
NDN,ARHGEF18
MLLT3,FES
CBX7,RNF13
CTR9,DPP4
H1F0,CHRNB1
MEF2A,ZBTB38
SLA2,MCTP1
JUN,RHOH
NOTCH1,GBP2
MCM2,PARP8
NFAT5,NOTCH1
GATA2,IL12A
SLA2,CBX7
MYCN,LYN
MED16,ADGRG3
ZFP467,ELOVL5
PRDM5,HEXA
JUN,TCIRG1
CTR9,BC035044
ZBTB38,CTSF
H1F0,PIK3CG
CBX7,CD74
KLF10,CD53
CTR9,IL15RA
CTR9,IFI27L2A
RBL2,ATP2B4
NDN,PSTPIP1
NFATC1,MAN2A2
MED16,CTLA2B
NOTCH1,F2RL3
MEF2A,RASSF2
VEZF1,TCIRG1
PML,SLC44A2
NFATC1,IER3
RBL2,PRELID3B
ZFP467,PNO1
ARNTL,ZFP945
H1F0,PANX1
NFAT5,KIF23
PRDM5,MN1
SLA2,SLC2A3
TAF12,WFDC17
MED16,FDFT1
MCM5,OTULINL
SLA2,CTSF
PML,LCK
SATB1,KCTD20
CBX7,CAPN5
SLA2,WLS
SATB1,MTMR6
MCM4,MAGED2
BTG2,RCSD1
TAF12,CTR9
H1F0,CYP2J6
TSC22D3,BTG2
GATA2,SLC2A1
EYA2,NGLY1
KLF10,ADA
MCM4,MCTP1
H1F0,IL12A
JUN,RMND5B
NOTCH1,SH2D3C
H1F0,CERS4
MLLT3,NFATC1
MED16,ICAM1
ARNTL,ARID5A
TAF12,HELLS
NFKBIA,DPP4
NFAT5,GM20559
NFATC1,EIF1AD
NFAT5,ABHD4
XPC,SH2D5
TAF12,RFTN1
PML,PRPS2
JUN,SLC7A4
NFATC1,PECAM1
PRDM5,EPSTI1
XRCC6,CPQ
ZBTB38,TAPT1
TSC22D3,TBXA2R
NFAT5,MAGED1
NFATC1,PAQR5
NFAT5,MAP2K1
NDN,FLT3
GATA2,NAPRT
NFKBIA,NCEH1
CTR9,DUSP5
MEF2A,RNF125
CTR9,SH2D3C
MCM4,CD274
MEF2A,4930555A03RIK
HIST1H1C,EMID1
ZFP467,ABI1
GATA2,PYGL
MED16,S100A6
CBX7,JUN
PML,UBL4A
GATA2,GMFB
MLLT3,VAV3
VEZF1,SLC2A3
NFATC1,GMFB
TAF12,QARS
CTR9,RHOF
MLLT3,ZFR
ZBTB38,ABHD17B
CTR9,GAA
