TF,Target
ID1,ENDOD1
ZBTB38,CBX5
HNF4A,VAMP5
TRPS1,TSPAN14
PHC1,HEBP1
NFKBIA,NCAPD2
VEZF1,ST8SIA4
DACH1,SLC39A13
RPS6KA5,FCHO2
HIST1H1C,PLSCR4
HCFC1,PRC1
THRB,LACTB
LDB2,RGS2
APBB1,POMGNT2
VEZF1,SGMS1
MCM2,FECH
TEAD2,LACTB
RARB,SLC44A2
TSC22D3,FLT3
RUNX2,SEC14L1
CBFB,DPP4
ID1,CD274
FOXO1,HAT1
SMARCA2,RCSD1
TAF12,GM8995
HNF4A,ZFP248
HCFC1,ITGB2
RBL2,ABCG2
MCM7,NAPSA
MEIS1,BLVRB
ARID3B,TXNL1
NR3C2,CCNG2
ZKSCAN4,GPR171
PBX1,RSL1
ZFP467,TRIM16
ETS1,SYDE1
MECOM,RRAS
XPC,PSEN1
TSC22D3,MYO5A
MEF2A,PRIM2
RUNX1T1,CDCA3
KLF3,TIMM50
RUNX1T1,TBXA2R
MYC,DOCK11
EPAS1,CDC45
NR3C2,NAIP5
CLOCK,MGAT1
HIF3A,RAB38
CD7,ZNRF2
CTR9,CTSS
NUPR1,NAPSA
ELF1,GYPC
MYCN,RCSD1
PHC1,TGTP1
TLR4,SLC7A4
KLF8,CTPS
HIF3A,RPGRIP1
EYA2,PRKCH
ID1,CTPS
MYCN,OBSCN
IKZF1,GCLM
CTR9,H2-DMA
NFKB1,GLB1
GFI1B,ADGRG3
MEF2C,ALS2CL
ZFP111,CREB5
NDN,PKIB
MIS18BP1,ARHGEF18
HIF3A,ATP13A2
ARNTL,BACE1
MED16,NFAM1
GFI1B,CASP12
MEIS1,IFI27L2A
HNRNPAB,SLC26A11
EPOR,SNX30
H1F0,UQCRFS1
IRF7,SPO11
ARNTL,RGL1
HNRNPAB,NCAPH
NAP1L3,PLXNA4OS1
SATB1,EMCN
MCM7,ALDH1A1
CLOCK,RRAS
CREB5,TSPAN2
THRB,BACE1
E2F8,F630028O10RIK
CBFB,MAPK11
CENPK,NKG7
LDB2,TRMT6
MCM7,USP3
EYA2,VEGFC
RUNX1T1,RSL1
APBB1,JUN
EGR1,SLC35B4
HDAC11,CD48
FOXO1,ELF1
TRPS1,LAX1
XRCC6,FAAH
GATA2,PIK3CG
ZBTB20,CCL3
ELL2,CD9
HOXA9,D630039A03RIK
MCM4,RIPOR2
CD7,1600014C10RIK
MYC,SLC25A37
THRB,MEIS1
CD7,ARNTL
APBB1,ZFP945
NDN,SYK
HNF4A,ID1
TRIB3,RRAS
APBB1,IL18RAP
MEF2C,PRNP
ARNTL,GM973
NR3C2,PDZK1IP1
RARB,MGST2
ANKRD6,KDM7A
ANKRD6,RNASE6
MED16,HIF3A
PHC1,RASSF5
MIS18BP1,8430419K02RIK
PGR,COL4A2
MAPK11,IL15
ELL2,PDZK1IP1
HNF4A,IL7R
MED16,XPC
APBB1,PIK3CG
KLF3,PLBD2
VDR,ZFP111
HCFC1,AI504432
BATF2,ESAM
THRB,SMIM15
SPI1,SCARF1
RUNX2,CCND3
NDN,CENPE
IRF8,UAP1L1
TSC22D3,DEK
JUN,TRIM59
MLLT3,NEAT1
TTF2,ITGA5
RARB,SLC12A6
RUNX1T1,AK1
BATF2,PRODH
MAPK11,CTTN
MAPK11,DUSP1
ELF1,ZFR
EPOR,TTF2
SLA2,ALDH1A1
RUNX1T1,CDC45
BTG2,SNHG5
MCM7,RIPOR2
MCM6,DTL
IRF6,BIRC3
MYCN,GIMAP5
NDN,RIPOR2
CTR9,FRRS1
RUNX2,PRR5
HCFC1,CCNB2
GATA2,9030619P08RIK
TLR4,TIPIN
SPO11,MAML3
MECOM,GEM
EYA2,TACC3
MCM6,ITGA6
YBX1,1600014C10RIK
ARNTL,ANKRD44
EPAS1,CORO7
ARNTL,GMNN
EYA2,MAP3K2
SMARCA2,ZFP248
RBL2,INKA1
SOX6,RNF114
PHC1,ABLIM1
DACH1,PCMTD1
RUNX1T1,FGD5
PHC1,NUPR1
KLF10,DUSP2
ZBTB38,KLF6
MIS18BP1,PTGS1
MCM6,EPSTI1
PHC1,PPIC
RARB,XPC
DEK,GM28875
TTF2,ATP8B4
DEK,ALDOC
ARNTL,STXBP4
IKZF1,SP100
LZTS1,CCNG2
NFAT5,LSP1
IRF7,NUCB2
MIS18BP1,PGRMC1
IRF8,PRKCD
HOXA9,H2-Q6
MLLT3,LPCAT2
ANKRD6,PPM1G
THRB,TRIM35
NDN,GIMAP5
NFATC1,ZFP120
VDR,GIMAP8
HIF3A,SLC22A3
TRIB3,PRKCQ
MCM7,TSPAN2
BTG2,EBI3
LZTS1,TOP2A
CTR9,HIF3A
MLLT3,VAMP5
LZTS1,TOMM70A
KLF10,SLC35A5
RORC,MYLK
VDR,IDH1
MYCN,GIMAP1OS
NR3C2,CSAD
ZFP111,PAQR7
ELL2,ABCD3
SPI1,PDE12
CBFB,RNF114
RUNX2,SNAP47
VDR,CD200R1
PRDM5,CKAP2L
XPC,OAT
MEF2C,ATAD2
SOX6,SEMA3D
MIS18BP1,CHRNB1
HIST1H1C,GM20342
MYC,TMEM268
NUPR1,TSPAN2
RBL2,TGTP2
RORC,PDK3
EPOR,ATP2B4
HMGB2,ARID5A
THRB,SAT1
VEZF1,ITGB7
SLA2,IFI206
NAP1L3,NUPR1
HLF,ELANE
SATB1,5430427O19RIK
CREB5,CYP51
CREB5,DENND2D
RAD51,CYC1
RUNX2,TBC1D5
MCM5,SERPINB6A
XPC,PEAR1
MYCN,UMPS
MCM6,CKAP2L
TLR4,TBXAS1
ESR1,ECT2
LDB2,IGKC
ELL2,ITSN1
EYA2,IFI27
ELL2,RFTN1
RAD51,KCTD20
LZTS1,ANXA2
MCM7,MYO1G
TEAD2,DENND1C
HDAC11,ZFP467
SPO11,H2-Q6
TRIB3,SLC37A1
TLE2,ART4
IRF6,ETS1
TTF2,CTNNAL1
TAF12,TM6SF1
PRDM16,FILIP1L
CREB5,PA2G4
HLF,SLC25A53
CD7,FAM171A1
ARNTL,FGD2
NAP1L3,WLS
SOX6,CPXM1
DEK,ZFP248
KLF10,UAP1L1
HIST1H1C,POLA2
RAI14,RPGRIP1
DEK,PBX3
TRIB3,9030619P08RIK
RUNX1T1,CORO7
RUNX2,CST7
ZFP467,NAGA
EPOR,PAQR5
NFE2,GPR160
PGR,S100A6
RUNX1T1,EMCN
NOTCH1,PCMTD1
RAI14,ATP13A2
MAPK12,NCF1
HIST1H1C,NDN
MAML3,DUSP6
SPI1,GMFB
PML,PKN3
H1F0,MEF2C
MCM5,ANKRD44
MYC,KCTD12
TEAD2,RAB38
RUNX2,GRAMD1A
HLF,TPM4
RBL2,UHRF1
ZKSCAN4,GM1966
EPAS1,AKNA
ZFP111,CD34
MCM6,XPC
SLA2,DUT
TLE2,PLAC8
MAML3,DPY19L3
MAML3,HAAO
ETS1,PPCDC
CREB5,MAP4K2
MLLT3,JAM3
VEZF1,RARB
CD7,LGALS1
HNF4A,SEPT6
RORC,TIMP2
GATA2,PAG1
HMGB2,JUN
IKZF1,LGALS9
ELF1,SC5D
ARNTL,THRB
MLLT3,SERPINB1A
ANKRD6,IMPACT
HOXA9,MSMO1
SMARCA2,ASB13
FOXO1,BLVRB
MED16,TGM2
RARB,UPP1
RORA,ESAM
E2F8,TGM2
KLF8,CAD
ESR1,IDH1
