TF,Target
HIST1H1D,UBQLN2
RLIM,AQP8
TRP53,GM44429
BHLHE40,UNG
MYBL2,FGFR3
EGR1,GM44380
KDM5B,GLIPR2
EPAS1,D230025D16RIK
KLF3,TENM4
GATA6,CSRP1
TRP53,BCAT1
KAT2B,GM43002
ELF3,CLDN6
ZFP42,GJB3
DNMT3L,ULK1
CITED2,IDI1
EED,TUBB6
PML,GM10108
DNMT3A,TXNDC5
EPAS1,TCN2
SOX2,ZFPM1
DNMT3B,ECHDC2
TRIM28,RPS27RT
ILK,PDGFRA
XBP1,TET1
MCM6,GM44320
PML,NUSAP1
FOXH1,GM44364
TGIF1,TMEM150A
ZFP42,GM37784
PEG3,SEC24D
SMARCA2,FNDC3A
MYCN,TCEA3
KLF6,AMOTL2
KAT2B,ODC1
MYBL2,GM10182
EHMT2,HELLS
RBPJ,MT-TF
BCL3,GM22091
TRIM28,MSH6
PCBD1,GM10039
RBBP7,GM26109
KDM5B,RPL15-PS3
TCEA3,AGPAT4
RBBP7,GM22925
EED,GM4322
ZBTB10,GM26083
RBBP7,MIR6357
PEG3,TET1
PCBD1,MEG3
CBX7,MIR466B-6
POU5F1,GM22411
SMARCA2,STXBP2
RBBP7,NANOG
EED,ASNS
RBBP7,MAGED1
HIST1H1B,MIR297A-2
FOXQ1,AQP3
SMAD7,GM37746
KLF4,ETS1
PML,UBALD2
PML,SNORA73B
PHC1,GM28010
PCBD1,GM25960
SOX2,JAM2
TCF7L2,GM44364
ZBTB10,LMF2
BHLHE40,LAD1
TRP53,GM26109
TRIM28,RBPMS2
JARID2,MIR669D
CCND1,MIR669G
BHLHE40,GM26287
TFEB,SFMBT2
PCBD1,PDIA5
TRP53,GM25263
ESRRB,NDRG4
ILK,APOBEC3
DTX1,MID1-PS1
TRP53,2200002D01RIK
GATA4,CRELD2
ELF3,LGMN
ELF3,GM26318
NFXL1,GM37917
KLF6,GM23571
SUZ12,GM2399
KDM5B,SNORA73A
KLF3,TINAGL1
EGR1,GM22571
HNF1B,PTPN14
MYBL2,TUBB2B
FOXH1,GM22094
KDM5B,GM26109
POU5F1,MIR3070B
ELF3,GM10718
HIST1H1D,PMM1
TRP53,P3H2
ETV5,GM22455
ZFPM1,FRMD4A
TCEA3,SPRY2
EHMT2,ZFAS1
TGIF1,MIR5117
ETV5,GM25117
SMAD7,GASK1B
KPNA2,GM24201
DNMT3L,GABARAP
PML,EHMT2
FOXH1,MIR295
DNMT3L,MIR7063
EHMT2,FST
BCL3,AGPAT4
DNMT3B,CENPV
SUZ12,LRRK1
PHC1,ELF3
DNMT3B,AKR1B3
PCBD1,ZFP989
MDM2,PLXNA1
MYBL2,NASP
CREB3L2,SLC38A4
KPNA2,FGF10
MSC,LRRK1
SMAD7,VKORC1
ETS1,LAMB1
MCM6,OBSL1
TRP53,GM23632
GATA4,PARVA
RBPJ,GM17538
NFXL1,MIR7005
MCM6,GM43587
ETV5,COL27A1
TCF7L2,GASK1B
NANOG,SOCS2
KLF6,MAN1A2
FOXQ1,HIST1H3I
TAX1BP3,SETX
CCND1,GM27390
KLF6,RBBP7
RLIM,P4HA2
ESRRB,SNX1
EED,B2M
RBBP7,GM25193
ZFP42,MYO7A
TFCP2L1,L1TD1
DAB2,TCEA3
KLF6,MRPL23-PS1
KAT2B,GM43110
EPAS1,HMMR
POU5F1,KDM5B
HIST1H1D,TCN2
KLF6,GM7993
ILK,ITM2B
EED,MIR7003
NFATC2IP,SOX7
MCM6,GM7329
PHC1,PHLDA3
EHMT2,P3H1
EGR1,PRKAB1
BTG2,GM24488
ILK,MSL3
PML,SNORD33
FOXH1,GM37784
DNMT3B,PWWP3B
KLF6,MCM6
PARP1,MIR3070A
KDM5B,ULK1
