TF,Target
LZTS1,NAPSA
CTR9,CTSF
E2F8,CST7
PA2G4,GIMAP6
HDAC11,ASNS
SOX6,NUCB2
ANKRD6,PDE12
HIST1H1C,CKS1B
ZBTB20,NUCB2
HNF4A,CCL3
RORC,ACSS2
MCM4,GIMAP1
XRCC6,GPR65
RORC,UNC119B
ELF1,FCGRT
NFKB1,ABHD4
MLLT3,CD86
PA2G4,EMB
HIF3A,TEX10
THRB,KLHDC8B
LZTS1,PA2G4
IRF7,ZMIZ1
ZBTB38,PRKCH
NFATC1,BCL2
MEF2A,PEA15A
ZKSCAN4,CDCA8
CTR9,CD69
PML,THEMIS2
NAP1L3,OBSCN
EPAS1,SLC39A6
MYCN,EZR
TRPS1,HEXA
NAP1L3,RUNX1T1
LZTS1,TTF2
MCM5,TGM2
HDAC7,TGFBR1
REL,NCAPH
MCM7,SLC12A2
APBB1,STK10
ZBTB20,RAD51
KLF6,YOD1
NUPR1,CAMK1D
LDB2,HAAO
KLF10,ZFP248
NFKB1,PRPS2
H1F0,SELL
CREB5,TMEM65
MAPK11,CD55
MECOM,TRMT6
MYCN,4833439L19RIK
MYCN,USP3
ZFP467,DHRS3
AEBP1,SCARF1
TSC22D3,RPGRIP1
NUPR1,SLC2A3
PHC1,MCM4
SOX18,VAMP5
VDR,UBE2C
NFAT5,SERPINB9
KLF8,CD48
NAP1L3,ENPP4
YBX1,ITGA6
NDN,POLD1
TLR4,RAMP1
BATF2,ITGB5
EYA2,LRP12
MAPK12,ABI1
ANKRD6,RAB11FIP3
H1F0,HEBP1
KLF3,ADORA2A
ARNTL,ELOVL6
EYA2,MMP2
FOXO1,ZFP61
NFATC1,FUT7
LZTS1,AFDN
LDB2,PBX3
NOTCH1,TIMP2
MED16,OCRL
MEF2C,PML
LZTS1,N4BP3
HOXA9,NDRG2
RPS6KA5,THTPA
MAML3,MAST3
RAD51,NPR2
LZTS1,EVI2A
ARID3B,CTLA2A
RORA,RAB38
CD7,IRGM2
IRF6,RNF13
LDB2,PDE1B
RAI14,IL1R1
RORC,RUBCNL
KLF3,DPP4
ZBTB20,NDST2
IRF8,CD96
RBL2,NDRG3
BATF2,ANKRD44
SATB1,SSTR2
REL,TNFRSF13B
NFKB1,SRGAP3
ID1,IFI203
HDAC7,MCM7
TLE2,LRRFIP1
SOX6,NFATC1
HIST1H1C,VAV1
XRCC6,TOMM70A
PGR,SLC25A53
VDR,ANXA4
SOX6,OAT
ZBTB20,GIMAP8
PBX1,TXNIP
KLF10,TRPV2
EYA2,SOX6
PHC1,DDX4
TTF2,THTPA
NFKBIA,CD74
HMGB2,SLC6A6
BTG2,FBXO30
CTR9,FAM169B
SOX18,GYPC
IRF6,MPL
VDR,FAM110C
IRF7,SLC16A10
PBX3,TSPAN6
BATF2,CIPC
ESR1,CST7
NFAT5,USP11
EPOR,SRGAP3
RBL2,PECAM1
GATA2,RRM2
HIST1H1C,ZFP422
NFIA,SELL
PML,CENPA
LZTS1,SERPINA3G
TRIB3,POR
NFE2,IL17RA
YBX1,PLEKHA1
XRCC6,ZKSCAN4
HDAC11,TMOD3
MCM7,H2-Q6
HOXA9,SOX18
IRF7,SQLE
ZFP111,PWWP3A
RAI14,AC174780.1
CTR9,SESN1
MAPK11,THRB
ZBTB20,C030034L19RIK
ZKSCAN4,CDT1
EYA2,MPL
ZFP111,APLP2
ARNTL,ASNS
SOX6,SNN
RBL2,MECOM
APBB1,ANO10
REL,PPM1G
KLF10,ARPP21
RUNX2,LRRC8C
RUNX1T1,SNHG5
ZFP111,SERPINB1A
BTG2,PECAM1
HDAC11,LACTB
CTR9,GIMAP6
KLF6,ZFP120
ZFP467,ZFP62
ID1,PQLC1
SOX18,RAB11FIP3
SATB1,TGFBR1
TLR4,RBBP9
NAP1L3,RCN2
ZKSCAN4,SLC2A1
KLF8,LYN
ANKRD6,NRROS
TCF19,LHCGR
MAML3,CTSB
SLA2,HNF4A
HIST1H1C,SLCO3A1
KLF10,P2RY14
TSC22D3,TIPIN
CLOCK,MAN1A
PRDM16,CHST11
MEF2A,H2-AA
RORC,PPIC
HLF,MEF2A
KLF8,HK3
TSC22D3,NAIP5
KLF6,CYP4V3
IRF8,MGAT5
MCM7,CCR7
EGR1,FNDC3A
HIST1H1C,CTTN
HDAC11,SAMSN1
IRF7,PAQR7
RAD51,UHRF1
NR3C2,MPL
XRCC6,RBL2
MCM4,ANKRD6
APBB1,ZFP157
BATF2,TOMM22
MAML3,MCTP2
XRCC6,PGLYRP2
AEBP1,USP3
YBX1,CPQ
APBB1,BPIFC
NAP1L3,SOCS2
APBB1,CPXM1
TLR4,ARL8B
PGR,1700017B05RIK
DEK,TBXAS1
MAPK12,CDCA8
CENPK,CSF2RB
ID1,TFEC
KLF6,CDCA8
MCM4,SLC25A37
ANKRD6,ARHGEF3
RORC,ZBTB4
PGR,QARS
YBX1,TRAF1
HIST1H1C,NPC1
FOXO1,SFXN1
PBX3,NUPR1
SMARCA2,NHP2
PRDM16,CCND3
PML,SLC29A1
ZBTB20,ARRDC4
IRF8,ARHGAP18
IRF8,STOM
NFE2,SQOR
VDR,AZIN1
IRF6,IL17RE
EPOR,KIF21B
CREB5,FUCA2
TLR4,GM4759
BATF2,SERPINB9
TRIB3,CD86
PBX3,CREB5
ZFP111,GMIP
IRF8,CYFIP2
MAML3,ANO10
CD7,ROBO4
AEBP1,TMEM173
HNRNPAB,YBX3
VEZF1,TOMM70A
PHC1,ITGA5
ZBTB20,GM37124
MCM6,EPOR
SOX6,TEX10
RORC,ZFR
BATF2,CBX5
RAD51,MUC13
CENPK,RMND5B
HDAC7,OASL1
MYCN,NPR2
DEK,VAMP5
REL,SLC28A2
SLA2,AP1G2
PGR,PLXDC2
PHC1,F2R
E2F8,ZMIZ1
EPOR,EIF2S1
XRCC6,GM4759
TSC22D3,IMPACT
CREB5,KIF21B
IRF8,SH2D5
EYA2,SAMSN1
REL,TLR4
TAF12,ACOX1
ARID3B,DIP2B
NFATC1,RBM18
YBX1,RASSF5
SMARCA2,MMP2
MCM5,SLFN8
XRCC6,SDSL
APBB1,TMEM176A
HLF,ASAH1
THRB,EXOC3L
CREB5,EIF2S1
RUNX1T1,VAV3
MECOM,IL18RAP
MCM2,QARS
HLF,MPZL1
H1F0,CENPA
ZKSCAN4,SGMS1
PGR,AKAP8L
PBX1,CSGALNACT1
NFE2,ICA1
IRF7,PLBD2
ZFP467,CASP2
IRF6,RASA4
SLA2,MCTP2
RAD51,CBFB
YBX1,ETS1
CD7,ENDOD1
GFI1B,SC5D
TLR4,IGKV14-126
BATF2,CTLA2B
NFKBIA,GBP9
GFI1B,ARHGAP15
NFE2,LYN
NUPR1,ELOVL6
VDR,IRAK3
KLF6,MAP3K2
RORC,GM5111
NDN,ARL8B
CTR9,GGT5
MED16,TRMT6
TRPS1,TCIRG1
PML,TMEM106A
RORA,GM4951
MEF2C,GBP5
RBL2,RAB27B
VEZF1,IL18RAP
MYCN,GIMAP5
TEAD2,RIN3
APBB1,TESPA1
HNF4A,IFI27L2A
NFE2,H2-AA
MEF2A,MEF2C
RAI14,SELL
RUNX1T1,COQ8A
