TF,Target
CBX7,TRIB3
FOXO1,ACOX1
ARNTL,IL18RAP
MCM5,SLFN8
H1F0,VAV3
TTF2,UNC93B1
HNRNPAB,BC005561
PML,IRAK3
CTR9,NFATC1
ZBTB38,RUNX1T1
NFE2,ARNTL
DACH1,PML
MED16,TREML2
RPS6KA5,TRIM59
EGR1,RORA
PHC1,HJURP
ZFP111,PGM2L1
YBX1,CLOCK
PA2G4,PYGM
XPC,INPP5K
ID1,RAI14
KLF6,TPST2
VDR,CDK19
EYA2,SUGP2
EGR1,CD69
NFAT5,TRIB3
HNRNPAB,CTLA2B
SPO11,ARHGAP15
CLOCK,TINAGL1
MEF2C,OBSL1
HIST1H1C,CD7
PHC1,SERPINF1
NAP1L3,TXNDC11
SPO11,BC005561
CTR9,HOXA9
HNF4A,CCNG2
TCF19,CTR9
MLLT3,CREB5
ZKSCAN4,CCL9
EPAS1,CYP51
VDR,UBL4A
SLA2,MCM5
TSC22D3,IGKC
PBX1,TPST2
CD7,MCM6
CLOCK,ASAH1
REL,IKZF1
ZFP111,AFF3
KLF8,CASP12
VEZF1,ICAM1
NAP1L3,SOX18
XRCC6,ADA
HOXA9,SLC43A2
TSC22D3,SYTL1
CBFB,NAIP5
E2F8,DUSP6
SATB1,NFIA
RORA,CD200R1
E2F8,BCLAF3
TLR4,EFTUD2
LDB2,ITGA6
KLF10,VMAC
CREB5,SH2D5
RUNX2,POLD1
TCF19,RCN2
RARB,ELF1
CD7,PLBD2
REL,RAB38
AEBP1,BATF2
ZBTB20,SH2D5
LZTS1,KLF10
NOTCH1,ELOVL6
FOXO1,DACH1
MCM5,FLNA
MCM7,PYGM
PRDM5,H2-AA
NFKBIA,NKG7
MEF2A,CD52
EGR1,GFI1B
XRCC6,BC035044
TCF19,TTF2
AEBP1,PDK3
NUPR1,SPNS2
HMGB2,GEM
NFATC1,ARHGEF18
IKZF1,PLPPR3
DACH1,DCAF4
MEF2A,ITPK1
ELF1,PAQR5
REL,EPAS1
FOXO1,CPQ
H1F0,HELLS
ANKRD6,GM1966
E2F8,MED16
YBX1,IL17RA
AEBP1,OBSL1
PBX3,PIK3CG
MCM5,TEX10
MYC,IGHM
EGR1,ARL6IP6
KLF10,MAGED1
HIST1H1C,BATF2
NFATC1,HEXA
LZTS1,ALDOC
KLF3,TESPA1
ZBTB20,SGPL1
KLF6,RUNX2
THRB,ABCG3
HDAC7,PREP
ANKRD6,FAAH
VDR,UMPS
ZBTB20,IL1R1
MLLT3,OCRL
NFAT5,PDE7A
HNF4A,UMPS
XRCC6,MPRIP
PHC1,ZFP367
KLF6,FUCA2
ELF1,CERS5
MEF2C,RORA
MAPK12,CD52
HOXA9,PRKAR2B
PRDM5,RUNX2
MAML3,DOCK11
MAPK12,HELLS
NOTCH1,FCGRT
CENPK,YBX1
SOX6,TFPI
CTR9,MAPK12
APBB1,CISH
VDR,9030619P08RIK
TRPS1,S100A6
MCM4,ZMYM3
CLOCK,FNDC3A
RAD51,GPR65
HNRNPAB,IMPACT
CBX7,MYO1G
MLLT3,ADSSL1
PA2G4,ITPR1
EYA2,MAP4K2
CTR9,DNAJC9
MEF2A,ARHGAP15
VDR,FECH
DACH1,SLC39A6
HNRNPAB,LAX1
TEAD2,PML
ELL2,4833439L19RIK
LDB2,MEF2C
ZBTB38,PLCB2
NAP1L3,FNDC3A
TRIB3,SERPINB6A
RORC,HIST1H1C
TAF12,FNDC3A
AEBP1,IMPACT
CLOCK,SERPINB6A
ANKRD6,TEAD2
EPOR,IER2
HCFC1,GM10384
IRF7,EPOR
CLOCK,CCL9
TCF19,TMBIM1
GATA2,MAGED1
RAI14,SPI1
SOX6,SELL
ZFP467,NFAM1
HNRNPAB,ARL6IP6
NFE2,ARHGAP27
BATF2,TMOD3
LDB2,UNC93B1
REL,MAP2K1
YBX1,PPT1
DACH1,NCF1
TEAD2,PLBD2
ZBTB38,GRAMD1A
EPAS1,PPP1R15A
PBX1,PPP1R15A
MCM6,AP1G2
E2F8,PTTG1IP
MCM4,TFEC
NFAT5,ANKRD6
RUNX1T1,CCNG2
CTR9,TPM4
RBL2,SGMS1
MCM5,MSMO1
ZFP111,TRPC6
DEK,SLC39A6
HOXA9,HLF
MCM5,NAP1L3
EPAS1,HSD3B7
MLLT3,FGD2
NFATC1,TES
XRCC6,E2F8
RARB,STK17B
MAPK11,XRCC6
ZBTB38,GIMAP1OS
NFKBIA,RCN2
KLF8,MUC13
RUNX2,TCF19
TRIB3,ALS2CL
PRDM16,DENND2D
YBX1,SLFN8
APBB1,NAP1L3
MCM7,GM28875
SPO11,SGPL1
BATF2,CCNG2
TLE2,NFATC1
HNF4A,MCM4
BTG2,PRDM5
