TF,Target
MAML3,HSPH1
RPS6KA5,MYO1F
HLF,PGLYRP2
NFKBIA,RRM2
NFAT5,TESPA1
CTR9,ANO10
IRF7,STRAP
TLR4,RPGRIP1
RPS6KA5,SLC9A9
RBL2,NEURL3
TTF2,ECT2
CTR9,UBL4A
IRF7,GCLM
HNF4A,DUSP1
MEF2A,TMOD3
VDR,PLIN3
RORA,GCNT1
MCM2,PF4
HLF,PSEN1
ESR1,HK3
HCFC1,PAQR7
NOTCH1,RAI14
MED16,PLEK
NFKB1,KRT18
BTG2,MCM5
HDAC11,RNASE6
VDR,NDRG3
TTF2,PYGL
MCM4,ITSN1
NFATC1,MGST2
HOXA9,FPGT
IRF7,MTMR6
RAD51,GM4951
HOXA9,OBSCN
TTF2,FUT8
KLF6,IL17RA
VDR,ALDH1A1
MCM6,KBTBD11
MECOM,HID1
CTR9,ADGRL4
HDAC7,ZBTB20
VDR,GRAMD1A
NFAT5,GM7694
PGR,WFDC17
RPS6KA5,CCL3
PBX1,SYNRG
PRDM16,PRMT9
IRF6,ELF1
CTR9,TNFRSF13B
PML,TFR2
NFKB1,RALGPS1
XPC,NHP2
TTF2,TMEM173
EYA2,SPC24
NFATC1,COL4A1
MCM2,NDST2
IRF6,VSIR
RAI14,NDEL1
MEF2C,CD48
PA2G4,EPB41L3
BTG2,MAPKAPK3
NFATC1,TSC22D3
NFKB1,PLCB2
TCF19,TIMP2
ZBTB20,FUT10
MCM5,PROCR
IRF7,SEC14L1
HLF,IFI213
MCM6,RRAS
REL,9030619P08RIK
KLF6,KNSTRN
PRDM5,ICAM1
MCM5,TNPO1
SLA2,KIF23
ZFP467,CYP2J6
TRPS1,CBX5
PML,SLC12A2
PRDM16,WLS
H1F0,PAFAH2
PRDM16,HNRNPLL
CLOCK,PBX1
VDR,PLA2G4A
CBX7,PAFAH2
RUNX2,GM11346
MYC,ABCG3
MCM5,LGALS1
MYCN,VAMP1
NFKBIA,SELPLG
TRPS1,4930555A03RIK
MED16,PKD2
NOTCH1,PECAM1
MYCN,PRIM2
ZBTB38,ADGRL4
ETS1,IL17RE
XRCC6,ANXA2
MECOM,GPRASP2
IRF7,CTR9
BTG2,ALS2CL
RAI14,CASP2
RPS6KA5,OAS2
HDAC11,GM7694
MAML3,ADAM17
SMARCA2,OTULINL
CBX7,GIMAP5
VDR,IL4RA
EGR1,9530082P21RIK
DACH1,CDK17
NFKBIA,PGRMC1
PGR,STOM
RAD51,IMPACT
KLF6,GUCY1A1
ZFP467,PRELID3B
HNF4A,KIF23
TTF2,TBXA2R
MECOM,PPIC
NFKB1,TBXAS1
EYA2,RNF213
PA2G4,ELAC1
PHC1,GM19590
TAF12,SERPINA3G
ZBTB20,MCM4
KLF3,BDH2
SMARCA2,EIF2S1
ESR1,GM1966
VEZF1,IRGM2
ARNTL,BCL2
RORA,ZC2HC1A
MCM6,SNN
ZFP467,RRM2
HDAC11,RNF141
XPC,HDGFL3
MCM7,KIF17
EGR1,EFTUD2
TLE2,CDC7
