TF,Target
KLF10,VMAC
BTG2,RHOF
HDAC7,SMIM15
MCM2,SQLE
TTF2,AKAP8L
H1F0,IRAK3
IKZF1,PLPPR3
MAPK11,TOMM70A
TEAD2,MYO5A
E2F8,CYP2J6
ELL2,ABLIM1
HNRNPAB,HLF
YBX1,HDAC11
HOXA9,PPT1
PBX3,EBI3
HNRNPAB,GBP2
HLF,SNAP23
BATF2,PGLYRP2
FOXO1,SDC1
MEF2C,IL4RA
PGR,AMPD2
TLR4,IKZF1
BTG2,RAI14
ZFP467,GM1966
MYCN,HDAC11
SMARCA2,ITGAL
SATB1,ANXA2
NDN,SLC37A1
MYCN,ULK1
SPO11,SPTBN1
RARB,EIF1AD
RUNX2,GLB1
TAF12,TREML2
TRIB3,MLLT3
NAP1L3,ITSN1
RORC,C030034L19RIK
KLF6,SCARF1
KLF6,GRAMD1A
MCM4,HCFC1
GATA2,SSTR2
HOXA9,ANXA2
NOTCH1,LTB
H1F0,NFIA
HDAC7,MED16
PRDM16,PRODH
SMARCA2,MINDY1
TSC22D3,CAPN5
ARID3B,IRF8
HIF3A,MN1
XRCC6,TSPAN14
XRCC6,VMAC
NFIA,MAPK11
DACH1,DCAF4
PHC1,9030619P08RIK
CLOCK,EYA2
HDAC11,DOCK10
APBB1,TES
MECOM,HSD3B7
CD7,SLC2A3
NFE2,SQLE
XRCC6,PRIM1
KLF6,DOK2
NFE2,FUT7
DACH1,MAST3
KLF6,F11R
ZFP111,CD93
RUNX2,RORC
PHC1,MCM2
HIST1H1C,9530082P21RIK
NDN,SLC35D3
NFKBIA,RMND5B
ETS1,ALDOC
XRCC6,NFAT5
NAP1L3,LTB
PRDM5,4833439L19RIK
FOXO1,LAX1
KLF3,LRRFIP1
PRDM5,PRPS2
REL,PDZK1IP1
RUNX2,ITPR1
VDR,DEF8
IRF6,TRMT6
HIF3A,AC174780.1
NOTCH1,F2RL3
AEBP1,SSH3
HLF,HNRNPAB
EGR1,RNF141
SOX18,UNC93B1
HMGB2,SLC37A1
EPAS1,ARL8B
HIF3A,ADA
HDAC11,TREML2
RORC,RUNX1T1
SLA2,ZMYM3
MCM6,OTULINL
JUN,ROBO4
PRDM5,SYTL1
NFKBIA,TFR2
REL,NUPR1
ID1,POLD1
CBX7,NDOR1
AEBP1,OAT
VDR,METTL7A1
PBX1,ITPK1
HIF3A,EMID1
MCM2,AP1G2
HLF,PAFAH1B2
REL,MAPKAPK3
ZFP111,RASSF5
VEZF1,ICAM1
HDAC11,MAP3K2
RUNX1T1,GM10384
CREB5,GM20559
MLLT3,PPCDC
PRDM16,MAN1A
MYCN,SERPINB9
IKZF1,CHRNB1
MAML3,PRPS2
SOX18,MAPKAPK3
YBX1,IGKC
MCM7,PIK3CG
ELF1,CERS5
NDN,UBE2L6
NAP1L3,CSAD
MYCN,RGS2
CBX7,SYTL1
HIST1H1C,TMEM173
XPC,GM5111
RUNX2,NCF1
CLOCK,FNDC3A
TEAD2,TMEM206
NR3C2,GIMAP5
YBX1,NEURL3
CENPK,PRKAR2B
ZFP111,POMGNT2
E2F8,TEAD2
ZFP111,TIMM50
PRDM16,FAM76B
MAML3,KLF3
SOX6,KLF6
ID1,APLP2
CBX7,RAI14
TCF19,DUSP6
PML,ARHGAP15
CLOCK,SSH3
REL,IL17RA
RPS6KA5,GSN
NUPR1,PYGL
EPAS1,IL15
NAP1L3,FGFR1OP
GFI1B,TRPV2
ZKSCAN4,IL4RA
IRF7,HJURP
E2F8,ZFR
SMARCA2,MYO5A
TRIB3,DNAJC9
BATF2,SDC4
MIS18BP1,MCM5
NR3C2,CD200R1
MIS18BP1,ART4
IRF6,LYN
MCM5,RAB37
ZFP467,LCK
BTG2,ANKRD6
THRB,SLC39A6
RARB,EPAS1
NUPR1,AP1G2
VEZF1,DHRS3
DEK,GIMAP5
NFIA,PIK3CG
KLF8,TRPV2
IRF6,HACD4
ARNTL,NUPR1
FOXO1,MYO5A
HIST1H1C,SATB1
ZFP111,AFF3
ELL2,RNF213
TCF19,FUT8
DACH1,ADSSL1
RAD51,PLXNC1
CREB5,PRKCH
ZKSCAN4,CD52
HMGB2,INKA1
RARB,ASAH1
RBL2,CISH
KLF8,ZMIZ1
MAML3,TMOD3
MCM4,PLCG2
H1F0,CTSH
DACH1,RMND5B
MEF2C,IL18RAP
PML,MAPKAPK3
RBL2,HMGB2
TAF12,NFAM1
IRF7,GM5111
REL,PRDM16
TLE2,LCK
HIST1H1C,PANX1
TEAD2,H1F0
CREB5,ABCD3
SPO11,TCIRG1
MED16,PGR
YBX1,HNRNPAB
MCM2,ZFP111
ARNTL,AKNA
PBX3,CD74
SOX6,EPSTI1
SPO11,RFTN1
SATB1,MAP4K2
HIST1H1C,CTSL
TEAD2,PML
H1F0,YOD1
MIS18BP1,ITM2A
MYCN,HNRNPAB
TCF19,UBL4A
IRF8,ST8SIA4
KLF8,FUT8
NFATC1,CD69
HIST1H1C,LYN
XRCC6,TRIB3
EPOR,CCNG2
YBX1,TLE2
IRF8,KCNK5
IRF7,IRF8
MLLT3,DACH1
NFKB1,CD7
PML,SLC39A6
HIST1H1C,HACD4
CD7,NDEL1
RUNX1T1,PRIM1
XPC,LIG1
ANKRD6,RNF114
CLOCK,MYC
BATF2,EZR
SPO11,MIS18BP1
TTF2,ZFP367
E2F8,PBX3
HMGB2,WFDC17
MCM5,PLA2G4A
CLOCK,NKG7
RAD51,NGLY1
TLE2,BTK
VDR,SPI1
DACH1,RNF13
NFKBIA,MCM5
PRDM5,CD93
CLOCK,TRP53INP1
RAD51,CEP70
LDB2,MEF2C
PBX3,HSD3B7
NFATC1,MPRIP
PBX1,KCTD20
PA2G4,HIST1H1C
XRCC6,ELOVL5
SOX6,CNP
PRDM5,ID1
MCM5,KLF6
NFATC1,WLS
RPS6KA5,PRKAR2B
PA2G4,ZMYM3
NUPR1,RMND5A
ZBTB38,NEURL3
MYCN,SELENBP1
PML,SNX30
CD7,MAGED1
ANKRD6,CBFB
NDN,TBXA2R
PBX3,BCLAF3
NFAT5,SYK
RORA,GAA
ELL2,MLLT3
PGR,NCEH1
CLOCK,ASAH1
MCM7,PPIC
TRIB3,REL
ZBTB20,EZR
EPAS1,CBX7
MAPK11,MCM7
RORC,ASAH1
HIST1H1C,PLEK
NFAT5,ICA1
DEK,ZFR
VEZF1,LDB2
MAPK12,APOE
AEBP1,GIMAP1OS
XRCC6,AFF3
HIF3A,SCARF1
MED16,NAPRT
NFIA,INPP5K
DEK,ITSN1
TLR4,B4GALT4
SMARCA2,KRT18
ETS1,MYO1F
ANKRD6,ITGA6
LZTS1,KLF10
PGR,GEM
HNF4A,SERPINA3G
LDB2,HACD4
ZKSCAN4,CYP2J6
HNRNPAB,GIMAP5
THRB,P2RX1
MEF2C,EYA2
HMGB2,ABCF3
SOX6,SPI1
TCF19,KCNK5
RORA,HDAC11
TLE2,CD7
MCM6,PDK3
E2F8,PPP1R15A
CBX7,TRIB3
MAPK11,ANKRD6
RARB,ZFP157
CENPK,HSD3B7
FOXO1,TLR4
XRCC6,CALCRL
ARNTL,NAGA
NFAT5,TSPAN14
MCM7,PYGL
CLOCK,GBP7
APBB1,DOK2
CD7,GIMAP8
CD7,MCM6
HIF3A,F11R
XRCC6,SPI1
HIST1H1C,IIGP1
PBX1,MYCN
IRF7,PRPS2
FOXO1,KRT18
EPAS1,BCL2
HLF,ESAM
HDAC11,ANXA2
GFI1B,KCNK5
HLF,VEZF1
RORC,TES
EGR1,GFI1B
MIS18BP1,S100A6
ESR1,FLT3
HNRNPAB,SATB1
SPO11,ARHGAP15
EPOR,RPS6KA5
TRIB3,NAP1L3
FOXO1,IER2
TSC22D3,GMFB
MEF2A,ELOVL6
AEBP1,DUSP5
MCM7,PYGM
PBX3,SLA
NAP1L3,ETS1
ZBTB38,PAFAH1B2
ZBTB38,TLE2
HNRNPAB,PANX1
TLR4,P2RY14
KLF8,EMCN
KLF6,IL15
HOXA9,ASB13
YBX1,DOCK11
SPO11,PACSIN2
ELL2,ARHGAP27
TTF2,PGR
HLF,1600014C10RIK
EPAS1,ITGAL
EYA2,SLA
NUPR1,GPRASP1
PBX1,PRPS2
HOXA9,IL15
SLA2,UNC93B1
TLR4,ATP13A2
MIS18BP1,SLC43A2
CENPK,VAV1
PRDM16,FUCA2
MCM6,RNF125
KLF3,EPOR
KLF6,TMEM123
MCM7,RCN2
PRDM16,GBP2
TEAD2,VLDLR
DACH1,SLC39A6
IRF6,GPRASP1
KLF6,HNRNPAB
PA2G4,PBX1
FOXO1,ABCG2
CREB5,GEM
HOXA9,SLC43A2
KLF10,ARNTL
H1F0,SQOR
IRF6,NKG7
XRCC6,ZBTB38
HLF,EPAS1
VEZF1,4930555A03RIK
NFAT5,TBC1D5
EGR1,PIP4K2A
HIST1H1C,FRRS1
CLOCK,DUSP5
ARID3B,TSPAN6
KLF6,TLE2
KLF8,ACOX1
HDAC7,MYO1F
FOXO1,PBX1
RBL2,CSF2RB
LZTS1,IER3
GFI1B,CASP2
NAP1L3,SOX18
ELL2,PARVG
ANKRD6,GM1966
RAD51,INPP1
MAML3,CDT1
RARB,PNO1
KLF3,ZFP62
MAML3,PML
DEK,GGT5
NFIA,SERPINB1A
NDN,ZFP467
RORC,MAPK12
EYA2,SP100
ZKSCAN4,SMIM15
NFKB1,MYCN
APBB1,GAA
SOX6,ARNTL
MCM7,IIGP1
BATF2,AKAP8L
TAF12,SPNS2
RPS6KA5,RASAL3
ARNTL,ARID3B
NAP1L3,REL
IRF8,PAFAH2
HLF,SGMS1
H1F0,VAV3
RPS6KA5,PTGS1
ZBTB20,GRINA
E2F8,DNAJC9
E2F8,AC174780.1
XRCC6,ARNTL
MCM7,FNDC3A
RBL2,NUPR1
NFIA,RUNX1T1
PRDM16,ROBO4
NUPR1,PHC1
MEF2C,PLA2G4A
THRB,HK3
HIF3A,MAMDC2
H1F0,CD9
MIS18BP1,MEIS1
DEK,DEF8
AEBP1,2610307P16RIK
MLLT3,DUSP1
HNRNPAB,PLEK
MYCN,MCM4
HNF4A,PRDM5
MAPK12,NFAT5
CLOCK,USP3
KLF6,LYN
MCM4,PEAR1
HNRNPAB,ARL6IP6
NDN,HIF3A
MLLT3,TLR4
VEZF1,FNDC3A
ELL2,NDN
XPC,IL12A
MECOM,SATB1
MCM2,MAST3
KLF10,MAGED1
KLF6,HACD4
MED16,GRAMD1A
IRF6,MN1
MECOM,ABLIM1
ANKRD6,FAAH
ZBTB38,RUNX1T1
TLE2,DDX4
PGR,PAQR7
PHC1,ZFP367
MIS18BP1,AP1G2
EPOR,TNFRSF13B
CD7,PRDM5
VDR,PAQR7
TRIB3,MAPK11
SMARCA2,RNF13
GFI1B,ATP2B4
EYA2,IL4RA
THRB,APOE
CD7,HSPH1
KLF8,COPB1
NFKB1,SYTL1
ID1,PLCB2
HNRNPAB,CTLA2B
EYA2,MCM2
NFKBIA,STK17B
SOX6,BCLAF3
NFAT5,IL12A
LDB2,VEZF1
MED16,DOK2
MEF2A,IGKC
KLF3,NDEL1
LZTS1,KLF3
HNRNPAB,IIGP1
NFIA,ARHGEF3
EGR1,HELLS
NFAT5,TRIB3
YBX1,MSMO1
PGR,SLA
AEBP1,VDR
VDR,SLA
HNRNPAB,ARHGEF3
MCM5,IGHM
AEBP1,ANXA2
CREB5,PWWP3A
RORA,SMPDL3A
MYCN,GPRASP1
RPS6KA5,VAV1
RAD51,TGM2
TEAD2,TGM2
ZFP467,NDOR1
HNF4A,SERPINB9
REL,LCP2
ELL2,REL
TTF2,ZFP62
NDN,SLC7A4
BATF2,SMIM15
XPC,CNP
MECOM,C030034L19RIK
CENPK,UHRF1
PGR,SDC4
CTR9,9030619P08RIK
HNRNPAB,F2RL3
LZTS1,DPP4
NFATC1,ARHGEF18
RORC,2610307P16RIK
RORA,SLC18A2
CBX7,CCNG2
MCM5,REL
AEBP1,F11R
NFKB1,TMOD3
PRDM5,PGLYRP2
THRB,LCP2
ZBTB20,SESN1
TCF19,MEF2C
IRF7,TRIB3
PGR,TTF2
EGR1,FECH
CD7,9530082P21RIK
TCF19,PAFAH1B2
TCF19,TLE2
MIS18BP1,RAD51
CLOCK,PPT1
MAML3,TRPS1
SOX6,PAQR7
MAPK11,TIPIN
CLOCK,DUSP6
KLF8,TRMT6
VDR,GM45837
ELF1,PAQR5
PBX3,9530082P21RIK
VDR,ROBO4
RORC,TSC22D3
NFKB1,LDHB
TTF2,CD74
FOXO1,GM1966
NFIA,VEZF1
MAPK11,FDFT1
HLF,ABCF3
MCM4,F11R
MLLT3,TIE1
MYCN,SGMS1
PA2G4,NUPR1
NFKB1,GM20559
NR3C2,FAM76B
KLF6,TCF19
MCM2,CYP51
NFAT5,CASP12
ELF1,IRF8
MAPK11,CCNG2
LDB2,ASAH1
ZFP467,PRIM1
HNRNPAB,CYP4V3
PML,PLCB2
MIS18BP1,ZFP111
ID1,RAI14
XPC,SPI1
CBFB,CREB5
NFAT5,H1F0
XRCC6,CD300A
PBX3,UAP1L1
CREB5,IDH1
NFKBIA,BC035044
MEF2C,TES
MECOM,ARL6IP6
MCM2,ADSSL1
NAP1L3,FUCA2
RORC,GRAMD1A
PBX1,RASSF5
KLF10,GM45837
TLR4,RNASE6
NFAT5,PML
TTF2,KLF8
MEF2C,CTR9
SOX6,KPNA3
CENPK,YOD1
MCM6,TMOD3
TCF19,HACD4
MCM5,NAP1L3
PML,MYCN
VDR,WLS
AEBP1,CSF3R
PGR,EZR
PGR,TNFRSF13B
CD7,EFTUD2
VDR,9030619P08RIK
TLE2,BIRC3
RORA,CLOCK
RUNX1T1,CCNG2
MEF2A,ZFP945
PML,CSGALNACT1
RORC,DOK2
RAI14,IDH1
RORC,F11R
NFIA,NKG7
TSC22D3,SQOR
MECOM,IIGP1
RPS6KA5,VSIR
MCM2,ALS2CL
PRDM16,UAP1L1
ZBTB38,SLC35D3
XRCC6,TTF2
PML,YBX1
PBX1,TSPAN6
KLF3,KPNA3
BATF2,MAGED2
NOTCH1,ELOVL6
E2F8,DUSP6
KLF8,HACD4
KLF8,STARD4
ZKSCAN4,TRP53INP1
DACH1,RORA
RBL2,P2RX1
EYA2,CYP2J6
KLF3,AEBP1
THRB,ABHD4
RAI14,RAB38
CREB5,HNF4A
ARNTL,PIP4K2A
EGR1,STK10
MYCN,ENPP4
HIST1H1C,SPNS3
MECOM,F2RL3
IRF6,PEAR1
XPC,ZBTB38
TCF19,RCN2
MED16,MGAT1
MAPK12,TSPAN6
PML,SYTL1
HLF,PNO1
VDR,MUC13
NAP1L3,ELOVL6
TCF19,PLEK
NDN,THRB
HIF3A,SMPDL3A
HOXA9,GM8995
EYA2,AKAP8L
HDAC7,CD69
EGR1,OAS2
RPS6KA5,ICAM1
MCM2,ZBTB20
ID1,MECOM
TRPS1,MILR1
HNF4A,CTSL
FOXO1,TGM2
YBX1,MAPK12
TRIB3,UAP1L1
MCM2,PRKCQ
THRB,HELLS
DEK,IGHM
CREB5,GMFB
ARID3B,VAV1
REL,MECOM
HIST1H1C,SLC28A2
ARNTL,BIRC3
TSC22D3,ESR1
ARID3B,RBM18
EPAS1,PSEN1
MED16,PIK3CG
HOXA9,1600014C10RIK
TTF2,PGM2L1
DEK,USP3
NFKB1,SH2D5
XRCC6,IL4RA
IRF6,TRPV2
MCM7,FAM76B
CTR9,IL18RAP
CENPK,CYP2J6
EGR1,RBPMS
KLF10,MUC13
DACH1,APOE
KLF3,WLS
PRDM16,SATB1
RUNX2,IL15
SOX18,MCM7
HOXA9,PGRMC1
NFAT5,KCTD12
BATF2,GSN
NFATC1,CYP4V3
NFKB1,TIMM50
NR3C2,PTGS1
HIF3A,SELENBP1
MYC,TINAGL1
ID1,NR3C2
SMARCA2,MTMR6
PRDM16,CCL4
NAP1L3,ICAM1
LZTS1,ARHGAP18
SMARCA2,BTK
TEAD2,SLC35B4
TRPS1,SPNS3
MEF2C,USP3
DACH1,PDE7A
HMGB2,RPA2
MCM2,UNC93B1
NFKB1,TRIM35
TEAD2,KLF10
EPAS1,CD274
IRF6,GRAMD1A
EYA2,SQOR
SLA2,PCMTD1
RPS6KA5,DHRS3
TSC22D3,RNF213
RORC,SLC44A2
KLF6,INKA1
SOX18,ANKRD6
XRCC6,MUC13
ZKSCAN4,SNAP47
NFE2,VLDLR
PRDM5,ADGRG3
HOXA9,TBXAS1
NR3C2,MAML3
EGR1,PBX1
ZFP467,SERPINF1
MCM6,SH2D5
KLF8,RMND5A
KLF3,CTSH
IRF6,F11R
MCM6,SERPINF1
MEF2A,IIGP1
TRIB3,SLC6A6
HNF4A,ARL6IP6
HIF3A,CLOCK
PBX3,ZFR
TRIB3,ZFP945
CD7,ITSN1
TCF19,MCM4
THRB,ID1
AEBP1,CTSS
PBX3,4930555A03RIK
CBFB,SDC1
TEAD2,PAQR5
TLE2,RARB
NFE2,4833407H14RIK
SLA2,DDX4
MCM7,USP3
YBX1,MYCT1
NOTCH1,IGKC
NFKB1,UMPS
MAPK12,GEM
RUNX1T1,KPNA3
ZBTB20,TRP53INP1
NFKB1,SPI1
RORA,SLC35D3
RORA,1600014C10RIK
IRF7,PGLYRP2
MCM2,APLP2
NFIA,TBXA2R
NUPR1,CSF3R
REL,ARHGAP18
CD7,ZKSCAN4
IKZF1,FCGRT
MIS18BP1,HIST1H1C
EYA2,ESR1
RBL2,ICE1
TTF2,WLS
RORA,MSMO1
MCM4,ARL8B
NFIA,SPNS3
MEF2C,NAP1L3
TLE2,TIMM50
ELL2,MEF2A
DACH1,MINDY1
YBX1,PPT1
CLOCK,FGGY
NFATC1,CERS4
REL,MAP2K1
NR3C2,ZFP120
REL,TLR4
FOXO1,CD7
PRDM5,ANXA5
MYCN,TFR2
PRDM16,DENND2D
NFKBIA,MCM7
TCF19,MSMO1
MCM5,MEF2A
ZFP111,SPO11
ZFP111,SLC2A1
THRB,TIMM50
MYCN,TINAGL1
EYA2,LTB
MCM5,PRDM5
HMGB2,SQLE
BATF2,SLC2A3
DACH1,RAI14
NFATC1,TES
ARID3B,IL4RA
MEF2C,RTP4
MED16,MEF2C
