TF,Target
NFKB1,ARL11
VDR,DNTT
DACH1,KLF6
GFI1B,KCNK5
GATA2,ASB13
JUN,SPNS2
RORA,CCL3
IRF8,PGM1
PGR,PLPP2
MEF2C,CD63-PS
HNF4A,TPM4
VEZF1,RAB27B
MEF2A,TRMT6
RUNX2,NT5C3
GATA2,NUP88
IRF8,TRPV2
PRDM16,GP9
NFATC1,MC5R
GFI1B,INSL6
ZBTB38,BTG2
ZBTB4,PDE12
ETS1,OAS2
PRDM16,CD74
SP100,MPO
AKAP8L,YBX3
AKNA,UBA7
MECOM,GM7694
TFEC,CYP2J6
ZFP62,SGCE
NFKB1,FDFT1
TFEC,ITPK1
PBX1,NCKAP1L
SP100,SCARF1
SP100,UBASH3A
AKAP8L,MYO1F
VEZF1,TMEM184C
ZBTB4,GPRASP2
SPI1,ALDOC
PBX1,KLF10
CENPA,RTP4
SPI1,DNAJC9
MEF2C,THBS1
CLOCK,4833439L19RIK
VDR,SPTBN1
SPI1,HAAO
ETS1,VDR
CENPA,SERPINF1
SP100,IGHV1-77
REL,RASSF5
HOXA9,ZFP62
KLF6,SEC14L1
ELF1,RPTOR
KLF6,APLP2
KLF10,ARHGEF3
BAZ2B,RTP4
TRPS1,UBASH3A
PRDM5,HID1
AKNA,XRCC6
NFKB1,CTSB
YBX3,BLVRB
VDR,H2-AA
DACH1,TES
NFAT5,CDKN1C
DACH1,TMEM173
CLOCK,GORASP1
DACH1,HNMT
MEF2A,EIF3A
HOXA9,APLP2
VDR,BIRC3
KLF6,KIF22
HOXA9,CBFB
DACH1,IL17RA
SP100,STAM2
IKZF1,KCNK5
NFATC1,ZBTB4
NFAT5,SLC2A1
GATA2,IL18BP
MYC,KIF22
RORA,TOMM22
NFKB1,LGALS3BP
PA2G4,ITPR1
ETS1,NFKBIA
KLF3,ELF1
NFAT5,THTPA
TRPS1,AMPD2
ZFP62,GM8995
GATA2,GPR65
ARNTL,TIMM50
ELF1,INSL6
IRF8,BC035044
IRF8,DUT
VDR,PGM2L1
MYCN,RBBP9
ZFP62,MYO1F
SATB1,SLC35D3
HNF4A,CDC45
VDR,FADS1
NFAT5,CTSL
HOXA9,4930555A03RIK
MECOM,TXNRD3
PRDM16,GM4759
PA2G4,PLD4
EGR1,SYTL4
VEZF1,MAPKAPK3
MEF2A,PLEK
VEZF1,CD69
TRPS1,CAD
RUNX2,CTSH
IRF7,LRRC8C
JUN,GM7694
SPI1,PHF5A
TFEC,CCNA2
VDR,NEAT1
ARNTL,RGS2
KLF6,VAV1
MYC,FCHO2
ZBTB20,AP1G2
IKZF1,RPS6KA5
ESR1,WDSUB1
AKAP8L,ZC2HC1A
HNF4A,IL27RA
JUN,PRMT2
EGR1,XRCC6
SPI1,MPL
IKZF1,CENPA
RUNX2,CKAP5
ZBTB4,CKAP5
SATB1,WDSUB1
PRDM16,ASNS
GATA2,4833439L19RIK
SATB1,PAG1
ZFP62,PHC1
MECOM,HDAC7
CENPA,DPP4
PRDM5,MCM6
PGR,NT5C3
AKNA,TGFBR1
MECOM,EIF2S1
ZFP62,RASA4
MECOM,CDKN1C
NFATC1,ACOX1
CENPA,OASL2
NFATC1,TK1
GFI1B,GP9
REL,RAD51
ZBTB20,IL17RE
HLF,MAML2
REL,SLC12A2
VEZF1,PRNP
IRF8,AFF3
KLF6,RAB27B
KLF6,SLC9A9
SATB1,DCAF4
ZBTB4,ALS2CL
CLOCK,TMEM65
MEF2C,ITGAL
HLF,IKZF1
CLOCK,RMND5B
HLF,DENND1C
MEF2C,RBPMS
NFKB1,ZFP53
IKZF1,SLA2
TFEC,CYC1
BAZ2B,NFKBIA
BAZ2B,MYO1G
PBX1,GBP4
IRF8,SEC14L1
SPI1,UNC119B
HNF4A,FCGRT
RUNX2,ARHGEF3
ZBTB4,SAT1
KLF6,MILR1
AKAP8L,ECT2
IRF8,MAN2A2
JUN,GALM
ZBTB4,TOP3B
ETS1,EPB41L3
PGR,MN1
AKAP8L,GORASP1
CENPA,FAM76B
CLOCK,MYOF
ELF1,CTSS
GATA2,TYROBP
HNF4A,PTTG1IP
AKNA,UBASH3A
KLF3,SEMA3D
SATB1,LY9
NFAT5,EPSTI1
MEF2A,IRF8
ELF1,HAT1
RORA,ZFP945
SP100,ECT2
PBX1,SNN
REL,EMID1
MYCN,SEPT6
IRF8,GIMAP8
GATA2,OASL1
SATB1,PARP8
MEF2C,PITPNC1
MYCN,CD9
SATB1,TIPIN
NFKB1,FADS1
PA2G4,MSMO1
AKAP8L,SDC1
YBX3,IL15RA
BAZ2B,H1F0
PGR,TRP53BP2
ETS1,N4BP3
ZBTB38,NCEH1
MEF2C,SNX30
MEF2A,FCGRT
SATB1,IGFBP4
IKZF1,NFKB1
ARNTL,TBXAS1
IKZF1,CD44
IRF8,TK1
TRPS1,RNF141
MYC,TOP2A
ARID5A,GPSM1
PRDM16,CENPK
HNF4A,CD53
KLF3,SELENBP1
ETS1,CTSB
JUN,TRPS1
SATB1,KLF6
PBX1,CTPS
MEF2C,DENND1C
BAZ2B,HSPA1A
IKZF1,TMEM206
VDR,RAD51
ESR1,ANXA4
NFAT5,DUSP2
GFI1B,SP100
BAZ2B,TMEM173
CENPA,ARHGAP27
TRPS1,SNAP23
SP100,ARHGAP15
SP100,AP1S2
ZBTB4,IDH1
VEZF1,CDK6
RUNX2,SSTR2
AKAP8L,VAV3
HOXA9,CD34
YBX3,CTNNAL1
DACH1,PNO1
TFEC,MGAT1
MECOM,CYBC1
TFEC,NSMF
GFI1B,TM6SF1
ARNTL,MCM7
IRF8,TCF19
MYC,CD300A
GATA2,SMPDL3A
RUNX2,CAPN5
MEF2C,SHISA8
GFI1B,ZFP367
REL,ARL11
IRF6,TNFRSF13B
NFATC1,ARRDC4
AKNA,SELPLG
VEZF1,ZFR
CLOCK,FHL1
PBX1,COL4A1
PGR,SARAF
VDR,GNG11
RORA,KCNK5
MECOM,CSAD
ZFP62,PDIA4
CLOCK,LDLR
KLF10,CD34
EGR1,F2RL3
HLF,CDCA8
MYCN,SSH2
SP100,SELENBP1
MYC,RAI14
CENPA,BTG2
ZBTB4,H2-AA
VDR,MAPKAPK3
IKZF1,LY6A
GFI1B,IL4RA
MYCN,RGL1
NFAT5,H1F0
MEF2C,MCM7
KLF3,ST8SIA4
HLF,SLC37A1
VEZF1,TIMM50
HNF4A,CCL4
GFI1B,TRIM16
KLF10,FLT3
SPI1,ZFP53
PA2G4,SLC35A5
MECOM,IL27RA
MYC,PRNP
GFI1B,HDAC11
KLF3,NFKB1
MYC,EFTUD2
HOXA9,TEX10
ZBTB38,IL15RA
AKNA,ZC2HC1A
BAZ2B,TOP2A
HOXA9,FRRS1
VDR,ABCG3
KLF10,SZT2
PBX1,CIPC
TFEC,PIP4K2A
HLF,SLC7A4
GFI1B,HEATR5A
GATA2,DEF8
ZBTB4,PBX1
GFI1B,NFKB1
DACH1,ESAM
EGR1,RASA4
MYC,SEPT8
ELF1,PPP1R15A
PGR,ICAM1
HOXA9,PCLAF
IRF7,GM1966
NFKB1,VDR
ESR1,MGAT1
SATB1,CSF2RB
IRF6,ME2
IRF8,PAFAH2
MYCN,DPP4
GATA2,KCNK5
NFATC1,GBP7
PBX1,POLD1
ZBTB20,TOP3B
CENPA,GYPC
HNF4A,TMEM147
GFI1B,B230219D22RIK
ARID5A,PLPPR3
KLF3,ZFP157
YBX3,VEZF1
NFAT5,ELOVL6
VDR,DENND2D
TRPS1,ZNRF2
EGR1,KLF6
HLF,ART4
IRF8,CORO7
ARID5A,CALHM2
TFEC,ABCG3
CLOCK,PDGFRB
KLF10,MMRN1
NFKB1,DUSP1
PBX1,PLBD2
IKZF1,GBP7
EGR1,TMEM246
NFATC1,FAM169B
REL,ARL6IP6
VDR,TSPAN3
ARNTL,AI504432
