TF,Target
HMGA1,MIR669A-1
ESRRB,MT2
ZFPM1,AMOTL2
CCND1,GM43107
DNMT3A,COTL1
POU5F1,HKDC1
NR0B1,GM10052
ZFPM1,PLOD3
POU5F1,AMPD2
PML,GM2399
NANOG,GLIPR2
CREB3L2,PEG3
TGIF1,GM10925
SOX2,FAM129B
ESRRB,CCND1
FOXQ1,SERPINE2
BHLHE40,SERPINH1
BCL3,ALG13
XBP1,HSPG2
TGIF1,PSRC1
XBP1,CREB3
CREB3,TENM4
CREB3,GM23158
CREB3,ZFPM1
KPNA2,PEG3
TGIF1,ASS1
GATA6,GM14519
TAX1BP3,CREB3
TFCP2L1,GM28010
TGIF1,LAMA1
RBPJ,MIR5121
ELF3,GM23569
PCBD1,HMGA1B
TGIF1,ZFP989
GATA6,MANF
DNMT3B,PRC1
CREB3,HMGA1
PHC1,GM25040
SOX17,LGMN
TFCP2L1,ZFP989
SOX7,HIST1H1A
NFXL1,KIT
ELF3,NRG1
PML,GM3788
DNMT3L,GM12350
ETV5,SNORD110
TGIF1,UCHL1
SOX17,HIST1H4N
DNMT3B,FOLR1
DAB2,GM25451
PEG3,GM10169
XBP1,GM14519
TAX1BP3,GJB3
NANOG,AMPD2
PCBD1,LAPTM5
KDM5B,GM24488
ZFPM1,GM44390
JARID2,AKR1B8
SOX2,HIST2H2BB
NFXL1,PODXL
ELF3,PDCD4
DNMT3L,INSIG1
DNMT3A,RPS27RT
JARID2,PLOD2
TFCP2L1,RNF157
ETV5,POU5F1
CCND1,SAT1
HMGA1,BNIP3
KPNA2,BEX1
DNMT3B,FXYD3
KAT2B,BEX1
PHC1,GM27743
ZFPM1,B2M
NFXL1,UTF1
JARID2,GM24497
KLF2,GM15452
SOX2,GM14870
ESRRB,PWWP3B
KAT2B,MIR5117
PHC1,TOP2A
DNMT3L,NSD2
NANOG,GM24916
UTF1,GM3788
CCND1,PODXL
KLF2,TINAGL1
BHLHE40,FAM234A
KLF2,BNIP3
TRP53,GM29397
SOX17,GM10169
KLF2,SLC7A3
GATA4,GM24488
EPAS1,HSP90AA1
PHC1,GM27592
DAB2,TINAGL1
FOXQ1,HIST1H3H
PML,P4HA1
SOX2,SNORD110
DNMT3B,PML
HMGA1,STARD10
NFXL1,CSRP2
ZFPM1,GM25316
BCL3,MIR677
TRP53,DNMT3B
ETV5,PDK1
POU5F1,PMM1
SOX7,HSPG2
DAB2,CKB
KLF2,TDGF1-PS1
HIST1H1D,MT-TF
KLF2,FBLIM1
SOX17,GM13597
XBP1,CKB
CCND1,MIR669A-3
NFXL1,GM43521
ZFPM1,UAP1L1
DNMT3L,MIR3082
POU5F1,RIAN
NFXL1,TDGF1
GATA4,GM44346
TRP53,GM27326
KLF2,HTRA1
HIST1H1B,MEG3
ESRRB,TGIF1
NR0B1,TDH
HSPB1,CUBN
HMGA1,KDELR2
GATA4,GM25673
HIST1H1D,MT2
PML,GM38312
TGIF1,ATP6V0A1
JARID2,COL27A1
TFCP2L1,GM44346
GATA4,GM21962
KDM5B,COMMD3
MYBL2,RPL17-PS10
CREB3L2,ATP6V0A1
HIST1H1B,TNS4
XBP1,FGFR3
UTF1,INSIG1
XBP1,FOLR1
DNMT3L,NUP210
ELF3,PSRC1
KDM5B,PLK1
GATA6,GM42429
JARID2,RNF157
PCBD1,GM23639
GATA4,TNS4
DAB2,CUBN
PML,MRAS
PML,GM26318
CCND1,PDK1
KLF2,GM43107
EPAS1,VSIR
HSPB1,KPNA2
TGIF1,MT-TF
CREB3,RNF157
KPNA2,GM23268
PHC1,HTRA1
KDM5B,SAT1
KAT2B,GM25673
SOX7,GM25753
DNMT3A,KAT2B
XBP1,GM27326
ZFPM1,GM22858
JARID2,NXF7
XBP1,GM22862
PCBD1,2200002D01RIK
EPAS1,CTSA
DNMT3A,GM44206
DAB2,SNORD85
CREB3L2,PMM1
GATA4,SLC16A1
TRP53,GM8355
SOX17,AURKA
XBP1,KHDC3
DNMT3L,UTF1
BHLHE40,LMF2
TGIF1,ULK1
HIST1H1D,HIST1H2BL
DAB2,KPNA2
TFCP2L1,MT2
TAX1BP3,GDPD5
DNMT3L,GM26287
SOX2,MIR466B-4
GATA4,GM8355
ESRRB,PDK1
HSPB1,ARHGEF40
UTF1,MIR5121
FOXQ1,SLC2A1
PEG3,PHLDA3
KDM5B,AU018091
XBP1,PEG3
SOX17,GM24494
SOX17,EIF4A-PS4
KDM5B,PCOLCE
MYBL2,GM23130
JARID2,GM26491
TGIF1,GM8355
KDM5B,GM23571
HIST1H1B,PGAM1-PS2
KLF2,GM49450
HIST1H1D,AMOTL2
BHLHE40,HIST1H2BN
GATA4,CRIP2
XBP1,GM44429
JARID2,CHST15
ZFPM1,MRPL23-PS1
KLF2,MOV10
DNMT3B,ADAMTS9
POU5F1,GM25535
GATA6,SLC26A10
KAT2B,GM24289
ELF3,TGIF1
PHC1,COTL1
KAT2B,TUBB2B
SOX2,RPL17-PS10
XBP1,NDRG4
KPNA2,GM26917
PML,MAN1A2
MYBL2,2410141K09RIK
ZFPM1,SGK1
TRP53,GM3788
EPAS1,MIR8091
EPAS1,B2M
