TF,Target
MCM7,USP3
NFATC1,DPP4
MEIS1,BC005561
MLLT3,EXOC3L
SOX6,SEMA3D
ELL2,ARL11
SPI1,CCND3
TLE2,PLAC8
MCM5,IGKC
MCM7,LDLR
MCM2,FAM76B
HOXA9,PRSS57
EPAS1,CDC45
NR3C2,HID1
RARB,SLC44A2
KLF8,SPNS3
SOX18,TRIQK
NR3C2,CSAD
ZFP467,TRIM16
APBB1,JUN
MCM6,EPSTI1
JUN,SGMS1
PRDM5,CKAP2L
TEAD2,EPSTI1
MYC,TMEM268
EPAS1,HSPA1A
PRDM5,USP3
NDN,CENPE
KLF8,MN1
SOX18,HSPH1
TCF19,SRGAP3
RUNX2,HDAC11
HMGB2,CD200R1
RAD51,LPCAT2
BATF2,SLC39A13
NFAT5,NECAP2
NFAT5,LGALS3BP
DEK,HNF4A
VEZF1,CD244A
ZFP111,PML
ARNTL,THRB
THRB,ZFP111
THRB,SMIM15
FOXO1,HNRNPAB
HCFC1,AI504432
IRF8,PRPS2
ZBTB20,SERPINB9
BTG2,VMAC
LDB2,GRAMD1A
XPC,TBC1D5
CLOCK,MGST2
HIF3A,RPGRIP1
RAI14,ATP13A2
ZFP111,YOD1
IRF7,HSD3B7
KLF6,ATP13A2
ETS1,UPP1
VDR,GIMAP8
SPO11,POMGNT2
ANKRD6,IMPACT
ESR1,IDH1
TRPS1,ITGA2B
MCM7,ALDH1A1
KLF8,CTPS
THRB,MPO
XPC,PEAR1
PA2G4,KIF20B
TRPS1,TYMS
NFATC1,GM5111
SATB1,GMIP
NFAT5,KLHDC8B
TSC22D3,AURKB
NFKBIA,CD52
PRDM5,KAZALD1
PRDM5,GYPC
KLF10,UAP1L1
KLF8,ST8SIA4
CBFB,MAPK11
TAF12,GM8995
TEAD2,DENND1C
DEK,SYTL4
ETS1,OBSCN
PBX3,CD44
TRIB3,CYP4V3
ETS1,SYDE1
RUNX1T1,GM19590
HCFC1,CASP12
VEZF1,MAN1A
HCFC1,DUSP5
PML,CNP
CD7,ZNRF2
XPC,YOD1
HDAC7,LHCGR
KLF6,TSPAN3
ELL2,ABCD3
GATA2,MYO5C
MLLT3,VAMP1
ZFP111,CD34
RBL2,ABCG2
TEAD2,LACTB
VEZF1,RARB
NR3C2,TSPAN2
RPS6KA5,FDFT1
HNF4A,IGHV1-82
HMGB2,JUN
APBB1,IGHV11-2
VDR,CD200R1
DEK,PBX3
RAD51,CYC1
TAF12,TM6SF1
MEF2C,GGT5
KLF8,CLEC12A
NAP1L3,SLC29A1
EYA2,IGHV1-77
TEAD2,NEAT1
THRB,CD48
HDAC11,ZFP467
MIS18BP1,EPSTI1
NFIA,MNDAL
PRDM5,GEM
NDN,SYK
ZFP467,DEF8
HLF,ELANE
ZBTB38,GBP8
NR3C2,CCNG2
IRF8,PRKCD
ELL2,CD9
NFKB1,VMAC
TRPS1,B4GALT6
NFKB1,IER3
TLR4,NPR2
IRF6,PEAR1
PHC1,NUPR1
KLF8,UBE2L6
CBFB,RNF114
EYA2,B4GALT6
ZFP467,SLC35B4
CTR9,MCM2
KLF8,TXNIP
CENPK,EIF2S1
XRCC6,H2-DMA
MCM6,DTL
MLLT3,SERPINB1A
RUNX1T1,CDCA3
MYCN,NUP88
RUNX1T1,UQCRFS1
MCM4,CD55
CD7,FAM171A1
SPI1,RRAS
ARID3B,PLSCR4
MCM7,UBE2L6
MECOM,KLF8
ELL2,ITSN1
HMGB2,ME2
EGR1,PGRMC1
MCM5,SERPINB6A
ZBTB20,ENPP5
MLLT3,LPCAT2
MAML3,PA2G4
RPS6KA5,FLT3
MCM6,NLRC3
ETS1,PAFAH2
ETS1,MAPKAPK3
ZKSCAN4,GPR171
ARNTL,SSH3
RUNX2,LACTB
RORA,ESAM
ZFP111,TOM1L1
HIST1H1C,POLA2
IRF8,PLSCR4
XPC,PSEN1
NAP1L3,LGALS1
TEAD2,THBS1
IKZF1,LGALS9
RUNX2,SEC14L1
NFE2,MILR1
GATA2,ITPR1
ZKSCAN4,SUOX
LZTS1,TOMM70A
SATB1,PBX3
SOX18,SLC18A1
DEK,ICE1
HMGB2,CTLA2B
BTG2,EEPD1
ANKRD6,SLC35B4
EGR1,MAGED1
HCFC1,PRC1
LZTS1,TEAD2
LZTS1,EFNA1
ID1,CTPS
NFAT5,HACD4
TEAD2,RAB38
FOXO1,BLVRB
TSC22D3,DEK
NOTCH1,PCMTD1
NUPR1,RAI14
PHC1,CTSB
ESR1,LRP12
TLR4,TBXAS1
HNF4A,ZFP248
NOTCH1,MAPKAPK3
MCM6,XPC
RUNX2,HSPA1A
ESR1,WFDC18
HIST1H1C,SLFN10-PS
MIS18BP1,CHRNB1
MED16,ZKSCAN4
NDN,RIPOR2
CTR9,CERS4
RPS6KA5,THTPA
HNF4A,ST8SIA4
ELF1,TBC1D5
ESR1,GEM
MYCN,CLIP3
KLF8,TOM1L1
THRB,LACTB
SMARCA2,RCSD1
MLLT3,NEAT1
MCM4,SELENOP
SATB1,EMCN
REL,GPR160
HIF3A,ATP13A2
FOXO1,ELF1
EPOR,PAQR5
RARB,ARID3B
RUNX2,CCND3
DEK,ZFP248
APBB1,UPP1
TRPS1,TSPAN14
MYC,PKIB
EYA2,IFI27
TSC22D3,MYO5A
ZBTB38,VIPR2
RUNX1T1,CORO7
KLF3,ANXA4
XPC,DENND1C
HMGB2,ART4
NFE2,SLA2
LDB2,SPO11
HDAC7,MIR17HG
ELL2,PDZK1IP1
SOX6,RNF114
MAPK11,TEC
EGR1,ADGRG3
KLF8,CAD
SPI1,SYK
MAPK12,COL4A1
E2F8,CTTN
VDR,SPO11
EPAS1,ITPK1
RBL2,TGTP2
KLF6,ZBTB38
ZBTB20,IPCEF1
E2F8,RBL2
PRDM5,1700017B05RIK
NR3C2,BC005561
THRB,BACE1
NOTCH1,BIRC3
PRDM5,CALHM2
ANKRD6,PPM1G
FOXO1,THEMIS2
HNF4A,ID1
ZFP467,NAGA
ESR1,RGS2
EGR1,RMND5B
NUPR1,TSPAN2
RORC,MYLK
MCM7,TOMM70A
NFATC1,ZFP120
NFAT5,PHC1
PBX1,NSMF
HMGB2,LDLR
EYA2,TACC3
NR3C2,PDZK1IP1
MCM2,SRGAP3
FOXO1,RPGRIP1
CENPK,NKG7
NAP1L3,ZFP120
CREB5,TSPAN2
LDB2,IGKC
HNRNPAB,NCAPH
HNF4A,VAMP5
EYA2,PLSCR4
PRDM5,IL1R1
CLOCK,HDAC11
LZTS1,SLC2A1
NFKBIA,MMP2
CBFB,SLC6A6
ZBTB20,IFI27
MCM4,PRKAR2B
HIST1H1C,RFTN1
TSC22D3,RASSF5
NFATC1,ZC2HC1A
TRIB3,RRAS
HNF4A,NPC1
MCM2,TLR7
ZFP467,OASL1
H1F0,MEF2C
RUNX1T1,GBP9
MCM6,ITGA6
PGR,PRKCD
RAD51,CTSG
ESR1,SEPT6
MED16,HIF3A
TRIB3,PRKCQ
MEIS1,IFI27L2A
MAPK12,SARAF
MCM4,ARID3B
HCFC1,COL4A2
FOXO1,PA2G4
RUNX1T1,EMCN
REL,IL7R
ID1,CCDC112
MAML3,FUT10
THRB,PWWP3A
CTR9,PLAC8
RBL2,UHRF1
PBX3,CCL4
REL,ABCF3
ETS1,PLBD2
SPO11,TES
HOXA9,CDKN1C
APBB1,TMEM184C
NR3C2,CYC1
HNF4A,CCDC112
NDN,GIMAP5
H1F0,SLC35A5
DACH1,PCMTD1
CREB5,ETS1
HNRNPAB,INSIG1
HMGB2,TMEM65
RARB,MGST2
ESR1,DEK
SPI1,CDK6
ANKRD6,RNASE6
KLF3,CSF2RB
E2F8,MAN1A
MCM2,FGGY
E2F8,TGM2
TTF2,SGMS1
HOXA9,D630039A03RIK
MYC,CTSC
SPO11,H2-Q6
VDR,MMP2
LZTS1,CCNG2
HOXA9,H2-Q6
MCM4,CSF2RB
PRDM16,NUP88
JUN,GBP8
MAML3,HAAO
HNF4A,IL7R
NFAT5,HK3
NFKBIA,NCAPD2
TLE2,ART4
MYC,IMPACT
PA2G4,GM45837
MYCN,UMPS
EYA2,PRKCH
H1F0,ABCD3
PGR,EXOC6B
VDR,ATAD2
PHC1,HEBP1
PGR,COL4A2
KLF10,ECE1
H1F0,PAQR5
ELL2,RFTN1
TLR4,TIPIN
MCM2,ART4
VDR,GM2A
LDB2,ELAC1
HMGB2,SGMS1
RUNX1T1,TBXA2R
LDB2,TRMT6
RPS6KA5,GBP8
CENPK,HSPA1A
MAPK12,ITGB7
TLR4,TNFRSF13B
RAD51,KCTD20
H1F0,INKA1
MCM7,RIPOR2
PBX1,TMEM184C
VEZF1,OASL1
SPI1,CCNG2
NUPR1,IFI203
RBL2,ARRDC4
PBX1,PAFAH1B2
MAPK11,CTTN
MEIS1,BLVRB
PA2G4,GBP8
CTR9,CTSS
MCM6,CKAP2L
SLA2,HLF
SLA2,HNF4A
TEAD2,APLP2
SMARCA2,VDR
KLF3,PLBD2
ELF1,APLP2
ESR1,ECT2
RUNX2,BDH2
HNF4A,PDZK1IP1
MYCN,OBSCN
BTG2,EBI3
AEBP1,GSTT1
CREB5,MAP4K2
LDB2,PLXNA4OS1
YBX1,GM28875
CLOCK,TMEM173
EPOR,TTF2
MCM6,B3GNT5
MCM7,TSPAN2
RBL2,PAFAH1B2
TLE2,PPM1G
VDR,MAMDC2
IRF6,CCNA2
ZBTB20,GPR171
CBFB,RIPOR2
NFIA,CDKN1C
SATB1,5430427O19RIK
TLE2,STRAP
CTR9,SPNS3
MCM2,APOE
THRB,MEIS1
BTG2,SNHG5
BATF2,PRODH
MED16,IER2
NFAT5,CLIP3
IRF8,UAP1L1
NAP1L3,NUPR1
TAF12,VEZF1
MLLT3,IGHV1-77
LDB2,RGS2
HOXA9,MSMO1
EPAS1,AKNA
HNRNPAB,SLC26A11
MAPK11,DUSP1
AEBP1,MED16
MIS18BP1,OAT
GATA2,MEIS1
MLLT3,JAM3
RPS6KA5,TNPO1
EPAS1,ZKSCAN4
MAPK12,FDFT1
ELF1,GYPC
IRF6,PAFAH1B2
GFI1B,ADGRG3
IRF7,ZFP120
HMGB2,ARID5A
SOX18,SGPL1
IRF6,WFDC17
EPAS1,EPB41L4B
MCM2,TSPAN14
TEAD2,PRKCD
MAPK11,TRIM35
CBFB,ANKRD33B
HNRNPAB,PARD3B
MIS18BP1,ARHGEF18
MAPK11,LDB2
TRPS1,RAG2
TLR4,MEIS1
TRPS1,LAX1
PBX1,BTBD3
MCM5,ANKRD44
IRF7,SPO11
DEK,DTL
PRDM16,GM1966
NAP1L3,PLXNA4OS1
CD7,1600014C10RIK
ARNTL,FECH
PBX3,BCLAF3
NFIA,IL27RA
MCM5,GBP8
CBFB,FTX
TSC22D3,MPO
MECOM,GEM
JUN,ENG
TLR4,ITGAM
NFE2,GPR160
PA2G4,HNRNPAB
XRCC6,ITGAM
LZTS1,ANXA2
H1F0,ANXA2
TTF2,SLC25A37
MCM4,RIPOR2
RARB,SEPT8
PGR,ABCF3
FOXO1,HAT1
TSC22D3,FLT3
KLF10,TXNIP
LZTS1,RP2
NFE2,GM8113
ID1,CD274
IRF6,BIRC3
SMARCA2,GPSM1
DACH1,CEP70
IKZF1,SP100
MIS18BP1,PTGS1
ANKRD6,KDM7A
RARB,IL15RA
HOXA9,TFPI
IRF8,CRIP1
APBB1,ZFP945
HMGB2,RNF213
SATB1,OASL2
NUPR1,SELPLG
XPC,OAT
CLOCK,PARVG
LDB2,SLC43A3
EPOR,SNX30
MYCN,GIMAP1OS
GATA2,PAG1
HDAC11,FDFT1
IRF8,TMEM268
TLR4,OCRL
MIS18BP1,8430419K02RIK
MIS18BP1,RAI14
ZKSCAN4,GM1966
TTF2,ATP8B4
HDAC11,SULT1A1
TRPS1,ABLIM1
SLA2,RASAL3
KLF8,COL4A1
KLF3,TIMM50
ID1,RGS2
HDAC11,TTC39B
MYC,DOCK11
ELF1,ZFR
TCF19,UAP1L1
HNF4A,RAD51AP1
IRF7,MAP2K1
TCF19,CERS5
PHC1,BIRC3
IKZF1,LRRFIP1
TRPS1,CERS5
ARNTL,RGL1
ESR1,TBXA2R
CD7,ARNTL
HNF4A,PDE4B
SATB1,FAM169B
EYA2,WFDC18
ID1,ENDOD1
EPAS1,F2R
VDR,IDH1
CREB5,CYP51
HNF4A,VEGFC
KLF10,NHP2
H1F0,SLC43A2
IRF7,PRIM2
SLA2,ALDH1A1
RUNX2,PRR5
MCM4,EXOC3L
ESR1,RFTN1
RAD51,ZFP367
APBB1,PIK3CG
NFATC1,ENPP5
XPC,USP3
THRB,SAT1
AEBP1,CYC1
PGR,KIF23
HIF3A,SLC22A3
RORC,TIMP2
MCM2,FECH
SLA2,IFI206
EYA2,PGRMC1
EPAS1,HIST1H1C
TLR4,CCL3
HNF4A,SEPT6
EPOR,ATP2B4
HCFC1,AMPD2
MIS18BP1,AMPD2
MYCN,ZC2HC1A
KLF10,TK1
GATA2,9030619P08RIK
SOX6,CYBC1
NFATC1,FRRS1
KLF8,MGST2
LDB2,KIF21B
HNF4A,RNF38
GATA2,PIK3CG
ELL2,AP1G2
CENPK,MYO5A
MECOM,RRAS
CLOCK,GM8995
NFAT5,LSP1
ETS1,GCLM
H1F0,MAST3
KLF10,AP1S2
E2F8,F630028O10RIK
PML,ERP29
HIST1H1C,GM20342
HDAC11,CD48
GATA2,RAB27B
ZBTB20,CHRNB1
RUNX1T1,FGD5
ARNTL,ARFGEF2
XPC,HID1
ELL2,CHRNB1
RUNX2,SNAP47
RAD51,MKI67
KLF10,KIF17
NDN,JUN
MEF2C,IGHV1-77
CLOCK,MGAT1
CLOCK,NFAT5
EYA2,MAP3K2
PBX3,DTL
EYA2,VEGFC
IRF8,IGHV11-2
IKZF1,ZBTB4
HCFC1,ITGB2
RUNX1T1,CDC45
TLR4,GBP5
PBX3,CTLA2A
ZFP111,PAQR7
NFKBIA,LSP1
HNF4A,DNTT
REL,HACD4
HIST1H1C,CTSC
NFATC1,USP42
ZBTB38,CBX5
ANKRD6,CPNE8
YBX1,1600014C10RIK
MYCN,PRPS2
DEK,KIF22
MCM6,BDH2
