TF,Target
ID1,NR0B1
POU5F1,SNHG5
SMARCA2,LGALS3
EED,SORD
NFATC2IP,SNHG5
EHMT2,GM26491
NR0B1,LGMN
SOX2,DTX1
BCL3,CITED2
TAX1BP3,CAR2
CBX7,ODC1
HSPB1,GM45213
KLF6,GM23130
MYBL2,FAM102A
DAB2,GM25472
ZFP42,GM9385
RLIM,SOX2
BHLHE40,EFEMP2
ELF3,GM25680
JARID2,SNORA3
BCL3,PIK3R1
FOXQ1,IFRD1
DAB2,GM24339
BMP4,MIR669K
ZFP42,MFGE8
DAB2,BMPER
KLF4,CLCN5
MDM2,RPS27RT
KLF2,PLATR14
MSC,NUP62CL
POU5F1,GM24201
ILK,BHLHE40
ID2,SLC6A6
EHMT2,MIR669D
UTF1,GM24201
TCEA3,GM23569
SMAD7,EIF4A-PS4
KDM5B,SLC7A3
RBBP7,NUP62CL
HSPB1,D230025D16RIK
HMGA1,MIR3082
MSC,GM25835
KLF3,SNORA17
PEG3,MARCKS
EGR1,GM27773
CCND1,NSD2
ESRRB,GM25787
CCND1,HSPH1
ZFP42,MCM10
HMGA1,TCL1
KDM5B,GM10012
CREB3,SLC7A3
MDM2,F2R
ELF3,PIPOX
PCBD1,KDELR2
MYCN,GM4202
NANOG,HKDC1
MSC,SLC38A4
RBPJ,HSPA5
NR0B1,MYMX
MYCN,SNORD65
PCBD1,SNORA44
TRP53,MT-TP
ILK,FRRS1
SOX2,MIR669A-1
BMP4,GM27520
SOX2,RBPMS2
RBPJ,COBL
MCM6,GM10337
TFCP2L1,MIR669I
SUZ12,ODC1
EPAS1,DNMT3B
DNMT3A,GM24455
CBX7,GHR
BHLHE40,TUBB2B
DAB2,PLK1
SOX17,PARP1
JARID2,SLCO3A1
KDM5B,XBP1
BTG2,ZFP57
GATA6,ZFP989
EPAS1,GM44390
RBPJ,SLC38A4
TRP53,GM14303
HSPB1,CLCN5
EGR1,GM27640
SOX17,CTSL
FOXQ1,GM23158
TGIF1,GM10719
BMP4,RBMS1
PARP1,GM23245
ETS1,GLDC
MSC,HSD17B14
KAT2B,GM23571
DNMT3L,SLC38A4
POU5F1,CSRP1
ZFP42,CHCHD10
EGR1,SHROOM3
MDM2,LDLRAP1
KAT2B,KLB
NFATC2IP,GM10182
UTF1,DNMT3B
CITED2,ALPL
SOX7,CSTB
TCEA3,CSTB
TFCP2L1,SERPINE2
PCBD1,GLS
RBBP7,CDCA7
GATA6,CHCHD10
ZBTB10,SOAT1
TFEB,GM22091
BHLHE40,PRDX1
MYCN,MIR467C
RBPJ,GM12350
TFEB,RASGRP2
KLF2,L1TD1
DNMT3L,LAMA5
MYBL2,MIR1957A
PARP1,SELENOW
HIST1H1B,GM26992
KLF3,CCNB1
EED,MYO5B
SOX17,ANP32A
KPNA2,HIST1H2BN
XBP1,EIF4A2
KPNA2,FAM129B
KLF6,MSL3
TRP53,ASAH1
KDM5B,GM26109
TRIM28,CDCA7
PEG3,BUB1B
ZFP42,SNORA74A
ID2,SNORD85
KLF4,GM8818
CITED2,GM3788
MCM6,GM44380
KAT2B,WDFY1
FOXH1,GGTA1
ILK,SNORA30
CREB3L2,GM23344
ID1,VILL
HNF1B,SNORD43
NR0B1,BCAT1
TCF7L2,IFITM2
HMGA1,SNORA65
TRP53,GM10337
FOXH1,CRELD2
EHMT2,SPOCK1
DTX1,CENPV
ID2,SH3PXD2B
DAB2,CCND1
GATA4,GM22678
NR0B1,ENAH
HIST1H1B,KPNA2
KLF6,GM43940
EED,GM12350
ZBTB10,GM26109
KPNA2,STARD8
KLF6,GM26491
SUZ12,GM27520
EGR1,FAM102A
CCND1,P3H1
POU5F1,CLCN5
ETV5,TUBB4B
RLIM,SERPING1
DNMT3A,RNU73B
PEG3,WDR1
MYCN,CCND2
EPAS1,MIR186
CCND1,GM24494
FOXH1,RHOX5
RLIM,HSP90B1
MDM2,AY036118
CCND1,CTSD
KDM5B,AY036118
ZBTB10,LAMC1
ZBTB10,RPL15-PS3
ELF3,GM43107
EHMT2,APAF1
KPNA2,GM22571
MCM6,GM25673
EGR1,ME1
MCM6,KPNA2
SUZ12,RBMS1
BMP4,NANOG
ZFP42,RIAN
TFEB,SNORD35B
XBP1,GM22051
ELF3,LNCENC1
SOX7,SLC6A6
EED,RBMS1
SOX2,GM43107
MYBL2,MOV10
ID2,GM26109
TRIM28,CDH1
SUZ12,PROS1
PEG3,GM44170
JARID2,BEND5
TAX1BP3,SERPINH1
SMARCA2,UHRF1
HIST1H1D,MIR186
PCBD1,TUBB6
TGIF1,ITM2B
HMGA1,GALK1
EHMT2,CEMIP
RUNX1,CLIC1
POU5F1,GM43108
BCL3,ZFP979
SOX7,NDRG4
ZFPM1,FGF3
NR0B1,ALG13
PCBD1,SNORD11
NANOG,SLC38A4
MDM2,TXNDC12
FOXH1,CCNE1
ZFPM1,MAGED1
KLF2,DUSP9
GATA6,GM43521
DNMT3B,MIR763
PCBD1,SH3PXD2B
HIST1H1B,GM25451
TFCP2L1,2210409E12RIK
DNMT3A,BCL3
CREB3,MIR7003
EED,MARC2
MDM2,ETV5
BMP4,EPAS1
BCL3,MIR669G
PCBD1,DDX21
BTG2,GM15181
RBPJ,PATJ
FOXQ1,GM10182
XBP1,SMS
PML,GM22411
CREB3L2,TUBB6
HMGA1,MIR7005
TRIM28,TNS4
DTX1,RNF157
TGIF1,NRG1
HMGA1,GM15446
ID1,RPS27RT
NFXL1,HMMR
MDM2,LY75
SOX7,EHD1
ZFP42,GM9531
HIST1H1D,XBP1
ILK,ALG13
DNMT3L,TCEA3
TCEA3,CKB
UTF1,LIFR
XBP1,CARMIL1
NFXL1,GM42413
RBBP7,GM26229
PHC1,EDA2R
HMGA1,DPPA4
HIST1H1D,PRDX4
ETV5,THBD
KLF4,ARHGAP29
PHC1,ZFP532
DAB2,BEX3
FOXQ1,PMM1
MDM2,GM25636
CREB3L2,AMOT
KLF6,ZBTB10
NFATC2IP,GM22468
DTX1,PMM1
CREB3,GM23245
SOX2,ENAH
DAB2,GM17035
KLF4,HK2
ZFP42,HIP1
TGIF1,MSI2
DNMT3L,SRGN
ETS1,SNORA31
ILK,ZFP532
SOX7,COL4A1
GATA6,SNURF
SOX2,ME1
MYBL2,EMP2
TAX1BP3,MDM2
ILK,KDELR3
AKT1,HDLBP
BHLHE40,GM22858
PHC1,SETX
RBPJ,CTNNAL1
FOXH1,CST3
RLIM,GM25263
AKT1,TNS4
HIST1H1B,CSTB
KLF3,MYMX
TFCP2L1,GM21860
AKT1,ELF3
GATA4,SERPINH1
EPAS1,EED
HMGA1,GM25960
RBPJ,COL27A1
RLIM,COBL
HMGA1,LMF2
CITED2,UBQLN2
KDM5B,ZFP989
DNMT3B,SNORA65
EPAS1,GM22455
DAB2,SPARC
ETS1,GM27743
ZFPM1,THBD
KDM5B,AQP3
MYCN,GM23566
TRIM28,GM25451
PARP1,RRBP1
HSPB1,RAB11A
JARID2,TDH
MSC,GM24346
RBBP7,GM10259
RLIM,MYO5B
ILK,DPPA2
TRIM28,ZYX
RUNX1,PLOD1
TGIF1,MIR669A-3
FOXQ1,FGF10
DAB2,GM24523
BHLHE40,GM14870
BMP4,FRRS1
JARID2,GM24494
KLF3,P4HA2
RBBP7,RRM2
RUNX1,SNORD65
TFCP2L1,HSD17B14
PARP1,GM9531
RUNX1,GM14567
ID1,GM21860
SMAD7,PLOD3
CITED2,FNDC3A
TCF7L2,MIR466O
SOX17,SLC26A10
ELF3,GM3851
TAX1BP3,CFC1
KLF2,RPL22L1
HIST1H1D,SMAD7
SMAD7,GM43535
NR0B1,SNORA62
RBPJ,HIST1H2AN
PEG3,GM27640
CREB3,RBPMS2
CBX7,MYCN
CREB3,GM42429
ILK,TMEM9
UTF1,MYBL2
RBBP7,GM27520
MCM6,HIST1H2BF
MCM6,HIST1H4D
ZFP42,GM3724
EGR1,GLS
ILK,DPP4
HIST1H1B,GM23833
BTG2,MIR8091
CREB3,CTDSPL
POU5F1,GM24044
RUNX1,GATA6
EED,UBQLN2
FOXQ1,ZYX
FOXQ1,GM10925
TCF7L2,CTH
DNMT3A,GM25535
SUZ12,PGA5
CITED2,CTSD
NR0B1,GM23639
JARID2,ATP6V0A1
ETS1,SLC26A10
AKT1,FN1
NR0B1,IFRD1
TRP53,LAMB1
EHMT2,GM15421
NR0B1,DAB2
ETS1,ECT2
SMARCA2,GM17538
SMAD7,SNORA43
DTX1,HTRA1
ELF3,SETX
ELF3,HNF1B
KLF2,HIST1H2AK
BHLHE40,MDM2
KLF2,AQP8
KAT2B,AGPAT4
KPNA2,TUBB2B
DAB2,GM23542
CBX7,GM44346
PCBD1,PLSCR1
CREB3L2,CDH1
CCND1,SNORA43
SOX2,GCLM
SOX17,GM42413
JARID2,GM44310
KLF6,SNORD32A
ID1,SNORA17
HSPB1,XBP1
NANOG,2210409E12RIK
KAT2B,SNORA31
JARID2,HIST1H3H
SOX17,TCL1
NFXL1,CSRP1
GATA6,CSTB
HSPB1,GM25835
JARID2,GM25673
ILK,GFPT2
TRP53,MANF
ID2,GM38009
MYCN,CDC20
DNMT3L,FZR1
POU5F1,AURKA
ID2,MIR669J
BCL3,GM17035
HIST1H1B,PODXL
SOX17,PIPOX
TRIM28,MIR1949
BHLHE40,EPHA2
SOX2,GM27743
CBX7,GLS
MCM6,GM10717
NFATC2IP,PNP
ZBTB10,CALR
HIST1H1B,ATP13A3
RBPJ,HIST1H1A
CITED2,GM33051
RLIM,SNORD93
ELF3,GM44335
HIST1H1D,CCNB1
DNMT3A,S100A6
HNF1B,LIFR
RUNX1,GM10012
MCM6,KDM3A
TCEA3,GM43521
HIST1H1B,SNORA73B
DNMT3A,RPL23A-PS3
TRIM28,APOBEC3
MYCN,CST3
HIST1H1B,RHPN1
NFXL1,GM28900
TFEB,SEC23A
DAB2,GM44320
TFCP2L1,FRMD4A
DNMT3A,LGMN
SOX2,SERPING1
EPAS1,MIR677
KLF4,PROS1
BTG2,PHC1
HSPB1,GM37784
AKT1,HMGA1
RBPJ,LY75
TRIM28,SLC6A6
DTX1,LRPAP1
ID1,GM23632
FOXH1,KPNA2
ID1,GM28900
TCF7L2,RLIM
PHC1,P3H4
KPNA2,LRRC2
GATA4,FN1
SOX7,ITGA3
ESRRB,TDGF1
HSPB1,CTSA
