TF,Target
PHC1,LDB2
MCM2,ZBTB20
RARB,OTULINL
TTF2,SLC37A1
NDN,CREB5
THRB,DDX4
ESR1,RARB
CBFB,ZBTB20
MED16,NAPRT
H1F0,NAIP5
KLF6,FECH
HDAC7,NKG7
ELF1,NUPR1
NUPR1,SPNS3
FOXO1,OAT
TEAD2,CSGALNACT1
CLOCK,CISH
THRB,CTSS
HNRNPAB,RCN2
NFKBIA,PCMTD1
RUNX2,USP11
MAML3,OASL2
HNF4A,HSPH1
BATF2,4833407H14RIK
PBX3,IER3
HDAC7,UBL4A
MAPK11,PSTPIP1
RORA,EBI3
MCM6,PDK3
HNF4A,SLC6A6
HNF4A,PPP1R15A
MLLT3,ZFP157
HCFC1,PYGL
APBB1,OAT
ZKSCAN4,LZTS1
DACH1,PGLYRP2
CLOCK,JUN
TRPS1,NUDT19
AEBP1,KCTD20
HMGB2,RORC
RBL2,RASSF5
TEAD2,RGS2
KLF3,ADA
RUNX1T1,ABCD3
HNF4A,NGLY1
TCF19,PIP4K2A
XRCC6,PARVG
HCFC1,SCARF1
MCM5,IGHM
MAML3,PRODH
PA2G4,SERPINB6A
E2F8,PANX1
FOXO1,ADGRG3
MAPK11,NCF1
HOXA9,CBX7
ETS1,PACSIN2
ZBTB38,ZFP367
HOXA9,PHC1
ZBTB38,ANO10
NFE2,MAP3K2
SOX18,EPAS1
HIST1H1C,C030034L19RIK
MYC,DENND1C
NOTCH1,CSAD
NFATC1,DEF8
TSC22D3,ULK1
NFKBIA,WLS
DACH1,CYP51
MCM2,IRGM2
MAPK11,BC035044
DACH1,PLA2G4A
ARID3B,PANX1
ZBTB38,DUSP5
BATF2,SERPINB1A
SOX6,PAQR7
ARNTL,RCSD1
ARNTL,WBP1L
ETS1,VDR
DEK,MMRN1
EPAS1,ZMYM3
PBX3,ICA1
NFE2,PLEK
CENPK,VAV1
HDAC7,MAN2A2
MED16,XRCC6
PGR,ARHGAP27
CBX7,ITPR1
TLE2,PYGM
PGR,PANX1
REL,GIMAP5
SOX6,VEZF1
MAPK12,CTLA2B
RAI14,XPC
CLOCK,FUT7
IRF7,RBL2
MCM6,TMEM173
TLE2,CDCA4
EPAS1,DEF8
TTF2,RELT
H1F0,FAAH
IRF6,UNC93B1
PGR,GIMAP5
XPC,CD93
HIF3A,TEAD2
PBX1,NDOR1
MEF2A,RHOH
IKZF1,ICE1
SOX6,FECH
RAD51,PPCDC
TLR4,SMIM15
NUPR1,QARS
HLF,DPP4
APBB1,TMOD3
TAF12,ABCF3
FOXO1,P2RY14
BTG2,DENND2D
XRCC6,PSEN1
CENPK,DOCK10
SMARCA2,GSN
MYC,GFI1B
YBX1,STK17B
ARNTL,PAQR7
HLF,DUSP6
DEK,GEM
IRF8,PDE7A
MYC,CTSF
MCM5,AC174780.1
ESR1,SSTR2
ZFP111,NDN
MCM2,ZFP367
ZBTB38,TBXAS1
CTR9,CD53
HCFC1,NFE2
NOTCH1,NAIP5
NUPR1,CNP
KLF8,LCP2
DEK,GATA2
KLF3,SP100
PGR,RELT
ID1,USP3
MECOM,STXBP4
MEIS1,TAF12
RPS6KA5,MCM4
ETS1,VSIR
NDN,MSH6
H1F0,RCSD1
VDR,RAD51
TLR4,CD53
RPS6KA5,SSTR2
MYCN,METTL7A1
NFE2,MMRN1
THRB,PLIN3
GATA2,OCRL
PA2G4,PLCG2
NUPR1,FAM76B
MEIS1,FADS1
H1F0,TESPA1
KLF6,SLC2A3
FOXO1,HEATR5A
PA2G4,RARB
ZKSCAN4,TSPAN6
BATF2,SLC18A2
SOX6,RBBP9
PA2G4,SHISA8
CREB5,TRP53INP1
HDAC11,PGM1
MCM7,RELT
ZBTB20,OCRL
MCM6,IKZF1
TSC22D3,BCLAF3
CBX7,YBX1
RORC,PEAR1
MLLT3,9530082P21RIK
NR3C2,HAAO
EPOR,RASSF2
CBX7,EZR
BATF2,FOXO1
APBB1,VAV3
MEF2A,INKA1
BTG2,OBSL1
NR3C2,DCAF4
HLF,CYP2J6
ZBTB38,NDOR1
FOXO1,PAFAH2
NFKBIA,MAN1A
NAP1L3,HNF4A
XRCC6,TXNDC11
KLF6,ZMYM3
MIS18BP1,VEZF1
MED16,GGT5
PHC1,PPT1
RAI14,MED16
MEF2A,IFI27L2A
TRIB3,TBXA2R
MAPK12,TRIB3
BATF2,HIST1H1C
TLE2,KLF6
RUNX1T1,SLC2A1
MCM2,OTULINL
MAPK12,SERPINB1A
HDAC11,ICAM1
NOTCH1,SLA
NFIA,EBI3
ANKRD6,MAGED2
KLF10,PA2G4
IRF7,MAP2K1
ARID3B,PREP
SATB1,CDK17
DACH1,CTR9
MCM6,MMRN1
NFIA,MAMDC2
PA2G4,NCF1
TLR4,CD69
ZBTB20,IKZF1
NFE2,FUCA2
CBFB,CD52
NFE2,CENPK
E2F8,ATP2B4
PBX1,MYCT1
NR3C2,IGKC
RUNX1T1,PDZK1IP1
H1F0,VEZF1
PBX3,MAP4K2
IRF8,FRRS1
RARB,2610307P16RIK
TSC22D3,CYP2J6
EPOR,CNN3
MEF2A,FUT7
PGR,ANXA4
MCM6,RFTN1
TRPS1,IL15RA
ESR1,MAN2A2
MYCN,PIP4K2A
NAP1L3,RHOF
IRF8,MGAT1
MEF2C,FDFT1
HOXA9,GBP7
NAP1L3,IKZF1
EPOR,1600014C10RIK
HDAC11,IL1R1
MEF2A,TXNDC11
EYA2,VAV1
PBX3,GYPC
SOX6,MAML3
NR3C2,SSTR2
MCM6,ZFP467
VDR,RCN2
RAI14,MCM7
PA2G4,SLC37A1
RUNX1T1,FAAH
GFI1B,FLT3
KLF6,PA2G4
ELF1,KLF3
HDAC11,VDR
FOXO1,NUP88
PGR,SQOR
RARB,CSGALNACT1
ESR1,AKAP8L
CD7,PARP8
TSC22D3,H2-AA
MCM5,FCHO2
MEF2C,TRPC6
MLLT3,TESPA1
EPOR,TEX10
MIS18BP1,SSTR2
MCM5,VDR
CBFB,FAM76B
NFIA,GATA2
HMGB2,GRINA
PHC1,POR
IRF6,GRAMD1A
MCM4,MAP2K1
KLF8,AC174780.1
NFKB1,ABCF3
DEK,DOCK11
PBX1,PRKAR2B
IRF7,FUT7
NFE2,PROCR
MEF2C,MILR1
NUPR1,EYA2
VEZF1,PBX1
PBX3,TSPAN6
MCM4,PSEN1
ZKSCAN4,DOK2
TAF12,KRT18
HIF3A,ELF1
APBB1,TFEC
HNF4A,CTSC
PML,GLB1
DEK,ITGAL
RAD51,TFPI
YBX1,RNASE6
RORC,OCRL
ZFP467,SLA
MAPK11,SDC1
TEAD2,EZR
NFKBIA,F2RL3
NDN,SPTBN1
NOTCH1,LIG1
IRF8,KLF3
MIS18BP1,ARL6IP6
SATB1,9030619P08RIK
MYCN,CCNG2
NFE2,TESPA1
TCF19,IRF6
CTR9,KCTD12
EPAS1,DOCK10
RARB,TCF19
ZBTB38,MYCT1
SOX18,CBX5
PRDM16,POMGNT2
RPS6KA5,DEF8
RAI14,CD300A
SOX6,IRF6
REL,HIF3A
PHC1,DEK
MED16,FDFT1
HMGB2,MAML3
TLE2,FRRS1
NFAT5,ITGB7
HIF3A,TPM4
ELL2,DHRS3
CREB5,TMBIM1
ARNTL,FUCA2
PA2G4,GGT5
PBX1,IL1R1
ELL2,PREP
TAF12,FGFR1OP
THRB,PLIN2
NUPR1,PYGL
TEAD2,SERPINF1
XRCC6,ANXA4
PRDM16,CERS5
ANKRD6,NUPR1
YBX1,LCP2
AEBP1,MAMDC2
ZBTB38,NUBP2
CD7,TRP53INP1
IRF8,SLA2
SATB1,SNX30
MAML3,CTSS
HLF,SLC7A4
KLF6,AMPD2
KLF6,ZFP120
SATB1,SSTR2
MEIS1,ABHD17B
MAPK12,HAAO
CENPK,TRPS1
NFIA,ZBTB38
MCM2,SLFN8
YBX1,ADGRG3
IRF8,SELL
HIF3A,LRRC8C
HOXA9,PEAR1
EGR1,GBP7
LDB2,NUP88
EGR1,CD74
MAPK11,CD7
ZKSCAN4,APBB1
SPI1,EMCN
TSC22D3,ZBTB20
CBX7,MSMO1
CD7,CD74
LDB2,KCNK5
CBX7,CBFB
ZKSCAN4,PTTG1IP
PBX3,UBE2L6
MAML3,PRKCQ
MCM4,FES
JUN,KCNK5
KLF6,SQOR
RUNX1T1,SCARF1
NFE2,FAM76B
ZBTB20,RMND5B
HIST1H1C,TRIM35
KLF3,INPP5K
GATA2,IRF7
IRF7,RCC1
ARNTL,OCRL
RORA,OTULINL
RUNX1T1,EFTUD2
SPO11,PQLC1
AEBP1,BCL2
CENPK,EPAS1
SOX18,1600014C10RIK
ETS1,ZDHHC17
TRIB3,ZBTB20
VEZF1,PA2G4
FOXO1,UBL4A
EPAS1,ABI1
CTR9,EZR
ARID3B,SMIM15
ZBTB20,PROCR
LDB2,CTSH
RUNX1T1,CERS5
ID1,TMEM123
RUNX1T1,CSGALNACT1
PHC1,TMBIM1
MEIS1,CD53
BTG2,CTR9
MECOM,TTF2
DACH1,PHC1
RORA,ID1
H1F0,ZFP111
PBX1,HDAC11
AEBP1,EFTUD2
MCM7,PAFAH1B2
CREB5,KCNK5
MCM6,NT5C3
ZBTB38,ASAH1
BTG2,TSPAN6
RAD51,NFKBIA
TRPS1,GFI1B
EYA2,PIK3CG
IRF6,SNX30
TRIB3,TRPV2
MEF2A,F2RL3
SMARCA2,TAF12
ARNTL,TPM4
MLLT3,METTL7A1
DACH1,ZFP120
SLA2,PRPS2
PA2G4,SCARF1
MCM6,NR3C2
PGR,SQLE
JUN,KLF10
ESR1,FADS1
ID1,SQOR
ARNTL,RASA4
NDN,FGFR1OP
FOXO1,JUN
TRPS1,TRP53INP1
KLF3,TOMM70A
EGR1,PANX1
PML,CBFB
FOXO1,SERPINB6A
HNRNPAB,GSN
FOXO1,4833407H14RIK
SOX6,SAT1
NFKBIA,BCL2
MEF2C,CD274
NAP1L3,ZBTB38
MCM5,FAAH
SOX18,BC005561
TCF19,JUN
EYA2,TAPT1
HNRNPAB,NEAT1
ETS1,STARD4
HDAC7,GMFB
EYA2,UBE2L6
VDR,PIK3CG
EYA2,STXBP4
H1F0,MYO1F
TRIB3,EPOR
EPAS1,CAPN5
