TF,Target
MCM5,NDEL1
GFI1B,GRAMD1A
DACH1,NUP88
ZFP111,XPC
SOX18,CTR9
ARNTL,DCAF4
ETS1,VAV1
YBX1,CLOCK
HMGB2,PLCG2
BATF2,RTP4
NFAT5,RBM18
APBB1,RNF114
ZKSCAN4,ARHGEF18
TTF2,FOXO1
NUPR1,IGTP
MIS18BP1,JUN
EPAS1,NR3C2
SLA2,MED16
MCM5,MYO5A
IRF6,CERS4
MAML3,PTGS1
LDB2,RASSF2
RAI14,NAGA
EPAS1,CD93
SMARCA2,MCM5
MAPK12,SLC37A1
ZBTB38,GLB1
MCM4,MAPK11
CTR9,1600014C10RIK
ARNTL,ACOX1
ZFP467,KPNA3
HIST1H1C,POLD1
TRIB3,ZFR
NFE2,DNTT
MEF2C,YBX1
RARB,STK10
APBB1,PGM2L1
KLF10,LTB
CBX7,RBL2
PGR,ABCD3
NFKBIA,PRDM16
SLA2,EYA2
MAPK11,SH2D5
CREB5,RAB37
ESR1,NAPRT
TTF2,CTSL
XPC,BACE1
GATA2,WLS
ARNTL,SLC18A2
PBX1,ESR1
PBX3,RBM18
EPAS1,GYPC
RUNX2,SNAP47
SPI1,SPNS3
KLF8,CTSS
HCFC1,HELLS
CTR9,RASAL3
PHC1,SC5D
MCM6,RARB
ELL2,EZR
SPO11,GEM
CENPK,SLC43A2
HLF,WLS
TEAD2,RBL2
MAPK12,ITGB7
ANKRD6,SQLE
GATA2,MYO1F
HNF4A,HJURP
HCFC1,EGR1
TRIB3,PGM1
EGR1,TAF12
GFI1B,ESAM
PML,SQOR
E2F8,MAST3
KLF6,CCL9
NOTCH1,TCF19
ZBTB38,MYO1G
HIF3A,KCTD12
ARID3B,SERPINB9
ZKSCAN4,HIF3A
THRB,SLC43A2
SATB1,DEK
HLF,MYO1F
IRF7,MAP4K2
CLOCK,RNF125
E2F8,ZBTB20
H1F0,MAP2K1
CBX7,RAB37
DEK,HDAC11
VEZF1,RAD51
KLF6,HEXA
HNF4A,LIG1
RAI14,CD274
PRDM16,ASAH1
KLF10,F11R
