TF,Target
HNRNPAB,ZFP61
YBX1,SRGAP3
RUNX2,PAQR5
HOXA9,CD93
RORC,MSH6
NDN,TSPAN6
SLA2,FPGT
HMGB2,TTF2
EYA2,HELLS
GATA2,SLCO3A1
SPO11,CTSG
NFAT5,NR3C2
MECOM,TIMM50
MCM6,PIK3CG
MAML3,RNASE6
ZBTB38,DNTT
VEZF1,RPTOR
SOX18,TTF2
RORC,ZFR
TLR4,PTGER4
PHC1,RNF13
EPAS1,MSH6
CTR9,MAP3K2
MEF2C,ARHGEF39
ZBTB38,JAK1
TTF2,EPB41L4B
MLLT3,HSD3B7
CENPK,EBI3
MAPK11,TBXA2R
ARID3B,IL15RA
EYA2,SOX6
KLF8,FUCA2
RARB,MYCT1
PHC1,SNAP47
PGR,TIMP2
HLF,RCSD1
EYA2,CLIP3
YBX1,4833439L19RIK
MAML3,C1QTNF12
THRB,CREB5
NFAT5,SLC2A1
MECOM,RGS3
RORA,RNF38
SOX18,CTSG
RBL2,ARL8B
PML,CBX5
MCM2,HEBP1
SPO11,NUP88
H1F0,SSTR2
IRF6,PTGS1
MEF2A,KLF10
MAML3,ZMYM3
RAI14,TIMP2
DACH1,ABCG3
EPOR,RORA
ARNTL,THTPA
PBX1,GM2A
NFIA,OBSL1
LZTS1,KLF6
MCM6,KAZALD1
MAPK12,CDK6
PBX3,ARHGAP27
TSC22D3,CDT1
NFIA,SLA2
CREB5,IRAK3
TRIB3,NFATC1
SMARCA2,ELAC1
ESR1,SELPLG
MCM2,MECOM
PGR,FCHO2
SPO11,HLF
MED16,F2RL3
AEBP1,REL
XRCC6,ARHGEF18
SOX6,PGM2L1
MED16,DEF8
YBX1,ITGA6
NFE2,H2-AA
CENPK,INKA1
PRDM5,NFKBIA
MAPK12,PYGL
TLR4,TINAGL1
IRF7,PARP8
EPOR,TMEM37
SPO11,CDC45
HLF,SP100
PGR,TRPV2
NFE2,BDH2
NFKBIA,SOCS2
ZBTB20,TRMT6
RAI14,FCHO2
IRF7,AI504432
PRDM5,KCTD20
FOXO1,PLAC8
PHC1,OASL2
PRDM5,RGCC
SLA2,CCRL2
APBB1,PPP1R9A
ANKRD6,TEC
PHC1,GBP8
IRF6,9030619P08RIK
MYCN,FAAH
NFIA,RGCC
RPS6KA5,CTSB
TLR4,LHCGR
ZFP111,SAT1
MCM2,SLFN8
THRB,TIE1
REL,MORC3
ARID3B,TRP53INP1
KLF8,PKIB
ANKRD6,ARHGEF3
PRDM16,OTULINL
PBX1,DEK
MCM5,PGR
EYA2,TTF2
YBX1,NFE2
RBL2,AFF3
RARB,CERS5
RORA,RASAL3
GFI1B,BTBD3
TLR4,ELMO3
KLF8,NCF1
MIS18BP1,TNFAIP2
NFATC1,KAZALD1
NFATC1,SDC4
NFE2,LAG3
HDAC11,NDOR1
SPO11,NDEL1
CTR9,GMFB
NFKB1,HEATR5A
MEF2C,ARHGAP18
ID1,CTSF
TLR4,SYDE1
HDAC11,RAMP1
H1F0,9030619P08RIK
IRF6,PPCDC
ZFP467,P2RX1
PBX1,MAML3
ARID3B,PLXNC1
RUNX1T1,TOP2A
REL,NUCB2
SLA2,GPR171
RUNX2,DOK2
TCF19,SSTR2
XRCC6,TFEC
MAPK11,RBPMS
IRF8,KPNA3
TCF19,FES
TRPS1,PAFAH1B2
MCM5,RPS6KA5
TLE2,PRPS2
MEF2C,ACOX1
NFKB1,CISH
SOX6,SQOR
RORC,PARVG
ZBTB38,ZFP111
ZFP467,ZMIZ1
MED16,BC005561
KLF3,CISH
SMARCA2,GSTT1
MCM7,NWD1
MIS18BP1,SPI1
CTR9,TMBIM1
HNF4A,RP2
EPOR,PYGL
IKZF1,GM19590
CD7,CCRL2
PA2G4,CYP51
PBX3,CD93
DEK,RHOF
CBFB,5430427O19RIK
HOXA9,TSC22D3
MIS18BP1,TESPA1
ZBTB38,OBSCN
BTG2,CD33
NUPR1,OCRL
KLF6,TCIRG1
MYC,SLC43A3
TAF12,YOD1
E2F8,TXNRD3
XRCC6,EXOC3L
ZBTB38,RTP4
PBX3,PLBD2
CTR9,GM37124
KLF3,HNRNPAB
MEF2C,TSPAN6
MCM6,ITGB7
EPAS1,MGAT1
MCM5,AKAP8L
APBB1,CTSW
H1F0,CTLA2A
PA2G4,MILR1
DACH1,MEF2C
PA2G4,NEURL3
MLLT3,MKI67
HOXA9,DEK
XPC,ARID3B
TSC22D3,ITGAM
NFATC1,BCL2
CBX7,ELL2
PML,ARNTL
MYCN,KCNK5
MEF2A,TIMM50
DEK,BICD1
NFKBIA,GALM
ZFP467,ESR1
PML,VEZF1
GFI1B,SLC31A2
TRIB3,WDFY3
DACH1,ABCF3
MEF2C,NUP93
TRIB3,GSTM5
EPOR,PNO1
KLF8,CD96
MIS18BP1,RNASE6
TRIB3,PPM1G
TLR4,ZFP467
LZTS1,NUPR1
CREB5,SDSL
SMARCA2,GIMAP1OS
MAPK11,ZFP61
IRF7,LGALS3BP
NFKBIA,XRCC6
MECOM,GPR65
SMARCA2,NWD1
PA2G4,EMB
CENPK,IDH1
MAML3,TRIQK
APBB1,SYK
APBB1,ZFP157
MEIS1,SLC16A11
NOTCH1,CD9
FOXO1,IGKV14-126
MCM5,CREB5
CTR9,AC174780.1
IRF7,NR3C2
NFE2,ADAM17
MYCN,ZBTB4
ID1,HELLS
NOTCH1,PDE7A
ID1,ITPK1
CREB5,VAMP5
MCM7,MYO5C
MCM6,SOX18
XRCC6,ELMO3
H1F0,IFI27
TTF2,TMEM176A
MCM6,NPR2
PRDM16,RORA
SLA2,CDC42EP4
MCM4,ANKRD33B
PML,MNDAL
NFKB1,ARHGEF3
TLR4,PDLIM5
HDAC7,MC5R
SOX18,NAV1
MLLT3,PAG1
PGR,HEXA
HNF4A,VSIR
TAF12,ACOX1
TTF2,FUT10
RUNX1T1,SNHG5
ZFP111,STRAP
IRF6,FSTL1
HLF,SPI1
EPAS1,IL15
SPO11,MYCT1
CENPK,ZFR
MEF2C,EIF2S1
TCF19,GM10384
XPC,TFEC
EPAS1,NEAT1
ZBTB20,HCFC2
CD7,F630028O10RIK
NDN,NSMF
ELF1,PTGS1
MAPK11,TACC3
HIST1H1C,HLF
NAP1L3,NUP88
MEF2A,HNF4A
LDB2,TES
HNRNPAB,TNS2
DACH1,MMP2
CTR9,SLC43A3
HMGB2,ME2
HLF,TESPA1
MEF2A,ANKRD33B
BATF2,KCNK5
TRPS1,SELPLG
BATF2,SERPINA3F
NFIA,REL
PML,THEMIS2
YBX1,HID1
XPC,GM7694
NDN,BDH2
RUNX1T1,DDX4
IRF6,CERS4
RUNX2,ARPP21
RORC,MPO
EPAS1,GCLM
CREB5,USP11
CBX7,ZBTB38
MYCN,MAPK12
RPS6KA5,MMRN1
IRF8,MYO1F
MCM2,NAPSA
YBX1,PLEKHA1
NDN,THRB
PBX1,MPL
EYA2,SLC31A2
MCM6,NCF1
XPC,CD93
TRPS1,KIF17
VDR,UBXN11
DEK,IL27RA
BTG2,GPSM1
PHC1,ITGA5
EGR1,IER3
NOTCH1,MILR1
SOX6,IGHV1-82
ZFP111,PDLIM5
CREB5,SLC12A2
NDN,IGHM
NFE2,KBTBD11
AEBP1,C030034L19RIK
TTF2,BUB1B
E2F8,RAB11FIP3
MECOM,MAP4K2
RUNX2,ENPP5
MAPK12,EPB41L3
NFE2,RNF114
FOXO1,SLA
RBL2,RAMP1
EPAS1,BTBD3
NR3C2,BCLAF3
NFE2,ARL11
MCM4,NFIA
MAPK11,CD7
RUNX1T1,ZC2HC1A
CTR9,ADSSL1
RORC,SELPLG
NR3C2,PDE4B
IRF6,DOCK11
THRB,MMP2
TTF2,SNAP47
MEF2C,GAS2L3
XRCC6,STRAP
EPAS1,ANXA5
PBX3,GBP5
ELL2,AC174780.1
DEK,NCF1
KLF6,PSTPIP1
TAF12,ELOVL5
ZKSCAN4,RALGPS1
ELL2,GM4951
MCM5,TMEM246
ZFP111,FGGY
CTR9,CTSF
DACH1,DTL
MCM7,CALCRL
MIS18BP1,ELOVL5
RUNX1T1,ENDOD1
DACH1,TOM1L1
TCF19,IFI27
GFI1B,SORL1
PBX1,ITGA5
AEBP1,CDC42EP4
KLF6,GORASP1
EGR1,NT5C3
MEF2C,LDHD
TRIB3,RBPMS
E2F8,CD274
LZTS1,SEPT6
MCM6,LDB2
VEZF1,SLFN10-PS
TAF12,NFATC1
HNF4A,PTPRE
ZKSCAN4,PDE1B
HNRNPAB,CDCA8
NFE2,OSGIN1
TTF2,FUT7
LZTS1,N4BP3
ELF1,GM973
HIF3A,PKIB
RORC,FGD2
FOXO1,NUDT19
ELF1,HIF3A
BATF2,ZFR
BATF2,GOLM1
EPOR,LDHB
XPC,GIMAP6
KLF8,NDEL1
CENPK,ENG
MCM6,CD96
NR3C2,OTULINL
PBX1,ZFP367
CREB5,PDE7A
RPS6KA5,SSH3
EPAS1,FGD2
IRF7,ZMIZ1
RORA,UNC93B1
TAF12,LYN
MYCN,HELLS
DACH1,XPC
NUPR1,BTK
TRPS1,IGHV1-77
TRPS1,ARL8B
PGR,SYTL1
PRDM5,TXNL1
GATA2,MAML2
MCM4,GM28875
MCM4,PLAC8
MECOM,TOMM22
IRF8,PSTPIP1
TSC22D3,UMPS
MEF2A,EPOR
HNRNPAB,CSF3R
RAD51,HOXA9
E2F8,RAB27B
TCF19,NDN
NUPR1,ANKRD33B
FOXO1,ARID5A
HNF4A,TRPC6
MEIS1,SHISA8
RORA,VAMP1
EPOR,B3GNT5
IRF6,MCM6
FOXO1,PRIM2
ZFP467,HIF3A
HDAC7,SLFN10-PS
MCM6,HMGB2
NFIA,ITGB2
TRIB3,ZFP61
PA2G4,PYGL
ZBTB38,FES
NDN,OBSCN
MEF2C,F11R
KLF10,ARL6IP6
NR3C2,EMB
ARID3B,CRIP1
NDN,PRC1
PML,CD69
TAF12,CDCA4
TSC22D3,CALHM2
MLLT3,ME2
YBX1,SULT1A1
ZFP467,TIMP2
ZBTB20,TNPO1
MIS18BP1,EXOC6B
MEF2C,EZR
NFKB1,ALDH1A1
RARB,GIMAP1
NUPR1,GIMAP1
TAF12,PKD2
PGR,IGHV1-81
ELL2,FCGRT
SPO11,MCM7
APBB1,TGTP1
MAPK12,NDOR1
RARB,SCARF1
BATF2,PKIB
NFAT5,ADGRG3
MLLT3,CD86
NFKB1,9530082P21RIK
HNF4A,ELANE
PBX3,C1RL
ELF1,MSMO1
RARB,HK3
TEAD2,OTUB2
MECOM,GCNT1
NFIA,EEPD1
HDAC7,SLC22A18
ZBTB20,TMEM268
RAI14,IL7R
BTG2,AI504432
RORC,SPNS2
PA2G4,PNO1
RPS6KA5,RSL1
NAP1L3,NDRG3
SOX6,VAV3
TCF19,AP1S2
XPC,SNAP47
CBFB,LZTS1
THRB,CDCA3
MECOM,MAP3K2
RUNX2,EYA2
PHC1,GOLM1
VEZF1,IFI27L2A
ZKSCAN4,TSPAN6
TSC22D3,CBX5
PBX1,IDH1
HDAC11,H2-DMB2
ZBTB38,DHRS3
H1F0,UBXN11
TCF19,RNF213
VEZF1,MED16
NFE2,FES
HLF,GPSM1
HNRNPAB,SLC39A8
H1F0,ITPR2
BATF2,LGALS9
TLR4,TSPAN14
ELL2,FPGT
SLA2,GP9
TCF19,RNF122
VEZF1,NHP2
ID1,FHL1
CREB5,GMIP
NFKBIA,MN1
MCM7,MAN1A
TLR4,SATB1
RORA,THBS1
BTG2,THRB
HOXA9,ZBTB20
KLF6,ITPR1
ZBTB38,SAMSN1
NUPR1,SLC41A3
EPOR,LRRFIP1
LZTS1,CDK1
DACH1,KDM7A
APBB1,CTNNAL1
CREB5,KBTBD11
RORA,USP3
BATF2,ZFP62
RORC,SLC35D3
ANKRD6,CDK19
HDAC7,KDM7A
HIF3A,CTSG
ELF1,TXNRD3
CD7,GPR160
ESR1,CTSW
ETS1,9030619P08RIK
ZFP111,PIK3CG
NDN,RRM2
LZTS1,SLC18A2
HOXA9,SLC43A3
THRB,CKAP2
TLR4,SDC4
FOXO1,TGTP2
HDAC7,TLR4
ANKRD6,WFDC18
CENPK,NUP88
RAI14,PGRMC1
TEAD2,GM2A
HMGB2,PLIN2
EPOR,NDOR1
ARNTL,EPOR
MECOM,GALM
TAF12,IGKC
KLF8,UBE2L6
RBL2,IL10RA
ZBTB38,HNRNPAB
NAP1L3,TRMT6
MLLT3,MINDY1
MYCN,MKI67
AEBP1,GSTM1
TSC22D3,PWWP3A
LZTS1,STARD4
MEF2C,TBC1D10C
TAF12,EZR
ZFP467,CDCA5
MIS18BP1,PARD3B
MCM2,CLIP3
MCM5,IL4RA
KLF10,IFI209
NFKB1,FAM171A1
REL,EPOR
NUPR1,RASSF5
XRCC6,MPL
IRF8,MMRN1
NUPR1,PLAC8
MAPK11,CISH
TTF2,RPA2
NFE2,SAMSN1
MED16,WBP1L
CENPK,CDC45
BTG2,STARD4
BATF2,TTF2
EYA2,FUT8
PHC1,VIPR2
E2F8,LHCGR
HOXA9,SPC24
RORC,B4GALT4
IRF8,GLB1
LZTS1,PRNP
ELF1,RNF122
ARID3B,NUP88
KLF8,CPQ
MCM6,PNO1
CLOCK,MYO1G
HIF3A,HLF
TRPS1,OCRL
XRCC6,TRP53INP1
MCM5,TOM1L1
BTG2,CKAP5
HDAC11,ASNS
NFKB1,S1PR1
CBFB,PRMT2
ZFP467,JUN
PBX3,MIS18BP1
RORC,JPT1
CTR9,NEAT1
TEAD2,RORC
FOXO1,TRAF1
PHC1,NASP
PML,CYP51
XPC,CBFB
PA2G4,PSMC4
EGR1,SPNS3
IRF8,UQCRFS1
NFKBIA,CLIP3
SOX6,TMEM268
TRPS1,SLC37A1
MYCN,HLF
NDN,ESR1
BATF2,FECH
NFE2,HNRNPAB
DEK,DUT
ZFP111,IL12A
MED16,TRMT6
NUPR1,ZC2HC1A
MYCN,ANXA5
XRCC6,INKA1
NFIA,MCM4
MECOM,FAAH
ZBTB20,CD7
HNRNPAB,VAV1
RUNX2,GLRX5
TLE2,MAN1A
EPOR,FAM110C
HCFC1,IGHV1-82
XRCC6,GRINA
SMARCA2,BLNK
ZBTB38,HGFAC
DACH1,MAML2
EYA2,TNFRSF13B
SPO11,BC035044
RORA,JAK1
KLF6,HSPH1
MYCN,SELPLG
RORC,IGHV1-82
CLOCK,PDIA4
NFATC1,DUT
HIST1H1C,TMEM106A
CREB5,NCEH1
IRF7,GEM
EGR1,NDRG3
HDAC11,SOCS2
TRPS1,ARRDC4
MAPK11,FRRS1
CBFB,CLIP3
EGR1,STXBP4
MED16,TRIM47
MEF2A,EVI2A
RORC,OCRL
MEIS1,CCL9
PBX1,PGLYRP2
