TF,Target
ZFP467,PNO1
TAF12,CTR9
PML,PRPS2
NFKBIA,NCEH1
CTR9,IFI27L2A
H1F0,CERS4
ZFP467,ELOVL5
VEZF1,TCIRG1
KLF10,CD53
CTR9,IL15RA
SLA2,SLC2A3
CTR9,GAA
GATA2,GMFB
HIST1H1C,EMID1
NOTCH1,F2RL3
MED16,CTLA2B
EYA2,NGLY1
TAF12,WFDC17
GATA2,PYGL
H1F0,PANX1
MLLT3,ZFR
CTR9,BC035044
MEF2A,ZBTB38
CBFB,OCRL
MCM5,OTULINL
PRDM5,ZFR
NFAT5,KIF23
SATB1,KCTD20
GATA2,NAPRT
TAF12,HELLS
CBX7,CAPN5
ZBTB38,TAPT1
CBX7,RNF13
MED16,EPB41L4B
MYCN,LYN
JUN,TCIRG1
MEF2A,RASSF2
JUN,SLC7A4
MED16,FDFT1
MEF2A,RNF125
PML,LCK
H1F0,CHRNB1
CTR9,SH2D3C
PML,UBL4A
TSC22D3,BTG2
CTR9,RHOF
CBX7,CD74
RBL2,PRELID3B
ZFP467,PLIN2
NFATC1,PAQR5
H1F0,IL12A
CTR9,DPP4
NFAT5,MAP2K1
CTR9,DUSP5
NFAT5,MAGED1
NFKBIA,DPP4
SLA2,CTSF
NOTCH1,SH2D3C
ARNTL,ARID5A
NFAT5,GM20559
BTG2,RCSD1
TSC22D3,TBXA2R
TAF12,QARS
SLA2,SESN1
SLA2,MCTP1
MLLT3,FES
KLF10,ADA
NFATC1,GMFB
MCM2,PARP8
SLA2,WLS
NFAT5,NOTCH1
NFATC1,MAN2A2
PML,SLC44A2
MCM4,CD274
SLA2,CBX7
MCM4,MAGED2
GATA2,RASSF2
XPC,SH2D5
MCM4,DUSP6
GATA2,IL12A
MLLT3,VAV3
JUN,RMND5B
MEF2A,4930555A03RIK
ZBTB38,CTSF
TAF12,RFTN1
EYA2,CD52
MED16,ICAM1
NDN,PSTPIP1
MED16,S100A6
ARNTL,ZFP945
NFATC1,IER3
VEZF1,SLC2A3
KLF10,TRPC6
XRCC6,CPQ
MED16,ADGRG3
PRDM5,HEXA
GATA2,SLC2A1
CBX7,JUN
NOTCH1,GBP2
MCM4,MCTP1
JUN,RHOH
SATB1,MTMR6
H1F0,CYP2J6
MCM4,TBC1D5
MCM4,UMPS
NFAT5,ABHD4
MLLT3,NFATC1
PRDM5,EPSTI1
MLLT3,GRINA
RBL2,ATP2B4
NDN,FLT3
IRF7,BCLAF3
H1F0,PIK3CG
NFATC1,EIF1AD
NDN,ARHGEF18
PRDM5,MN1
NFATC1,PECAM1
ZFP467,ABI1
ZBTB38,ABHD17B
