TF,Target
BMP4,SNORA65
BMP4,DPP4
TGIF1,GM44390
KDM5B,PDCD6IP
ETS1,GM43238
KDM5B,UBALD2
TCF7L2,S100A6
SMAD7,DNMT3L
SMAD7,TPX2
PCBD1,KDELR3
TFCP2L1,SLCO3A1
GATA4,GM25835
SOX7,LRPAP1
ETS1,TCL1
RUNX1,FXYD6
KDM5B,GM24339
ZBTB10,CRELD2
BMP4,STMN1
TAX1BP3,SNHG5
MYBL2,MIR7005
KPNA2,RLIM
SOX17,EIF4A2
GATA6,TDGF1-PS1
ZBTB10,GM26109
ETV5,GHR
EHMT2,VILL
KAT2B,ZFYVE21
NFATC2IP,UBE2C
TRIM28,GM26917
ILK,GM27415
CCND1,GM37784
TAX1BP3,KLF4
MSC,SLC1A3
KPNA2,TDGF1
DNMT3B,RCC2
TFCP2L1,DTX1
BMP4,SFI1
KPNA2,ERP29
AKT1,RAB11A
JARID2,MIR7063
HSPB1,HSPH1
KDM5B,CALU
TCF7L2,BCL3
AKT1,SELENOW
TFEB,FGFR4
HNF1B,STARD8
KLF6,SLC1A5
PEG3,NRG1
NFATC2IP,TSPAN9
HIST1H1B,RPS25-PS1
GATA6,GPX3
KPNA2,DPPA4
PHC1,GABBR1
CREB3L2,S100A6
DTX1,MT-TF
EPAS1,TUBA4A
TAX1BP3,GM23288
EPAS1,ID1
DNMT3A,SNHG12
HIST1H1B,ID1
DNMT3A,TCN2
SMAD7,MIR466L
GATA6,CSRP1
CREB3,GOT1
NFXL1,GM3724
ID1,MIR1949
BTG2,SNORA17
KLF2,FAT1
DNMT3A,GM23639
ID1,AMPD2
BHLHE40,GM3470
HMGA1,P3H2
SOX7,TPX2
CCND1,LRP2
DAB2,GM24455
NR0B1,HIST1H2BL
ETV5,GM43558
HSPB1,XBP1
TFEB,GM25636
PML,GJB5
MYCN,EPS8
FOXQ1,GM21860
KAT2B,MRAS
SOX17,GM13502
TRIM28,CERS4
BCL3,GM44310
NR0B1,GM27624
NFXL1,GM10925
SMAD7,TAGLN2
ZFPM1,GLIPR2
DNMT3B,D230025D16RIK
MDM2,NRG1
HMGA1,KRT17
HSPB1,RPS27RT
CITED2,FAM102A
ID2,SEC24D
BTG2,MIR466C-2
EED,PLOD1
BMP4,HIST1H1B
ILK,HKDC1
DTX1,TMEM9
XBP1,ST5
TRIM28,NEU1
SOX17,HIST2H2BB
FOXH1,GM23288
ELF3,GJB3
ZFPM1,GM25753
SMARCA2,TRP53
ID2,SNORA73A
EED,GM28439
KLF2,UCHL1
KAT2B,UBQLN2
RBPJ,ARHGEF40
PML,MANF
KAT2B,GM24564
DNMT3L,PIPOX
KLF3,RRBP1
HIST1H1D,CCNB1
HSPB1,PLEKHA7
ILK,RNU73B
ETV5,HK2
DNMT3B,GALK1
TFCP2L1,POU5F1
BTG2,SNORA31
HSPB1,GM24044
CBX7,ZFP710
MYCN,MIR669A-3
EPAS1,RCN3
TFEB,SLC25A4
MSC,MARCKS
ETS1,CENPF
HIST1H1D,TCEAL9
KLF4,ZFAS1
PARP1,GM26092
ZBTB10,KPNA2
RBBP7,PTPN14
CREB3L2,HIST1H2AK
DTX1,LY6G6E
PHC1,GM14870
KLF3,AKR1B3
CBX7,MAGED1
MDM2,HSP25-PS1
CBX7,HIST1H2AI
DNMT3L,HSP90AA1
RBPJ,GM25451
EGR1,GSN
GATA6,GM43521
ZFPM1,ATP6V0B
TRIM28,GM23651
HSPB1,GM3470
MYBL2,MDN1
TFEB,GM23262
PML,APOE
EHMT2,ENAH
PHC1,SLC7A6
TRP53,GM23566
SMAD7,GAS6
XBP1,TFCP2L1
HIST1H1D,SNX1
TCF7L2,SNORD70
FOXH1,GM10698
