TF,Target
KPNA2,FDPS
HIST1H1B,TYRO3
FOXQ1,GM27406
BHLHE40,FDPS
NANOG,PDCD4
POU5F1,HIST1H2AP
GATA4,TENM4
DNMT3B,APOBEC3
DNMT3B,GM23413
TGIF1,ZFPM1
TAX1BP3,MIR466B-4
POU5F1,MT-TF
NR0B1,SNORD49A
XBP1,GM43107
FOXQ1,DPPA4
SOX7,GM22862
ETV5,SNORD65
PCBD1,GM44390
KDM5B,SNORA74A
EPAS1,CALU
RBPJ,HSPA5
JARID2,GM26073
ESRRB,FGFR3
HIST1H1B,GM22858
BHLHE40,BNIP3
ELF3,NUTF2-PS2
MYBL2,COL27A1
BCL3,BNIP3
ESRRB,GM15452
BCL3,CREB3L2
GATA6,AU018091
SOX7,IFITM2
XBP1,GM43521
CCND1,LRPAP1
DNMT3A,NUTF2-PS2
JARID2,AU018091
SOX17,ZFP42
BHLHE40,MT2
SOX2,TDH
ZFPM1,APOE
GATA6,ERP29
MYBL2,PRXL2A
DNMT3B,GASK1B
POU5F1,NSD2
DNMT3B,MIR466O
HIST1H1D,RPL15-PS3
ELF3,GM26287
CCND1,IFITM3
PEG3,GM24494
SOX17,RNU73B
FOXQ1,SURF4
SOX17,COL4A2
BHLHE40,SLC7A6
SOX17,GM10052
CREB3,SERPINE2
PML,PHLDA3
HIST1H1D,AY036118
HIST1H1D,P4HA1
TGIF1,MORF4L2
TFCP2L1,DPPA4
PHC1,NFXL1
KPNA2,GM21962
GATA6,GM28960
NANOG,OPLAH
DNMT3L,HKDC1
GATA6,LRPAP1
HSPB1,KPNA2
CREB3,HIST1H3H
NANOG,GM44335
KPNA2,HIST1H3I
RBPJ,ETV5
NR0B1,SRGN
TAX1BP3,PHC1
RBPJ,MEG3
POU5F1,MIR669A-3
NANOG,TRH
EPAS1,RHOX5
BHLHE40,AY036118
DNMT3B,TPD52
NFXL1,MIR7005
TRP53,TAX1BP3
HIST1H1D,GM26491
GATA6,SNORD32A
PHC1,FLRT3
RBPJ,GM44335
CREB3,BCL3
POU5F1,HIST1H2AF
MYBL2,MOV10
CREB3,IFITM2
SOX2,GM42429
JARID2,GM25673
CREB3,CTSZ
HIST1H1B,GM22884
FOXQ1,CTSA
DAB2,GM22858
UTF1,GM38312
ZFP42,GLIPR2
NR0B1,GM27406
DNMT3A,RHOX5
HIST1H1D,GM25451
HMGA1,GM6136
HMGA1,DAB2
UTF1,GM28030
SOX17,CEMIP
NANOG,GM14870
SOX7,DPP4
HSPB1,ZFP989
HMGA1,GM27406
ZFP42,OPLAH
TAX1BP3,SNORD70
MYBL2,MEG3
NR0B1,MARC2
HIST1H1B,COTL1
CREB3L2,SDC4
EPAS1,TIMP2
HSPB1,GM24761
TGIF1,DAB2
NANOG,LAMB1
POU5F1,GM42429
JARID2,SRGN
KDM5B,TPD52
RBPJ,KAT6B
HSPB1,PDPN
GATA6,FGF10
BHLHE40,IFITM1
ZFPM1,GM29397
FOXQ1,MIR669A-3
SOX2,HMGA1B
KAT2B,TFCP2L1
KLF2,GM25943
NFXL1,GM24761
RBPJ,GM27406
JARID2,LNCENC1
SOX17,DNMT3L
PEG3,DPP4
CCND1,CALCOCO2
RBPJ,MIR5117
HSPB1,CTSL
XBP1,GM25451
KLF2,GM7329
HMGA1,CALU
HMGA1,NDRG1
DNMT3L,GM28900
TRP53,GM23413
DAB2,CAR2
ZFP42,GM10052
KPNA2,PGAM1-PS2
CCND1,PSRC1
PHC1,MYBL2
ESRRB,MIR5121
HIST1H1B,HIST1H3I
NFXL1,PHLDB2
BHLHE40,GM24289
JARID2,MT1
JARID2,SPP1
TFCP2L1,ADAM19
PCBD1,MARC2
HIST1H1D,CAR2
DNMT3B,RAB11A
MYBL2,PLOD2
HIST1H1D,SRGN
ESRRB,CTSL
HMGA1,GM26156
BHLHE40,MIR7005
DNMT3A,TNS4
DAB2,SOX2
PEG3,CREB3L2
GATA6,CEMIP
KPNA2,MIR466O
NANOG,JAM2
GATA6,FGF4
BCL3,TXNDC5
KPNA2,SNORD49A
PML,NUP210
ESRRB,HIST1H2BN
DNMT3B,TAX1BP3
ZFP42,DKC1
NFXL1,SPINK1
PCBD1,2410141K09RIK
KDM5B,PTH1R
GATA4,CLDN6
DNMT3L,PLK1
FOXQ1,GM27501
MYBL2,CD63
GATA6,GM14870
MYBL2,GM9531
TAX1BP3,FST
PEG3,SERPINE2
FOXQ1,PHLDB2
CREB3,SNORD32A
SOX17,TDH
DNMT3B,HIST1H2AH
HMGA1,SNORA81
DAB2,GM25835
XBP1,SGK1
CREB3,MEG3
TGIF1,PCOLCE
CREB3L2,GM13597
HIST1H1B,RPL15-PS3
PEG3,SLC26A10
HSPB1,RPL22L1
PCBD1,SLC2A1
MYBL2,HIST1H3H
XBP1,PEG3
ETV5,RNF157
DAB2,GM25535
HMGA1,GM43535
CREB3,CDC20
RBPJ,ZFAS1
FOXQ1,MIR466B-4
ZFPM1,ERP29
PML,HIST1H2AP
EPAS1,MYBL2
DNMT3L,BNIP3
KLF2,RRM2
ZFP42,HIST1H1A
NANOG,HIST1H4N
KDM5B,FAM234A
DNMT3L,GM27406
JARID2,LAMC1
CCND1,DUSP9
NFXL1,LY6G6E
KAT2B,GM25040
PEG3,FGFR3
