TF,Target
NFIA,EBI3
IKZF1,TMEM123
DEK,GATA2
ZBTB38,NUBP2
HIF3A,LRRC8C
XRCC6,PSEN1
YBX1,ADGRG3
SATB1,SNX30
ZBTB38,TBXAS1
HIST1H1C,C030034L19RIK
MAPK12,SERPINB1A
RARB,OTULINL
EYA2,PIK3CG
PGR,SQOR
VDR,GRAMD1A
TRIB3,EPOR
MCM2,SLFN8
CTR9,CD53
SLA2,CNP
NFAT5,XRCC6
FOXO1,NUP88
MEF2C,CD274
ELF1,NUPR1
REL,HIF3A
RARB,CSGALNACT1
HDAC7,UBL4A
BATF2,ZBTB38
DACH1,CTR9
CTR9,KCTD12
IRF7,RBL2
MYCN,METTL7A1
MCM2,RNF13
HDAC11,ICAM1
ESR1,RARB
KLF3,PPCDC
EYA2,TAPT1
KLF6,SQOR
TRPS1,TRP53INP1
MEF2A,INKA1
CBX7,CBFB
ZBTB38,ASAH1
HDAC7,NKG7
TTF2,SLC37A1
TEAD2,SERPINF1
FOXO1,UBL4A
ESR1,AKAP8L
MAPK11,BC035044
NFE2,MMRN1
TRPS1,IL15RA
MEIS1,TFPI
MYC,CTSF
NFIA,GATA2
YBX1,STK17B
MAPK12,TRIB3
H1F0,VEZF1
NFE2,MYCN
MCM2,OTULINL
ID1,TMEM123
KLF6,SLC2A3
SATB1,CDK17
PA2G4,SHISA8
NDN,SPTBN1
ETS1,VSIR
MAML3,PDZK1IP1
TRIB3,TRPV2
MAPK11,IL1R1
MCM6,ZFP467
CBFB,CD52
ARNTL,TPM4
TLR4,SMIM15
ZBTB20,PROCR
EPOR,CNN3
HOXA9,PEAR1
CLOCK,E2F8
PGR,RELT
MYCN,CCNG2
HIF3A,TEAD2
PA2G4,PLCG2
RPS6KA5,MCM4
EPAS1,CAPN5
SOX18,EPAS1
DACH1,PHC1
APBB1,VAV3
TSC22D3,H2-AA
FOXO1,P2RY14
TAF12,PRPS2
TRPS1,GFI1B
ZKSCAN4,LZTS1
DACH1,ZFP120
THRB,DDX4
SOX6,SAT1
NFKBIA,BCL2
NFKBIA,WLS
APBB1,OAT
EPOR,1600014C10RIK
TRIB3,MIS18BP1
TRIB3,ZBTB20
IRF7,MAP2K1
CENPK,DOCK10
HIST1H1C,SPNS3
PRDM16,POMGNT2
HCFC1,SCARF1
HNRNPAB,RCN2
BATF2,SLC18A2
XRCC6,TXNDC11
MAPK12,COPB1
HIF3A,ELF1
NFE2,PROCR
TLR4,CD53
ELL2,TMBIM1
ZKSCAN4,TSPAN6
HNF4A,SLC6A6
AEBP1,MAMDC2
IRF6,SNX30
MCM5,AC174780.1
KLF3,INPP5K
JUN,KLF10
KLF3,TOMM70A
SPI1,EMCN
MCM2,SLC35D3
GATA2,OCRL
SATB1,SSTR2
SLA2,PRPS2
ARNTL,FUCA2
PHC1,ZBTB38
NR3C2,IGKC
RPS6KA5,PBX3
AEBP1,EFTUD2
DEK,ITGAL
PHC1,DEK
EPOR,RASSF2
MIS18BP1,VEZF1
MAPK12,CTLA2B
IRF7,RCC1
PA2G4,SERPINB6A
CBFB,FAM76B
SOX18,CPQ
CREB5,TMBIM1
KLF8,LCP2
RUNX1T1,FAAH
RARB,TCF19
SOX6,FES
BATF2,HIST1H1C
TLR4,CD69
CBX7,EZR
KLF3,ADA
TEAD2,EZR
RORA,OTULINL
CBFB,MSH6
H1F0,MYO1F
TLE2,PYGM
ARNTL,PAQR7
IRF8,MGAT1
KLF3,SP100
MLLT3,ZFP157
NFKBIA,ZKSCAN4
SOX18,CBX5
NR3C2,HAAO
CLOCK,FUT7
IRF8,KLF3
MECOM,STXBP4
NDN,CREB5
NFAT5,PECAM1
REL,GIMAP5
CENPK,VAV1
MCM6,PDK3
SMARCA2,GSN
ZKSCAN4,DOK2
THRB,PLIN2
ZBTB20,IKZF1
SPI1,CD69
HMGB2,RORC
CENPK,TRPS1
BTG2,TSPAN6
MAML3,OASL2
THRB,CTSS
TEAD2,CSGALNACT1
XPC,CD93
ZKSCAN4,CD200R1
H1F0,FAAH
TCF19,IRF6
RAD51,PPCDC
MCM4,PSEN1
CBX7,MSMO1
HIST1H1C,TEX10
LDB2,NUP88
NFKBIA,PCMTD1
IRF8,PDE7A
TLE2,KLF6
NOTCH1,CSAD
MED16,GGT5
FOXO1,OAT
MEF2C,FDFT1
PGR,SQLE
PRDM16,CERS5
NAP1L3,HNF4A
MEIS1,ABHD17B
APBB1,TMOD3
PBX3,TSPAN6
FOXO1,JUN
MCM4,FES
DEK,DOCK11
CBX7,YBX1
TSC22D3,CYP2J6
HNRNPAB,MEIS1
RUNX1T1,UNC93B1
HOXA9,GBP7
PBX3,UBE2L6
FOXO1,SERPINB6A
MLLT3,TESPA1
EPAS1,ABI1
AEBP1,KCTD20
CD7,PARP8
TCF19,PIP4K2A
VDR,ROBO4
PHC1,PLEK
APBB1,TFEC
RAI14,CD300A
NAP1L3,IKZF1
MED16,XRCC6
PBX3,ICA1
DACH1,PGLYRP2
NR3C2,ZBTB20
NFATC1,DEF8
GFI1B,DUSP2
MEIS1,FADS1
NFE2,CENPK
FOXO1,4833407H14RIK
CTR9,EZR
ETS1,PACSIN2
CBFB,ZBTB20
ZFP111,NDN
ANKRD6,MAGED2
MAML3,PRODH
SLA2,FOXO1
PGR,ARHGAP27
RUNX1T1,PDZK1IP1
CLOCK,CISH
MAPK11,SELENBP1
PML,GLB1
RORA,EBI3
HLF,DPP4
EGR1,CYBC1
EYA2,VAV1
CD7,RNF213
VDR,RAD51
