TF,Target
ID1,SQOR
FOXO1,ADGRG3
ZBTB38,TBXAS1
DACH1,CYP51
CLOCK,FUT7
ARNTL,TPM4
HIF3A,TEAD2
RUNX1T1,EFTUD2
ZFP111,NDN
TSC22D3,CYP2J6
MYCN,METTL7A1
ESR1,MAN2A2
IRF8,FRRS1
SOX18,BC005561
PHC1,ZBTB38
MCM6,ZFP467
MAPK12,CTLA2B
MCM2,SLFN8
HNF4A,CTSC
MCM2,ZBTB20
HIST1H1C,C030034L19RIK
TRIB3,MIS18BP1
TAF12,KRT18
ZBTB38,NUBP2
HIF3A,LRRC8C
CENPK,TRPS1
SOX18,SLC7A4
APBB1,TFEC
IKZF1,ICE1
CD7,CD74
SMARCA2,TAF12
TSC22D3,ULK1
BATF2,SERPINB1A
RAD51,TFPI
MAPK12,SERPINB1A
DEK,NEURL3
ETS1,PACSIN2
SATB1,SNX30
ARID3B,SMIM15
MYCN,PIP4K2A
GATA2,OCRL
ZFP467,SLA
XRCC6,HLF
PHC1,TMBIM1
MAPK11,NCF1
MCM5,AC174780.1
RAI14,MCM7
IRF6,SNX30
PA2G4,SCARF1
NFE2,FUCA2
PBX3,TSPAN6
SPI1,CD69
HNF4A,NGLY1
NFIA,H2-OB
RAD51,NFKBIA
EPOR,TEX10
SPO11,PQLC1
EPAS1,CAPN5
HLF,DUSP6
AEBP1,MAMDC2
IRF6,UNC93B1
H1F0,VEZF1
CBX7,MSMO1
PBX3,GYPC
PBX1,PRKAR2B
RUNX1T1,SCARF1
HLF,CYP2J6
NAP1L3,RHOF
MYC,DENND1C
RPS6KA5,DEF8
TRIB3,TRPV2
HMGB2,GRINA
ELL2,RNF38
HDAC7,UBL4A
LDB2,KCNK5
MCM4,RGS2
TCF19,PIP4K2A
CBX7,YBX1
DACH1,ABCD3
NDN,CREB5
PHC1,PPT1
BTG2,OBSL1
BTG2,TSPAN6
HOXA9,PHC1
ZBTB38,MYCT1
ETS1,STARD4
EGR1,CYBC1
ARNTL,WBP1L
ANKRD6,MAGED2
IRF8,MGAT1
RBL2,KCTD20
MEF2A,INKA1
SATB1,9030619P08RIK
DEK,DOCK11
RAD51,PPCDC
GFI1B,NOTCH1
FOXO1,JUN
MCM6,ZKSCAN4
TRPS1,IL15RA
KLF6,ZMYM3
TRIB3,EPOR
CREB5,KCNK5
ID1,USP3
PGR,SQOR
RAI14,CD300A
MECOM,STXBP4
EYA2,UBE2L6
FOXO1,PAFAH2
IKZF1,TMEM123
NFIA,MAMDC2
HLF,SLC7A4
HIF3A,ELF1
MYC,CTSF
RBL2,RASSF5
HOXA9,COQ8A
HOXA9,PEAR1
EYA2,B4GALT4
CENPK,EPAS1
RARB,2610307P16RIK
ETS1,VDR
MCM4,PSEN1
TRPS1,TRP53INP1
APBB1,TRIB3
VDR,GRAMD1A
TLE2,CDCA4
PBX3,ICA1
MIS18BP1,VEZF1
EPOR,CNN3
MIS18BP1,ARL6IP6
MCM2,RNF13
NOTCH1,LIG1
MCM6,NR3C2
MEIS1,CD53
MEIS1,TAF12
PA2G4,SERPINB6A
CBFB,FAM76B
THRB,CTSS
ELF1,KLF3
NFKB1,ABCF3
ESR1,AKAP8L
ZBTB38,ANO10
FOXO1,UBL4A
HIST1H1C,TRIM35
MEF2C,MILR1
PML,CBFB
PGR,PANX1
TLR4,CD69
HOXA9,GBP7
HNRNPAB,NEAT1
SMARCA2,GSN
BATF2,SLC18A2
SOX6,FECH
HNF4A,SLC6A6
MAML3,PRKCQ
BATF2,FOXO1
NDN,FGFR1OP
MAML3,CTSS
CENPK,VAV1
PML,GLB1
MCM2,ZFP367
HDAC7,GMFB
MAPK12,COPB1
MAPK11,BC035044
EYA2,PIK3CG
KLF3,PPCDC
HNF4A,HSPH1
NFE2,CENPK
MEF2A,F2RL3
AEBP1,KCTD20
HIST1H1C,SPNS3
VDR,RCN2
TEAD2,CSGALNACT1
SOX18,EPAS1
SATB1,SSTR2
NUPR1,PYGL
HCFC1,PYGL
VEZF1,IFI27L2A
RORA,AMPD2
PGR,GIMAP5
CLOCK,CD53
CREB5,TRP53INP1
PBX1,MYCT1
MAPK12,HAAO
TSC22D3,H2-AA
YBX1,ADGRG3
PBX3,UBE2L6
MCM5,FAAH
AEBP1,EFTUD2
MCM4,FES
ARNTL,OCRL
NOTCH1,SLA
VDR,PIK3CG
JUN,MMRN1
DEK,GEM
HDAC11,IL1R1
TEAD2,RGS2
ETS1,ZDHHC17
EPAS1,DEF8
TLE2,FRRS1
HNF4A,PPP1R15A
CLOCK,E2F8
SOX18,1600014C10RIK
PGR,ANXA4
NFAT5,ITGB7
PGR,ARHGAP27
MEIS1,ZFP111
IRF7,RBL2
HDAC11,ICAM1
ZKSCAN4,4833439L19RIK
REL,GIMAP5
HMGB2,RORC
NOTCH1,NAIP5
ELL2,TMBIM1
DACH1,ZFP120
GFI1B,DUSP2
THRB,DDX4
NR3C2,HAAO
JUN,KCNK5
HNRNPAB,MEIS1
SOX18,CBX5
CLOCK,CISH
TLE2,KLF6
H1F0,TESPA1
MYCN,CCNG2
TTF2,SLC37A1
NFIA,EBI3
CBX7,EZR
ELL2,DHRS3
CD7,PARP8
YBX1,RNASE6
APBB1,TMOD3
CTR9,EZR
MEIS1,FADS1
TCF19,JUN
THRB,PLIN2
ETS1,VSIR
DACH1,PGLYRP2
MCM7,PAFAH1B2
NFAT5,PECAM1
MAML3,PRODH
PHC1,POR
NAP1L3,IKZF1
ZBTB20,PROCR
IRF8,PDE7A
HNRNPAB,GSN
RARB,CSGALNACT1
CENPK,DOCK10
HDAC7,MAN2A2
E2F8,PANX1
BTG2,CTR9
PBX1,NDOR1
NUPR1,SPNS3
ZKSCAN4,APBB1
MED16,XRCC6
SLA2,ID1
KLF6,ZFP120
FOXO1,OAT
SLA2,PRPS2
RUNX1T1,FAAH
RPS6KA5,SSTR2
NFKBIA,ZKSCAN4
PHC1,LDB2
RUNX1T1,SGPL1
IRF8,SELL
REL,ARL6IP6
MCM6,PDK3
SOX18,CPQ
PA2G4,RARB
MCM7,RELT
FOXO1,NUP88
NFAT5,XRCC6
MAML3,OASL2
IRF8,UNC93B1
MEF2A,TXNDC11
HCFC1,SCARF1
MED16,GGT5
SOX6,MAML3
RARB,OTULINL
DEK,ITGAL
KLF8,AC174780.1
FOXO1,SERPINB6A
HIF3A,TPM4
XRCC6,ANXA4
SLA2,CNP
RUNX1T1,PDZK1IP1
CBFB,MSH6
EYA2,STXBP4
CBX7,ITPR1
XPC,USP11
FOXO1,P2RY14
ARNTL,RASA4
MAPK11,PSTPIP1
TSC22D3,PBX3
YBX1,LCP2
ZKSCAN4,CD200R1
RORA,OTULINL
EGR1,CD74
NR3C2,SSTR2
ARID3B,PANX1
NFKBIA,WLS
HLF,DPP4
KLF3,INPP5K
RORC,OCRL
APBB1,VAV3
IRF7,FUT7
MCM5,IGHM
H1F0,MYO1F
MECOM,TTF2
RUNX1T1,CERS5
XPC,CD93
TRPS1,NUDT19
IRF7,MAP2K1
ZKSCAN4,DOK2
NAP1L3,ZBTB38
NUPR1,EYA2
NFE2,FAM76B
KLF6,PA2G4
GATA2,IRF7
RAI14,XPC
TLR4,CD53
ESR1,SSTR2
MCM6,TMEM173
ARID3B,PREP
FOXO1,BTK
TAF12,PRPS2
ELF1,CHRNB1
RAI14,MED16
NFATC1,DEF8
RORC,PEAR1
SLA2,FOXO1
RUNX1T1,UNC93B1
PA2G4,SLC37A1
ELF1,NUPR1
MAPK11,IL1R1
DEK,GATA2
MEF2A,IFI27L2A
MED16,NAPRT
YBX1,MYCT1
NFKBIA,BCL2
EPAS1,DOCK10
CLOCK,JUN
SOX6,VEZF1
ANKRD6,NUPR1
LDB2,NUP88
ZBTB38,ZFP367
XRCC6,PARVG
BATF2,ZBTB38
PBX3,IER3
RUNX1T1,CSGALNACT1
ZKSCAN4,TSPAN6
FOXO1,HEATR5A
VDR,ROBO4
NFE2,MYCN
MCM5,VDR
RPS6KA5,MCM4
NUPR1,FAM76B
HDAC11,VDR
ZBTB38,NDOR1
NFE2,TESPA1
RPS6KA5,PBX3
MCM6,IKZF1
