TF,Target
TFCP2L1,ZFP989
KLF2,HTRA1
HIST1H1B,PGAM1-PS2
CREB3,GM23158
XBP1,GM27326
BCL3,ALG13
KPNA2,GM26917
SOX7,HSPG2
PEG3,PHLDA3
ZFPM1,UAP1L1
NANOG,AMPD2
NANOG,GM24916
EPAS1,MIR8091
PML,MRAS
TAX1BP3,CREB3
KLF2,MOV10
KPNA2,GM23268
ZFPM1,SGK1
JARID2,CHST15
XBP1,PEG3
SOX2,SNORD110
SOX17,HIST1H4N
HMGA1,STARD10
ETV5,SNORD110
HIST1H1D,HIST1H2BL
CCND1,SAT1
UTF1,MIR5121
RBPJ,MIR5121
DNMT3L,GM12350
ESRRB,CCND1
SOX17,LGMN
HSPB1,KPNA2
PHC1,HTRA1
SOX2,RPL17-PS10
TRP53,GM27326
CCND1,PODXL
CREB3L2,ATP6V0A1
ZFPM1,GM25316
SOX17,GM10169
PHC1,GM27743
POU5F1,PMM1
JARID2,GM26491
SOX2,HIST2H2BB
TGIF1,ZFP989
GATA4,SLC16A1
BHLHE40,LMF2
ESRRB,TGIF1
DNMT3L,MIR3082
EPAS1,CTSA
XBP1,HSPG2
XBP1,CREB3
DNMT3L,GM26287
DNMT3B,PML
XBP1,GM14519
FOXQ1,SERPINE2
TGIF1,ATP6V0A1
GATA6,GM42429
MYBL2,RPL17-PS10
ELF3,PSRC1
TGIF1,UCHL1
GATA6,MANF
DAB2,SNORD85
XBP1,CKB
CCND1,MIR669A-3
XBP1,FOLR1
ZFPM1,PLOD3
JARID2,PLOD2
DNMT3A,GM44206
NFXL1,PODXL
DNMT3L,UTF1
SOX7,GM25753
DNMT3A,COTL1
DNMT3B,FOLR1
JARID2,COL27A1
PCBD1,2200002D01RIK
GATA4,CRIP2
POU5F1,GM25535
SOX17,AURKA
TRP53,GM29397
KPNA2,BEX1
NFXL1,UTF1
KPNA2,PEG3
HMGA1,MIR669A-1
TGIF1,ULK1
UTF1,INSIG1
POU5F1,HKDC1
PHC1,TOP2A
NFXL1,KIT
JARID2,NXF7
ZFPM1,MRPL23-PS1
SOX17,EIF4A-PS4
ESRRB,PWWP3B
ESRRB,PDK1
TGIF1,PSRC1
SOX2,MIR466B-4
JARID2,GM24497
KDM5B,SAT1
ELF3,GM23569
ELF3,PDCD4
KLF2,GM49450
JARID2,AKR1B8
DAB2,CUBN
SOX17,GM24494
TAX1BP3,GDPD5
CREB3L2,PMM1
KAT2B,GM24289
KLF2,SLC7A3
EPAS1,B2M
NR0B1,TDH
BHLHE40,SERPINH1
GATA4,GM8355
PCBD1,LAPTM5
EPAS1,VSIR
PML,GM38312
CCND1,GM43107
GATA6,SLC26A10
ETV5,POU5F1
GATA4,GM25673
POU5F1,AMPD2
CREB3,RNF157
TRP53,GM8355
ZFPM1,AMOTL2
TFCP2L1,MT2
KAT2B,MIR5117
PCBD1,GM23639
KDM5B,PCOLCE
MYBL2,GM23130
KDM5B,GM24488
ZFPM1,GM22858
ESRRB,MT2
DAB2,GM25451
DNMT3B,PRC1
XBP1,NDRG4
MYBL2,2410141K09RIK
HIST1H1B,MEG3
BHLHE40,FAM234A
HIST1H1B,TNS4
SOX2,GM14870
DNMT3B,FXYD3
HMGA1,BNIP3
GATA4,TNS4
HMGA1,KDELR2
DNMT3A,KAT2B
KLF2,TINAGL1
CCND1,PDK1
DAB2,CKB
POU5F1,RIAN
ZFPM1,B2M
PHC1,GM25040
GATA4,GM21962
TFCP2L1,GM28010
TGIF1,GM10925
ELF3,TGIF1
ZFPM1,GM44390
JARID2,RNF157
XBP1,FGFR3
KLF2,GM15452
HSPB1,CUBN
DNMT3L,NSD2
KAT2B,BEX1
TRP53,GM3788
PML,GM26318
TRP53,DNMT3B
SOX17,GM13597
KLF2,TDGF1-PS1
KDM5B,GM23571
KAT2B,GM25673
PML,P4HA1
TGIF1,ASS1
NANOG,GLIPR2
DAB2,TINAGL1
TGIF1,LAMA1
GATA4,GM24488
NFXL1,GM43521
TGIF1,MT-TF
FOXQ1,HIST1H3H
KDM5B,AU018091
XBP1,KHDC3
PCBD1,HMGA1B
KDM5B,COMMD3
DNMT3L,NUP210
PHC1,GM27592
CREB3L2,PEG3
KLF2,BNIP3
TAX1BP3,GJB3
NFXL1,TDGF1
DNMT3L,INSIG1
PHC1,COTL1
DNMT3B,ADAMTS9
KDM5B,PLK1
UTF1,GM3788
CREB3,HMGA1
HSPB1,ARHGEF40
KAT2B,TUBB2B
BCL3,MIR677
PML,GM2399
ETV5,PDK1
TGIF1,GM8355
SOX2,FAM129B
BHLHE40,HIST1H2BN
ELF3,NRG1
FOXQ1,SLC2A1
KLF2,GM43107
CREB3,TENM4
DAB2,KPNA2
GATA6,GM14519
SOX7,HIST1H1A
HIST1H1D,AMOTL2
HIST1H1D,MT2
CREB3,ZFPM1
PEG3,GM10169
KLF2,FBLIM1
TFCP2L1,GM44346
XBP1,GM44429
NFXL1,CSRP2
DNMT3A,RPS27RT
EPAS1,HSP90AA1
PML,MAN1A2
HIST1H1D,MT-TF
PML,GM3788
NR0B1,GM10052
TFCP2L1,RNF157
XBP1,GM22862
GATA4,GM44346
