TF,Target
LDB2,TRMT6
LZTS1,HEXA
TSC22D3,MPO
RARB,SEPT8
MAML3,DUSP6
MIS18BP1,RAI14
TRIB3,9030619P08RIK
ARNTL,FECH
CENPK,SDF2L1
RARB,MGST2
MAML3,DPY19L3
PA2G4,GBP8
CD7,ZNRF2
PGR,PCNA
ELL2,ID1
PGR,EXOC6B
VEZF1,RARB
JUN,CCDC112
MIS18BP1,8430419K02RIK
EPOR,PAQR5
H1F0,INKA1
HMGB2,SGMS1
NUPR1,SELPLG
H1F0,ABCD3
HMGB2,LDLR
AEBP1,MED16
IRF7,ZFP120
NDN,TEX10
IRF8,TMEM268
CREB5,TMEM184C
XRCC6,FAAH
HNF4A,RNF38
MCM5,SERPINB6A
TLR4,SLC7A4
ZKSCAN4,STAM2
MYCN,CREG1
MAPK11,AFF3
TSC22D3,RASSF5
XPC,YOD1
GATA2,PIK3CG
TEAD2,LACTB
EPAS1,AKNA
VEZF1,SGMS1
DEK,ICE1
NAP1L3,SQOR
MCM5,ANKRD44
LZTS1,TEAD2
EYA2,MAP3K2
TSC22D3,AURKB
KLF8,CAD
GATA2,MYO5C
HIF3A,CD52
EPAS1,ZKSCAN4
TAF12,VEZF1
XPC,PSEN1
MCM6,CKAP2L
KLF10,TXNIP
MCM6,PECAM1
ELF1,SC5D
ZFP467,DEF8
PGR,GLRX5
GATA2,MEIS1
EPAS1,CD300A
APBB1,IGHV11-2
TLR4,TBXAS1
HCFC1,AMPD2
VEZF1,ITGB7
APBB1,EIF1AD
RAD51,MKI67
NFATC1,DPP4
PBX3,BCLAF3
ARNTL,ANKRD44
XRCC6,ITGAM
MEF2C,CTSC
PBX1,NSMF
MED16,TGM2
RARB,UPP1
ARNTL,MCM5
HNF4A,SEPT6
IRF8,UAP1L1
SPO11,POMGNT2
TLR4,CCL3
ELL2,ARL11
CBX7,CD9
MYC,CTSC
HMGB2,C1RL
KLF3,CALCRL
H1F0,UQCRFS1
RBL2,INKA1
GFI1B,PLIN2
DEK,HNF4A
PHC1,PPIC
EGR1,CDCA5
HOXA9,QARS
KLF8,CTPS
RUNX1T1,UQCRFS1
NUPR1,IFI203
XRCC6,H2-DMA
ESR1,LRP12
RORC,PDK3
SPI1,H2-Q6
IRF6,PAFAH1B2
KLF10,SLC35A5
MEF2A,TSPAN6
HCFC1,COL4A2
BATF2,ESAM
XPC,OAT
THRB,MEIS1
REL,GPR160
HDAC7,KLF10
HDAC7,LHCGR
MCM4,RIPOR2
ELF1,TBC1D5
MIS18BP1,EPSTI1
ZFP111,CD34
MIS18BP1,OAT
ID1,ENDOD1
MCM6,B3GNT5
MCM2,EIF3A
PBX3,CTLA2A
TLE2,PLAC8
CENPK,EIF2S1
JUN,SGMS1
MCM2,FAM76B
MYC,SLC25A37
ELL2,ABCD3
GFI1B,PRSS57
NOTCH1,PCMTD1
MAPK11,TEC
EPAS1,CDC45
RARB,SLC44A2
BTG2,EEPD1
GFI1B,CASP12
ELF1,RFTN1
SMARCA2,ASB13
CREB5,CYP51
TEAD2,APLP2
CBFB,DPP4
NFAT5,LSP1
MCM4,HNRNPAB
TLE2,P2RY14
HLF,GM8113
REL,IL7R
HNRNPAB,PARD3B
MEF2A,IGKC
RUNX1T1,KIF20B
