TF,Target
CENPK,KCTD12
CENPK,RNF114
MIS18BP1,OAT
NOTCH1,FAM111A
ESR1,SLFN2
TTF2,MAN1A
THRB,PTP4A3
FOXO1,PAG1
CLOCK,TMEM268
MCM2,TBXA2R
ZFP467,GCNT1
KLF3,VEGFC
ARID3B,GUCY1A1
SLA2,UBA7
GFI1B,B4GALT4
E2F8,TPM4
PGR,SQLE
NR3C2,DCAF4
DACH1,RGS3
ELF1,PRKCD
NFKB1,ACSS1
E2F8,RASA4
RBL2,ELANE
ZBTB20,ASAH1
TCF19,PSEN1
HCFC1,TTF2
REL,EEPD1
IRF6,RASAL3
MAPK12,ZFP53
NFATC1,SLC43A3
MIS18BP1,IRAK3
RAD51,IFT88
TCF19,ELMO3
BATF2,RPGRIP1
KLF8,CRYZ
REL,RPTOR
E2F8,MPZL1
PBX1,PLD4
ARNTL,GSTM1
XPC,MMRN1
HMGB2,TSPAN6
MCM4,AZIN1
ARNTL,GIMAP1
CTR9,TFEC
HIF3A,TMEM147
HDAC11,SNN
PML,MEF2C
FOXO1,RSL1
ANKRD6,CSF3R
NR3C2,ARL8B
TEAD2,ELOVL6
VEZF1,ADORA2A
MCM7,RAG2
MCM2,MCTP1
CBFB,BLNK
ANKRD6,KIF23
MCM4,LYN
LDB2,IMPACT
NDN,SEPT6
PRDM16,NFAM1
HOXA9,RASSF2
PRDM5,ABCF3
MYC,PRDM5
ZFP111,ANXA4
TEAD2,CKS1B
MAML3,VDR
MEF2A,FTX
TTF2,MIS18BP1
ARID3B,PA2G4
RORC,HNRNPAB
NFE2,ALDH1A1
ZFP467,ZFP367
TSC22D3,CORO2B
E2F8,MAML2
CTR9,PDGFRB
IRF8,FKBP9
RORC,CSGALNACT1
NFKBIA,CCRL2
DACH1,APBB1
HMGB2,FAM169B
NFE2,DEF8
AEBP1,PTP4A3
ZBTB20,SLA
MED16,HSPA1A
GATA2,GBP5
PRDM5,TNS2
ID1,MED16
LZTS1,E430014B02RIK
E2F8,SMPDL3A
RAD51,AC174780.1
TLR4,PRDM16
THRB,FCHO2
ZKSCAN4,CD34
LZTS1,ARPP21
RAI14,ESAM
CLOCK,GEM
SPI1,H2-AA
NDN,IL1R1
NAP1L3,HSD3B7
TRIB3,THBS1
CTR9,MYCT1
NOTCH1,FLNA
KLF8,TEX10
SOX6,SEMA3D
TLR4,ELL2
MLLT3,FGD2
NR3C2,SPI1
PHC1,CCDC112
RUNX2,PRKCH
ZBTB38,SPNS3
SOX18,RASAL3
PBX3,STAM2
MCM6,PLSCR4
ZFP111,TXN2
IKZF1,ADSSL1
H1F0,TMEM14C
CBX7,OTULINL
EPOR,ABCD3
SATB1,HGFAC
HNRNPAB,DDX39
ID1,TXNRD3
SMARCA2,ZKSCAN4
CD7,INSIG1
CBFB,THBS1
GFI1B,IGHM
EPAS1,SELENBP1
ANKRD6,F2RL3
MYCN,GGT5
DACH1,SRGAP3
APBB1,HSD3B7
VDR,FKBP9
MEF2A,FLNA
VDR,PREP
RAD51,CD7
MEF2C,OASL2
TLR4,MAMDC2
GATA2,ELOVL5
MAPK11,C1RL
TCF19,BCL2
EPOR,GSTT1
YBX1,RGL1
HIST1H1C,RHOF
RAI14,MEF2A
MED16,CD63-PS
MCM6,PLBD2
IRF8,ZMIZ1
HDAC7,PTP4A3
PGR,NDRG3
XRCC6,GNG11
BTG2,MEF2A
MAPK11,ASNS
MEF2A,ZFP467
ZFP111,ARHGAP15
CENPK,MSH6
ARNTL,ENPP4
MYC,EIF2S1
CBFB,PSMC4
SPO11,CCNG2
HMGB2,ARID3B
ID1,DUSP6
PHC1,ARL8B
RBL2,KRT18
ZKSCAN4,FDFT1
NOTCH1,GM1966
EPAS1,ZNRF2
SPI1,FGFR1OP
NFATC1,TOM1L1
EGR1,ATP2B4
ANKRD6,HMGB2
EPAS1,ZBTB20
XPC,NHP2
MECOM,CCND3
MYC,RPTOR
IRF7,NFAT5
NUPR1,RGS3
MYC,ELANE
MAPK11,IFI203
NFKBIA,SORL1
E2F8,NAV1
LDB2,GBP9
NFIA,SLC26A11
ZKSCAN4,B230219D22RIK
MAML3,ECE1
TCF19,CAD
IRF7,PSEN1
TLE2,CDC6
MED16,TXNL1
EYA2,RUNX2
DEK,LHCGR
AEBP1,NEAT1
PML,ICA1
HMGB2,FPGT
GFI1B,PLA2G4A
EGR1,PTTG1IP
MEF2C,DEK
RORA,PDE4B
MAPK12,PRKCD
LZTS1,RAMP1
ARNTL,HAT1
DEK,ABLIM1
LDB2,FNDC3A
SMARCA2,GCLM
TRPS1,RGS2
NFATC1,SYTL4
TEAD2,RNF38
ZFP111,LYZ2
ELL2,ST8SIA4
ID1,HDAC7
MYCN,GMIP
JUN,PIK3IP1
ESR1,RASAL3
KLF10,C1QTNF12
PBX3,KLF10
HNRNPAB,RORA
FOXO1,SUGP2
KLF3,LACTB
ZBTB38,AP1S2
RORC,DTL
TLR4,H2-DMA
RAD51,TFPI
XPC,CDC7
SPI1,IIGP1
NAP1L3,EPB41L4B
TSC22D3,RAD51
CREB5,TMEM176A
HCFC1,RUBCNL
SOX6,CYTH3
PRDM16,ENDOD1
SATB1,MAGED2
PGR,SLC5A6
ANKRD6,GM4951
ZBTB20,NUPR1
IRF8,GM4759
NAP1L3,HACD4
LZTS1,YOD1
NFIA,MYO5A
SATB1,SORL1
HLF,PLBD2
MLLT3,RGL1
RBL2,AKAP8L
IRF7,HEATR5A
ELL2,PGLYRP2
APBB1,RGL1
XRCC6,EFTUD2
NDN,CTSB
ZBTB38,TAPT1
PRDM5,GBP2
HCFC1,TMEM206
KLF8,H2-DMB2
TLR4,PRIM1
MEF2C,CDT1
ELF1,RAB27B
TCF19,PKIB
BATF2,MYCN
HLF,TMEM106A
NFIA,CORO2B
E2F8,ARID5A
NAP1L3,SLC37A1
IRF8,TSPAN14
HNF4A,CIPC
MYC,FILIP1L
RBL2,JCHAIN
THRB,LDLR
HNRNPAB,FNDC3A
CENPK,SFXN1
MLLT3,FAM111A
RORA,HDAC7
PHC1,CLIP3
MEIS1,STAM2
NR3C2,MAPK11
RARB,SLC22A3
RARB,E430014B02RIK
TRPS1,SLC2A1
HIF3A,NASP
HMGB2,TGTP2
KLF8,ARHGAP18
KLF8,BTK
E2F8,PITPNC1
CBFB,PDGFRB
NUPR1,ZFP248
RAI14,NAPSA
MEF2C,TTC39B
PBX1,HDGFL3
LZTS1,P2RX1
CD7,PPP1R9A
ETS1,MAML2
MYC,MCM7
CTR9,TLR7
RARB,CTNNAL1
